offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x140AC8,0x140AD0,8,ascii,73,SCIPPDTS,si,,
0x140AF8,0x140B00,8,ascii,73,SCIPPDTS,si,,
0x140B28,0x140B30,8,ascii,73,SCIPPDTS,si,,
0x140B58,0x140B60,8,ascii,73,SCIPPDTS,si,,
0x140B88,0x140B90,8,ascii,73,SCIPPDTS,si,,
0x143AC5,0x143ACB,6,ascii,74,R&lRMt,,,
0x1587A3,0x1587A9,6,ascii,79,4ih}3),,,
0x165FAD,0x165FB3,6,ascii,83,17|fq.,,,
0x180B28,0x180B31,9,ascii,90,SCIPPDTS4,si,,
0x180B58,0x180B61,9,ascii,90,SCIPPDTSH,si,,
0x180BB8,0x180BC1,9,ascii,90,SCIPPDTSp,si,,
0x180BE8,0x180BF0,8,ascii,90,SCIPPDTS,si,,
0x183C67,0x183C70,9,ascii,91,uFj6b62/J,,,
0x186CEF,0x186CF8,9,ascii,92,uFj6b62/J,,,
0x194D8A,0x194D90,6,ascii,95,21RcQ3,,,
0x198906,0x19890C,6,ascii,96,21RcQ3,,,
0x19C8AC,0x19C8B2,6,ascii,97,&FjLjF,,,
0x200A68,0x200A70,8,ascii,124,SCIPPDTS,si,,
0x200A98,0x200AA0,8,ascii,124,SCIPPDTS,si,,
0x200AC8,0x200AD0,8,ascii,124,SCIPPDTS,si,,
0x200AF8,0x200B00,8,ascii,124,SCIPPDTS,si,,
0x200B28,0x200B30,8,ascii,124,SCIPPDTS,si,,
0x25793C,0x257942,6,ascii,145,/C9C&y,,,
0x2579B3,0x2579B9,6,ascii,145,S&/px0,,,
0x28F242,0x28F248,6,ascii,158,"349%""z",,,
0x2C821D,0x2C8223,6,ascii,172,TIh7E0,,,
0x2EC458,0x2EC45F,7,ascii,181,"cLiX""gQ",,,
0x300B88,0x300B90,8,ascii,186,SDNSSDTS,si,,
0x300BB8,0x300BC0,8,ascii,186,SCIPPDTS,si,,
0x300BE8,0x300BF0,8,ascii,186,SCIPPDTS,si,,
0x300C18,0x300C20,8,ascii,186,SCIPPDTS,si,,
0x300C48,0x300C50,8,ascii,186,SCIPPDTS,si,,
0x311CCE,0x311CD4,6,ascii,190,S9R l6,,,
0x328233,0x328239,6,ascii,197,&t7rel,,,
0x32A8B8,0x32A8BE,6,ascii,198,f%'W!.,,,
0x339A4B,0x339A51,6,ascii,203,rCHwrQ,,,
0x340B28,0x340B31,9,ascii,206,SCIPPDTSD,si,,
0x340B58,0x340B61,9,ascii,206,SCIPPDTSX,si,,
0x340B88,0x340B91,9,ascii,206,SCIPPDTSl,si,,
0x340BB8,0x340BC0,8,ascii,206,SCIPPDTS,si,,
0x340BE8,0x340BF0,8,ascii,206,SCIPPDTS,si,,
0x354B0D,0x354B13,6,ascii,213,OBNQJe,,,
0x36DE76,0x36DE7C,6,ascii,221,BMax44,,,
0x371D4A,0x371D50,6,ascii,222,hhFjGf,,,
0x380A68,0x380A71,9,ascii,225,SCIPPDTSp,si,,
0x380A98,0x380AA0,8,ascii,225,SCIPPDTS,si,,
0x380AC8,0x380AD0,8,ascii,225,SCIPPDTS,si,,
0x380AF8,0x380B00,8,ascii,225,SCIPPDTS,si,,
0x3908AC,0x3908B4,8,ascii,228,hb8\n8b:J,,,
0x3AC43C,0x3AC442,6,ascii,234,MXIG40,,,
0x3B421A,0x3B4220,6,ascii,236,HHjh?C,,,
0x3C0A38,0x3C0A40,8,ascii,239,SDNSSDTS,si,,
0x3C0A68,0x3C0A70,8,ascii,239,SCIPPDTS,si,,
0x3C0A98,0x3C0AA0,8,ascii,239,SCIPPDTS,si,,
0x3C0AC8,0x3C0AD0,8,ascii,239,SCIPPDTS,si,,
0x3C0AF8,0x3C0B00,8,ascii,239,SCIPPDTS,si,,
0x3D0781,0x3D0788,7,ascii,242,|MpM|x,,,
0x3D081C,0x3D0822,6,ascii,242,Q02dbP,,,
0x3D865B,0x3D8661,6,ascii,244,"0j""C:d",,,
0x400A38,0x400A40,8,ascii,253,SCIPPDTS,si,,
0x400A68,0x400A70,8,ascii,253,SCIPPDTS,si,,
0x400A98,0x400AA0,8,ascii,253,SDNSSDTS,si,,
0x400AC8,0x400AD0,8,ascii,253,SCIPPDTS,si,,
0x400AF8,0x400B00,8,ascii,253,SCIPPDTS,si,,
0x41860A,0x418610,6,ascii,258,lDrMCb,,,
0x4243FF,0x424406,7,ascii,261,VpOY2lL,,,
0x4300D2,0x4300D8,6,ascii,264,I+(YpO,,,
0x440A38,0x440A40,8,ascii,267,SCIPPDTS,si,,
0x440A68,0x440A70,8,ascii,267,SCIPPDTS,si,,
0x440A98,0x440AA0,8,ascii,267,SCIPPDTS,si,,
0x440AC8,0x440AD0,8,ascii,267,SDNSSDTS,si,,
0x440AF8,0x440B00,8,ascii,267,SCIPPDTS,si,,
0x480A38,0x480A40,8,ascii,281,SCIPPDTS,si,,
0x480A68,0x480A70,8,ascii,281,SCIPPDTS,si,,
0x480A98,0x480AA0,8,ascii,281,SCIPPDTS,si,,
0x480AC8,0x480AD0,8,ascii,281,SCIPPDTS,si,,
0x480AF8,0x480B01,9,ascii,281,SCIPPDTS ,si,,
0x4BB79A,0x4BB7A0,6,ascii,295,"!E,)?5",,,
0x4EC4A9,0x4EC4B0,7,ascii,305,}MLM|x,,,
0x500A68,0x500A70,8,ascii,310,SCIPPDTS,si,,
0x500A98,0x500AA1,9,ascii,310,SCIPPDTS(,si,,
0x500AF8,0x500B01,9,ascii,310,SCIPPDTSP,si,,
0x500B28,0x500B31,9,ascii,310,SCIPPDTSd,si,,
0x510921,0x510928,7,ascii,313,e8Rjh?C,,,
0x5148EE,0x5148F6,8,ascii,314,dQP28b4i,,,
0x53352F,0x533535,6,ascii,322,!RJzZf,,,
0x5409D8,0x5409E0,8,ascii,325,SCIPPDTS,si,,
0x540A08,0x540A11,9,ascii,325,"SCIPPDTS,",si,,
0x540A68,0x540A71,9,ascii,325,SCIPPDTST,si,,
0x540A98,0x540AA1,9,ascii,325,SCIPPDTSh,si,,
0x5558B0,0x5558B6,6,ascii,331,+HO7'-,,,
0x5587E7,0x5587ED,6,ascii,332,C( agm,,,
0x563F32,0x563F38,6,ascii,336,!4P %5,,,
0x566DD9,0x566DDF,6,ascii,337,&Lj7Al,,,
