offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x47422F,0x474235,6,ascii,269,pHQ6RP,,,
0x480A68,0x480A70,8,ascii,272,SCIPPDTS,si,,
0x480A98,0x480AA0,8,ascii,272,SCIPPDTS,si,,
0x480AC8,0x480AD1,9,ascii,272,SCIPPDTS0,si,,
0x480AF8,0x480B01,9,ascii,272,SCIPPDTSD,si,,
0x480B28,0x480B31,9,ascii,272,SCIPPDTSX,si,,
0x4B3F53,0x4B3F59,6,ascii,284,3EQxn!,,,
0x4C0A68,0x4C0A71,9,ascii,288,SCIPPDTS4,si,,
0x4C0A98,0x4C0AA1,9,ascii,288,SCIPPDTSH,si,,
0x4C0AF8,0x4C0B01,9,ascii,288,SCIPPDTSp,si,,
0x4C0B28,0x4C0B30,8,ascii,288,SCIPPDTS,si,,
0x4D6FBD,0x4D6FC3,6,ascii,293,'NV!-),,,
0x4ED202,0x4ED208,6,ascii,298,"""ATS%V",,,
0x4F0C2B,0x4F0C31,6,ascii,299,UzbsPh,,,
0x500A98,0x500AA1,9,ascii,303,SCIPPDTSt,si,,
0x500AC8,0x500AD0,8,ascii,303,SCIPPDTS,si,,
0x500AF8,0x500B00,8,ascii,303,SCIPPDTS,si,,
0x500B28,0x500B30,8,ascii,303,SCIPPDTS,si,,
0x5133C5,0x5133CB,6,ascii,307,ey Bi?,,,
0x516994,0x51699A,6,ascii,308,ahvNsJ,,,
0x53B0E7,0x53B0EF,8,ascii,317,b!Ji 44f,,,
0x540A68,0x540A70,8,ascii,318,SDNSSDTS,si,,
0x540A98,0x540AA0,8,ascii,318,SCIPPDTS,si,,
0x540AC8,0x540AD0,8,ascii,318,SCIPPDTS,si,,
0x540AF8,0x540B00,8,ascii,318,SCIPPDTS,si,,
0x540B28,0x540B30,8,ascii,318,SCIPPDTS,si,,
0x54FA16,0x54FA1D,7,ascii,321,"""!""762!",,,
0x5617D2,0x5617D9,7,ascii,326,BhBNWC!,,,
0x580A68,0x580A70,8,ascii,333,SCIPPDTS,si,,
0x580A98,0x580AA0,8,ascii,333,SDNSSDTS,si,,
0x580AC8,0x580AD0,8,ascii,333,SCIPPDTS,si,,
0x580AF8,0x580B00,8,ascii,333,SCIPPDTS,si,,
0x580B28,0x580B30,8,ascii,333,SCIPPDTS,si,,
0x5C0A68,0x5C0A70,8,ascii,348,SCIPPDTS,si,,
0x5C0A98,0x5C0AA0,8,ascii,348,SDNSSDTS,si,,
0x5C0AC8,0x5C0AD0,8,ascii,348,SCIPPDTS,si,,
0x5C0AF8,0x5C0B01,9,ascii,348,SCIPPDTS ,si,,
0x5C0B28,0x5C0B31,9,ascii,348,SCIPPDTS4,si,,
0x600A98,0x600AA1,9,ascii,363,SCIPPDTS8,si,,
0x600AF8,0x600B01,9,ascii,363,SCIPPDTSL,si,,
0x640A68,0x640A71,9,ascii,378,SCIPPDTSP,si,,
0x640A98,0x640AA1,9,ascii,378,SCIPPDTSd,si,,
0x640AC8,0x640AD1,9,ascii,378,SDNSSDTSx,si,,
0x640AF8,0x640B01,9,ascii,378,SCIPPDTSx,si,,
0x640B28,0x640B30,8,ascii,378,SCIPPDTS,si,,
0x680A38,0x680A41,9,ascii,393,SCIPPDTSh,si,,
0x680A68,0x680A71,9,ascii,393,SCIPPDTS|,si,,
0x680A98,0x680AA0,8,ascii,393,SCIPPDTS,si,,
0x680AC8,0x680AD0,8,ascii,393,SCIPPDTS,si,,
0x680AF8,0x680B00,8,ascii,393,SDNSSDTS,si,,
0x6A29B0,0x6A29B6,6,ascii,401,Ga/lhC,,,
0x6C0A68,0x6C0A70,8,ascii,407,SCIPPDTS,si,,
0x6C0A98,0x6C0AA0,8,ascii,407,SCIPPDTS,si,,
0x6C0AC8,0x6C0AD0,8,ascii,407,SCIPPDTS,si,,
0x6C0AF8,0x6C0B00,8,ascii,407,SCIPPDTS,si,,
0x6C0B28,0x6C0B30,8,ascii,407,SCIPPDTS,si,,
0x740A68,0x740A70,8,ascii,437,SCIPPDTS,si,,
0x740A98,0x740AA0,8,ascii,437,SCIPPDTS,si,,
0x740AC8,0x740AD1,9,ascii,437,SCIPPDTS,si,,
0x740AF8,0x740B00,8,ascii,437,SCIPPDTS,si,,
0x778A90,0x778A96,6,ascii,450,"0CDij""",,,
0x780A68,0x780A70,8,ascii,452,SCIPPDTS,si,,
0x780A98,0x780AA0,8,ascii,452,SCIPPDTS,si,,
0x7C0A38,0x7C0A44,12,ascii,467,"SDNSSDTS,%",si,,
0x7C0A68,0x7C0A74,12,ascii,467,SCIPPDTS0%,si,,
0x7C0A98,0x7C0AA4,12,ascii,467,SCIPPDTSD%,si,,
0x7C0AC8,0x7C0AD4,12,ascii,467,SCIPPDTSX%,si,,
0x7C0AF8,0x7C0B04,12,ascii,467,SCIPPDTSl%,si,,
0x800A38,0x800A44,12,ascii,481,SCIPPDTSH&,si,,
0x800A98,0x800AA4,12,ascii,481,SDNSSDTSd&,si,,
0x800AC8,0x800AD4,12,ascii,481,SCIPPDTSp&,si,,
0x800AF8,0x800B00,8,ascii,481,SCIPPDTS,si,,
0x840A68,0x840A74,12,ascii,495,SCIPPDTSt',si,,
0x840A98,0x840AA0,8,ascii,495,SCIPPDTS,si,,
0x840AC8,0x840AD0,8,ascii,495,SDNSSDTS,si,,
0x840AF8,0x840B00,8,ascii,495,SCIPPDTS,si,,
0x853EC2,0x853ECB,9,ascii,500,Cjvv X,,,
0x87B1AC,0x87B1B5,9,ascii,508,R02EeGWs',,,
0x880A38,0x880A44,12,ascii,509,SCIPPDTSx(,si,,
0x880A68,0x880A70,8,ascii,509,SCIPPDTS,si,,
0x880A98,0x880AA0,8,ascii,509,SCIPPDTS,si,,
0x880AC8,0x880AD0,8,ascii,509,SCIPPDTS,si,,
0x880AF8,0x880B00,8,ascii,509,SCIPPDTS,si,,
0x8884F9,0x8884FF,6,ascii,511,St7v'(,,,
0x8CC4C0,0x8CC4C9,9,ascii,526,YH88 P,,,
0x900A38,0x900A40,8,ascii,538,SCIPPDTS,si,,
0x900A68,0x900A70,8,ascii,538,SCIPPDTS,si,,
0x900A98,0x900AA0,8,ascii,538,SCIPPDTS,si,,
0x900AC8,0x900AD0,8,ascii,538,SCIPPDTS,si,,
0x900AF8,0x900B00,8,ascii,538,SCIPPDTS,si,,
0x910227,0x91022D,6,ascii,541,!Cdb/B,,,
0x917BD9,0x917BE0,7,ascii,543,7%NRb46,,,
0x940A38,0x940A40,8,ascii,552,SCIPPDTS,si,,
0x940A68,0x940A70,8,ascii,552,SDNSSDTS,si,,
0x940A98,0x940AA0,8,ascii,552,SCIPPDTS,si,,
0x940AC8,0x940AD0,8,ascii,552,SCIPPDTS,si,,
0x940AF8,0x940B00,8,ascii,552,SCIPPDTS,si,,
0x953D28,0x953D2E,6,ascii,556,wwtzQq,,,
0x96A5C8,0x96A5CE,6,ascii,562,Cn0+Hi,,,
0x980A38,0x980A40,8,ascii,566,SCIPPDTS,si,,
0x980A68,0x980A71,9,ascii,566,SCIPPDTS,si,,
0x980A98,0x980AA0,8,ascii,566,SCIPPDTS,si,,
0x980AC8,0x980AD0,8,ascii,566,SDNSSDTS,si,,
0x980AF8,0x980B04,12,ascii,566,SCIPPDTS(-,si,,
0x9A650F,0x9A6515,6,ascii,575,1Mlb/5,,,
0x9C0A38,0x9C0A40,8,ascii,580,SCIPPDTS,si,,
0x9C0A68,0x9C0A70,8,ascii,580,SCIPPDTS,si,,
0x9C0A98,0x9C0AA4,12,ascii,580,"SCIPPDTS,.",si,,
0x9C0AF8,0x9C0B04,12,ascii,580,SDNSSDTSP.,si,,
0x9DEFD4,0x9DEFDA,6,ascii,587,0QznBp,,,
0xA00A38,0xA00A40,8,ascii,594,SCIPPDTS,si,,
0xA00A68,0xA00A74,12,ascii,594,SCIPPDTS0/,si,,
0xA00A98,0xA00AA4,12,ascii,594,SCIPPDTSD/,si,,
0xA00AC8,0xA00AD4,12,ascii,594,SCIPPDTSX/,si,,
0xA00AF8,0xA00B04,12,ascii,594,SCIPPDTSl/,si,,
0xA3B127,0xA3B12D,6,ascii,608,1wbVh1,,,
0xA3B18B,0xA3B191,6,ascii,608,|rsB%T,,,
0xA40A38,0xA40A44,12,ascii,609,SCIPPDTS40,si,,
0xA40A68,0xA40A74,12,ascii,609,SCIPPDTSH0,si,,
0xA40AC8,0xA40AD4,12,ascii,609,SCIPPDTSp0,si,,
0xA40AF8,0xA40B00,8,ascii,609,SCIPPDTS,si,,
0xA80AC8,0xA80AD0,8,ascii,623,SCIPPDTS,si,,
0xA80AF8,0xA80B00,8,ascii,623,SCIPPDTS,si,,
0xA80B28,0xA80B30,8,ascii,623,SCIPPDTS,si,,
0xA80B58,0xA80B60,8,ascii,623,SCIPPDTS,si,,
0xA80B88,0xA80B90,8,ascii,623,SCIPPDTS,si,,
0xAB0699,0xAB06A1,8,ascii,635,",I}&(b|A",,,
0xAC0A98,0xAC0AA0,8,ascii,640,SCIPPDTS,si,,
0xAC0AC8,0xAC0AD0,8,ascii,640,SCIPPDTS,si,,
0xAC0AF8,0xAC0B00,8,ascii,640,SCIPPDTS,si,,
0xAC0B28,0xAC0B30,8,ascii,640,SCIPPDTS,si,,
0xAC0B58,0xAC0B60,8,ascii,640,SCIPPDTS,si,,
0xB00A68,0xB00A70,8,ascii,656,SCIPPDTS,si,,
0xB00A98,0xB00AA0,8,ascii,656,SCIPPDTS,si,,
0xB00AC8,0xB00AD0,8,ascii,656,SCIPPDTS,si,,
0xB00AF8,0xB00B04,12,ascii,656,SCIPPDTS04,si,,
0xB00B28,0xB00B34,12,ascii,656,SCIPPDTSD4,si,,
0xB40B28,0xB40B34,12,ascii,671,SCIPPDTSp5,si,,
0xB40B58,0xB40B60,8,ascii,671,SCIPPDTS,si,,
0xB40B88,0xB40B90,8,ascii,671,SCIPPDTS,si,,
0xB40BB8,0xB40BC0,8,ascii,671,SDNSSDTS,si,,
0xB40BE8,0xB40BF0,8,ascii,671,SCIPPDTS,si,,
0xB47E96,0xB47E9C,6,ascii,672,eDWBP0,,,
0xB80CD8,0xB80CE4,12,ascii,689,SCIPPDTSx7,si,,
0xB80D08,0xB80D10,8,ascii,689,SCIPPDTS,si,,
0xB80D38,0xB80D40,8,ascii,689,SCIPPDTS,si,,
0xB80D68,0xB80D70,8,ascii,689,SCIPPDTS,si,,
0xB80D98,0xB80DA0,8,ascii,689,SCIPPDTS,si,,
0xB95E81,0xB95E89,8,ascii,696,!O21d1a,,,
0xB95EA0,0xB95EA6,6,ascii,696,&SA3DC,,,
0xB95EA7,0xB95EAD,6,ascii,696,GD5Ed(,,,
0xB95EB6,0xB95EBD,7,ascii,696,URDEdD(,,,
0xB95EBE,0xB95ECD,15,ascii,696,EES24EdS4F%DCE(,si,,
0xB95ECE,0xB95EDD,15,ascii,696,U5fcUdeTVUuEUS',si,,
0xB95EEE,0xB95EFD,15,ascii,696,EctCGUF%5DfTgu',si,,
0xB95F2E,0xB95F3D,15,ascii,696,5D5TEVSEDD57ED(,si,,
0xB95F3E,0xB95F4C,14,ascii,696,DTCCDcc365USdT,si,,
0xBB094B,0xBB0952,7,ascii,710,bW?WnFG,,,
0xBBDAC8,0xBBDACF,7,ascii,715,Qnn79)K,,,
0xBC0BB8,0xBC0BC4,12,ascii,716,SCIPPDTS09,si,,
0xBC0BE8,0xBC0BF4,12,ascii,716,SCIPPDTSD9,si,,
0xBC0C18,0xBC0C24,12,ascii,716,SDNSSDTSH9,si,,
0xBC0C48,0xBC0C54,12,ascii,716,SCIPPDTSX9,si,,
0xBC0C78,0xBC0C84,12,ascii,716,SCIPPDTSl9,si,,
0xBEAF57,0xBEAF5D,6,ascii,731,&BB F ,,,
0xBF2778,0xBF277E,6,ascii,734,Gf/FB!,,,
0xBFB998,0xBFB99E,6,ascii,736,1C7x3e,,,
0xC00B28,0xC00B30,8,ascii,737,SCIPPDTS,si,,
0xC00B58,0xC00B60,8,ascii,737,SCIPPDTS,si,,
0xC00B88,0xC00B90,8,ascii,737,SCIPPDTS,si,,
0xC00BB8,0xC00BC0,8,ascii,737,SCIPPDTS,si,,
0xC00BE8,0xC00BF0,8,ascii,737,SCIPPDTS,si,,
0xC14ED7,0xC14EDD,6,ascii,743, JRwJ&,,,
0xC17BB6,0xC17BBC,6,ascii,744,BGQRJI,,,
0xC40AC8,0xC40AD0,8,ascii,756,SCIPPDTS,si,,
0xC40AF8,0xC40B01,9,ascii,756,SCIPPDTS,si,,
0xC40B28,0xC40B30,8,ascii,756,SCIPPDTS,si,,
0xC6BD54,0xC6BD5A,6,ascii,767,rhBg3:,,,
0xC80A68,0xC80A70,8,ascii,773,SCIPPDTS,si,,
0xCA8683,0xCA868B,8,ascii,782,%K0sB}tZ,,,
0xCC0AF8,0xCC0B00,8,ascii,788,SCIPPDTS,si,,
0xD00A98,0xD00AA4,12,ascii,802,SCIPPDTSp?,si,,
0xD00AC8,0xD00AD0,8,ascii,802,SCIPPDTS,si,,
0xD00AF8,0xD00B00,8,ascii,802,SCIPPDTS,si,,
0xD00B28,0xD00B30,8,ascii,802,SCIPPDTS,si,,
0xD00B58,0xD00B60,8,ascii,802,SCIPPDTS,si,,
0xD40AC8,0xD40AD0,8,ascii,818,SCIPPDTS,si,,
0xD40AF8,0xD40B00,8,ascii,818,SCIPPDTS,si,,
0xD40B28,0xD40B30,8,ascii,818,SCIPPDTS,si,,
0xD40B58,0xD40B61,9,ascii,818,SCIPPDTS,si,,
0xD40B88,0xD40B90,8,ascii,818,SCIPPDTS,si,,
0xD440FD,0xD44103,6,ascii,819,U%w4fZ,,,
0xD5FD35,0xD5FD3B,6,ascii,826,T2up6J,,si,
0xD80AC8,0xD80AD0,8,ascii,835,SCIPPDTS,si,,
0xD80AF8,0xD80B04,12,ascii,835,"SCIPPDTS,B",si,,
0xD80B58,0xD80B64,12,ascii,835,SCIPPDTSTB,si,,
0xD80B88,0xD80B94,12,ascii,835,SCIPPDTShB,si,,
0xD91588,0xD91590,8,ascii,839,(P1Yb8/J,,,
0xDC801C,0xDC8022,6,ascii,853,W(a(fe,,,
0xE00A98,0xE00AA0,8,ascii,867,SCIPPDTS,si,,
0xE00AC8,0xE00AD0,8,ascii,867,SCIPPDTS,si,,
0xE00AF8,0xE00B00,8,ascii,867,SCIPPDTS,si,,
0xE00B28,0xE00B30,8,ascii,867,SCIPPDTS,si,,
0xE00B58,0xE00B60,8,ascii,867,SDNSSDTS,si,,
0xE12E96,0xE12E9D,7,ascii,872,dcB2tbN,,,
0xE40A98,0xE40AA0,8,ascii,883,SCIPPDTS,si,,
0xE40AC8,0xE40AD0,8,ascii,883,SCIPPDTS,si,,
0xE40AF8,0xE40B01,9,ascii,883,SCIPPDTS,si,,
0xE40B28,0xE40B30,8,ascii,883,SDNSSDTS,si,,
0xE40B58,0xE40B60,8,ascii,883,SCIPPDTS,si,,
0xE47773,0xE4777B,8,ascii,885,aB2EDD1&,,,
0xE66A97,0xE66A9D,6,ascii,893,14Q'3+,,,
0xE80A98,0xE80AA0,8,ascii,899,SCIPPDTS,si,,
0xE80AC8,0xE80AD4,12,ascii,899,"SCIPPDTS,G",si,,
0xE80B28,0xE80B34,12,ascii,899,SDNSSDTSLG,si,,
0xE80B58,0xE80B64,12,ascii,899,SCIPPDTSTG,si,,
0xE8E4AE,0xE8E4B5,7,ascii,903,&Bi%OGY,,,
0xE9C77C,0xE9C782,6,ascii,906,5!f7ud,,,
0xEA6A5A,0xEA6A60,6,ascii,909,BjEDDA,,,
0xEAD749,0xEAD751,8,ascii,911,aB2EDDA&,,,
0xEC0A98,0xEC0AA4,12,ascii,915,SCIPPDTSXH,si,,
0xEC0AC8,0xEC0AD4,12,ascii,915,SCIPPDTSlH,si,,
0xEC0AF8,0xEC0B00,8,ascii,915,SCIPPDTS,si,,
0xEC0B28,0xEC0B30,8,ascii,915,SDNSSDTS,si,,
0xEC0B58,0xEC0B60,8,ascii,915,SCIPPDTS,si,,
0xEE9FE4,0xEE9FEF,11,ascii,926,"&Bi%,AiY7,W",si,,
0xEF0CA1,0xEF0CA7,6,ascii,928,PhX6rq,,,
0xF00A98,0xF00AA0,8,ascii,931,SCIPPDTS,si,,
0xF00AC8,0xF00AD0,8,ascii,931,SCIPPDTS,si,,
0xF00AF8,0xF00B00,8,ascii,931,SDNSSDTS,si,,
0xF00B28,0xF00B30,8,ascii,931,SCIPPDTS,si,,
0xF00B58,0xF00B60,8,ascii,931,SCIPPDTS,si,,
0xF040CD,0xF040D5,8,ascii,932,aB2EDDQ&,,,
0xF077AA,0xF077B0,6,ascii,933,ndMZ3s,,,
0xF40A98,0xF40AA0,8,ascii,947,SCIPPDTS,si,,
0xF40AC8,0xF40AD0,8,ascii,947,SCIPPDTS,si,,
0xF40AF8,0xF40B00,8,ascii,947,SDNSSDTS,si,,
0xF40B28,0xF40B31,9,ascii,947,SCIPPDTS,si,,
0xF40B58,0xF40B60,8,ascii,947,SCIPPDTS,si,,
0xF477B1,0xF477B9,8,ascii,949,"D,V8gkR7",,,
0xF4ADEE,0xF4ADF4,6,ascii,950,ndMZ5s,,,
0xF5C777,0xF5C77D,6,ascii,954,%0BsJ7,,,
0xF80A98,0xF80AA0,8,ascii,963,SCIPPDTS,si,,
0xF80AC8,0xF80AD4,12,ascii,963,"SDNSSDTS,L",si,,
0xF80AF8,0xF80B04,12,ascii,963,"SCIPPDTS,L",si,,
0xF80B58,0xF80B64,12,ascii,963,SCIPPDTSTL,si,,
0xFA33DA,0xFA33E0,6,ascii,972,HB/v7b,,,
0xFC0A68,0xFC0A74,12,ascii,979,SCIPPDTSDM,si,,
0xFC0A98,0xFC0AA4,12,ascii,979,SCIPPDTSXM,si,,
0xFC0AC8,0xFC0AD4,12,ascii,979,SDNSSDTSdM,si,,
0xFC0AF8,0xFC0B04,12,ascii,979,SCIPPDTSlM,si,,
0xFC0B28,0xFC0B30,8,ascii,979,SCIPPDTS,si,,
0xFE4EC5,0xFE4ECB,6,ascii,988,iu9308,,,
0x1000A68,0x1000A74,12,ascii,994,SCIPPDTSpN,si,,
0x1000A98,0x1000AA0,8,ascii,994,SCIPPDTS,si,,
0x1000AC8,0x1000AD0,8,ascii,994,SCIPPDTS,si,,
0x1000AF8,0x1000B00,8,ascii,994,SDNSSDTS,si,,
0x1000B28,0x1000B30,8,ascii,994,SCIPPDTS,si,,
0x101A2AC,0x101A2B2,6,ascii,1001,"""1TgfV",,,
0x1040A68,0x1040A70,8,ascii,1010,SCIPPDTS,si,,
0x1040A98,0x1040AA0,8,ascii,1010,SCIPPDTS,si,,
0x1040AC8,0x1040AD0,8,ascii,1010,SCIPPDTS,si,,
0x1040AF8,0x1040B00,8,ascii,1010,SDNSSDTS,si,,
0x1040B28,0x1040B30,8,ascii,1010,SCIPPDTS,si,,
0x104EFA6,0x104EFAC,6,ascii,1014,M|(8|H,,,
0x1080A68,0x1080A70,8,ascii,1025,SCIPPDTS,si,,
0x1080A98,0x1080AA0,8,ascii,1025,SCIPPDTS,si,,
0x1080AC8,0x1080AD0,8,ascii,1025,SCIPPDTS,si,,
0x1080AF8,0x1080B00,8,ascii,1025,SCIPPDTS,si,,
0x1080B28,0x1080B30,8,ascii,1025,SDNSSDTS,si,,
0x10C0A68,0x10C0A70,8,ascii,1040,SCIPPDTS,si,,
0x10C0A98,0x10C0AA0,8,ascii,1040,SCIPPDTS,si,,
0x10C0AC8,0x10C0AD0,8,ascii,1040,SCIPPDTS,si,,
0x10C0AF8,0x10C0B04,12,ascii,1040,SCIPPDTS0R,si,,
0x10C0B28,0x10C0B34,12,ascii,1040,SDNSSDTSDR,si,,
0x1100A98,0x1100AA4,12,ascii,1055,SCIPPDTS4S,si,,
0x1100AC8,0x1100AD4,12,ascii,1055,SCIPPDTSHS,si,,
0x1100B28,0x1100B34,12,ascii,1055,SCIPPDTSpS,si,,
0x1100B58,0x1100B64,12,ascii,1055,SDNSSDTS|S,si,,
0x110AF73,0x110AF79,6,ascii,1058,PeaJpQ,si,,
0x11274A3,0x11274A9,6,ascii,1065,H|&&ML,si,,
0x1131BE9,0x1131BEF,6,ascii,1068,PeaJpQ,si,,
0x1140A98,0x1140AA4,12,ascii,1071,SCIPPDTStT,si,,
