offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x480AC8,0x480AD0,8,ascii,317,SCIPPDTS,si,,
0x480AF8,0x480B00,8,ascii,317,SCIPPDTS,si,,
0x480B28,0x480B30,8,ascii,317,SCIPPDTS,si,,
0x480B58,0x480B60,8,ascii,317,SCIPPDTS,si,,
0x4C0A98,0x4C0AA0,8,ascii,333,SDNSSDTS,si,,
0x4C0AC8,0x4C0AD0,8,ascii,333,SCIPPDTS,si,,
0x4C0AF8,0x4C0B00,8,ascii,333,SCIPPDTS,si,,
0x4C0B28,0x4C0B30,8,ascii,333,SCIPPDTS,si,,
0x4C0B58,0x4C0B60,8,ascii,333,SCIPPDTS,si,,
0x4D28D6,0x4D28DC,6,ascii,337,!!2REB,,,
0x500A68,0x500A70,8,ascii,349,SDNSSDTS,si,,
0x500A98,0x500AA0,8,ascii,349,SCIPPDTS,si,,
0x500AC8,0x500AD1,9,ascii,349,SCIPPDTS ,si,,
0x500AF8,0x500B01,9,ascii,349,SCIPPDTS4,si,,
0x500B28,0x500B31,9,ascii,349,SCIPPDTSH,si,,
0x504434,0x50443C,8,ascii,350,grjANPg|,,,
0x507BFE,0x507C04,6,ascii,351,2Bn06B,si,,
0x519DB0,0x519DB6,6,ascii,355,YVg|AO,si,,
0x520D72,0x520D79,7,ascii,357,n0hbih,,,
0x536B05,0x536B0B,6,ascii,362,|kb1fl,,,
0x540A68,0x540A71,9,ascii,364,SCIPPDTS8,si,,
0x540AC8,0x540AD1,9,ascii,364,SCIPPDTSL,si,,
0x580A68,0x580A71,9,ascii,378,SCIPPDTSP,si,,
0x580A98,0x580AA1,9,ascii,378,SCIPPDTSd,si,,
0x580AC8,0x580AD1,9,ascii,378,SDNSSDTSx,si,,
0x580AF8,0x580B01,9,ascii,378,SCIPPDTSx,si,,
0x5847C0,0x5847C6,6,ascii,379,%UJlad,,,
0x5BAD60,0x5BAD66,6,ascii,391,0C2% %,,,
0x5C0A68,0x5C0A71,9,ascii,392,SCIPPDTSh,si,,
0x5C0A98,0x5C0AA1,9,ascii,392,SCIPPDTS|,si,,
0x5C0AC8,0x5C0AD0,8,ascii,392,SCIPPDTS,si,,
0x5C0AF8,0x5C0B00,8,ascii,392,SCIPPDTS,si,,
0x5C0B28,0x5C0B30,8,ascii,392,SDNSSDTS,si,,
0x5C8603,0x5C8609,6,ascii,394,:LP():,si,,
0x5ED894,0x5ED89A,6,ascii,403,YVg|AO,si,,
0x600A98,0x600AA0,8,ascii,407,SCIPPDTS,si,,
0x600AC8,0x600AD0,8,ascii,407,SCIPPDTS,si,,
0x600AF8,0x600B00,8,ascii,407,SCIPPDTS,si,,
0x600B28,0x600B30,8,ascii,407,SCIPPDTS,si,,
0x600B58,0x600B60,8,ascii,407,SDNSSDTS,si,,
0x612612,0x612618,6,ascii,412,Ahgi ?,,,
0x615C77,0x615C7D,6,ascii,413,gAO?ns,,,
0x6208F7,0x6208FD,6,ascii,415,c6E13H,,,
0x62AB47,0x62AB4D,6,ascii,418,:LP():,si,,
0x640A98,0x640AA0,8,ascii,423,SCIPPDTS,si,,
0x640AC8,0x640AD0,8,ascii,423,SCIPPDTS,si,,
0x640AF8,0x640B00,8,ascii,423,SCIPPDTS,si,,
0x640B28,0x640B34,12,ascii,423,"SDNSSDTS """,si,,
0x6C0AF8,0x6C0B00,8,ascii,455,SDNSSDTS,si,,
0x6C0B28,0x6C0B30,8,ascii,455,SCIPPDTS,si,,
0x6C0B58,0x6C0B60,8,ascii,455,SCIPPDTS,si,,
0x6DCEF7,0x6DCEFD,6,ascii,462,3CDVT(,,,
0x6E058D,0x6E0593,6,ascii,463,Pix?1H,,,
0x6F8CF3,0x6F8CF9,6,ascii,469,"1EdE""0",,,
0x700A68,0x700A70,8,ascii,471,SCIPPDTS,si,,
0x700A98,0x700AA0,8,ascii,471,SCIPPDTS,si,,
0x700AC8,0x700AD0,8,ascii,471,SCIPPDTS,si,,
0x700AF8,0x700B00,8,ascii,471,SDNSSDTS,si,,
0x700B28,0x700B30,8,ascii,471,SCIPPDTS,si,,
0x740A38,0x740A40,8,ascii,486,SCIPPDTS,si,,
0x740A68,0x740A70,8,ascii,486,SCIPPDTS,si,,
0x740A98,0x740AA0,8,ascii,486,SCIPPDTS,si,,
0x740AC8,0x740AD0,8,ascii,486,SCIPPDTS,si,,
0x740AF8,0x740B00,8,ascii,486,SCIPPDTS,si,,
0x78CE4E,0x78CE56,8,ascii,503,hQiAplxA,,,
0x7C0A38,0x7C0A40,8,ascii,514,SDNSSDTS,si,,
0x7C0A68,0x7C0A70,8,ascii,514,SCIPPDTS,si,,
0x7C0A98,0x7C0AA0,8,ascii,514,SCIPPDTS,si,,
0x7C0AC8,0x7C0AD0,8,ascii,514,SCIPPDTS,si,,
0x7C0AF8,0x7C0B00,8,ascii,514,SCIPPDTS,si,,
0x800A98,0x800AA0,8,ascii,528,SDNSSDTS,si,,
0x800AC8,0x800AD0,8,ascii,528,SCIPPDTS,si,,
0x823E1A,0x823E20,6,ascii,537,grjAJP,,,
0x831F67,0x831F71,10,ascii,540,0!U4U32ADH,si,,
0x838AB2,0x838ABA,8,ascii,542,grjANPg|,,,
0x840A98,0x840AA4,12,ascii,544,SCIPPDTSH+,si,,
0x840AF8,0x840B04,12,ascii,544,SCIPPDTSp+,si,,
0x840B28,0x840B30,8,ascii,544,SCIPPDTS,si,,
0x840B58,0x840B60,8,ascii,544,SCIPPDTS,si,,
0x86DB4A,0x86DB51,7,ascii,555,?!0445I,,,
0x874883,0x874889,6,ascii,557,gAO?ns,,,
0x880A98,0x880AA0,8,ascii,560,SCIPPDTS,si,,
0x880AC8,0x880AD0,8,ascii,560,SCIPPDTS,si,,
0x880AF8,0x880B00,8,ascii,560,SCIPPDTS,si,,
0x880B28,0x880B30,8,ascii,560,SCIPPDTS,si,,
0x880B58,0x880B60,8,ascii,560,SCIPPDTS,si,,
0x8C0A98,0x8C0AA0,8,ascii,576,SCIPPDTS,si,,
0x8C0AC8,0x8C0AD0,8,ascii,576,SCIPPDTS,si,,
0x8C0AF8,0x8C0B00,8,ascii,576,SCIPPDTS,si,,
0x8C0B28,0x8C0B30,8,ascii,576,SCIPPDTS,si,,
0x8C0B58,0x8C0B60,8,ascii,576,SCIPPDTS,si,,
0x8C42E1,0x8C42E9,8,ascii,577,6f8cl51y,,,
0x8E3D1E,0x8E3D24,6,ascii,585,grjAJP,,,
0x900A68,0x900A70,8,ascii,592,SCIPPDTS,si,,
0x900A98,0x900AA0,8,ascii,592,SCIPPDTS,si,,
0x900AC8,0x900AD0,8,ascii,592,SCIPPDTS,si,,
0x900AF8,0x900B04,12,ascii,592,SCIPPDTS0/,si,,
0x900B28,0x900B34,12,ascii,592,SCIPPDTSD/,si,,
0x940A38,0x940A44,12,ascii,607,SCIPPDTS 0,si,,
0x940A98,0x940AA4,12,ascii,607,SCIPPDTS40,si,,
0x940AC8,0x940AD4,12,ascii,607,SCIPPDTSH0,si,,
0x94FCED,0x94FCF3,6,ascii,610, 1FT4 ,,,
0x94FD21,0x94FD28,7,ascii,610,"5EU4""!",,,
0x980A38,0x980A44,12,ascii,621,SCIPPDTS81,si,,
0x980A68,0x980A74,12,ascii,621,SCIPPDTSL1,si,,
0x980AF8,0x980B04,12,ascii,621,SCIPPDTSt1,si,,
0x9AB378,0x9AB380,8,ascii,631,(1))?chA,,,
0x9BB5AA,0x9BB5B0,6,ascii,634,grnANp,,,
0x9C0A68,0x9C0A74,12,ascii,635,SCIPPDTSd2,si,,
0x9C0A98,0x9C0AA4,12,ascii,635,SCIPPDTSx2,si,,
0x9C0AC8,0x9C0AD0,8,ascii,635,SCIPPDTS,si,,
0x9C0AF8,0x9C0B00,8,ascii,635,SDNSSDTS,si,,
0x9C0B28,0x9C0B30,8,ascii,635,SCIPPDTS,si,,
0x9CC9AC,0x9CC9B2,6,ascii,638,AgPj|N,,,
0x9F4834,0x9F483A,6,ascii,648,a3MLEn,,,
0x9FC079,0x9FC07F,6,ascii,649,3540S1,,,
0xA00A98,0xA00AA0,8,ascii,650,SCIPPDTS,si,,
0xA00AC8,0xA00AD0,8,ascii,650,SCIPPDTS,si,,
0xA00AF8,0xA00B00,8,ascii,650,SDNSSDTS,si,,
0xA00B28,0xA00B30,8,ascii,650,SCIPPDTS,si,,
0xA00B58,0xA00B60,8,ascii,650,SCIPPDTS,si,,
0xA37FF6,0xA37FFE,8,ascii,664," E3""SUEf",,,
0xA40A98,0xA40AA0,8,ascii,666,SCIPPDTS,si,,
0xA40AC8,0xA40AD0,8,ascii,666,SCIPPDTS,si,,
0xA40AF8,0xA40B00,8,ascii,666,SDNSSDTS,si,,
0xA40B28,0xA40B30,8,ascii,666,SCIPPDTS,si,,
0xA40B58,0xA40B64,12,ascii,666,SCIPPDTS 5,si,,
0xA43F26,0xA43F2C,6,ascii,667,|YOgHA,si,,
0xA51574,0xA5157C,8,ascii,671,hQiAplxA,,,
0xA77E5F,0xA77E65,6,ascii,680,"03TB""F",,,
0xA80AC8,0xA80AD4,12,ascii,682,SCIPPDTS86,si,,
0xA80B28,0xA80B34,12,ascii,682,SCIPPDTSL6,si,,
0xA98E6D,0xA98E75,8,ascii,688," 2B""533(",,,
0xA98E7A,0xA98E80,6,ascii,688,"! C2""!",,,
0xAB0627,0xAB062D,6,ascii,695,a1b4(),,,
0xAC0A98,0xAC0AA4,12,ascii,698,SCIPPDTSd7,si,,
0xAC0AC8,0xAC0AD4,12,ascii,698,SDNSSDTSt7,si,,
0xAC0AF8,0xAC0B04,12,ascii,698,SCIPPDTSx7,si,,
0xAC0B28,0xAC0B30,8,ascii,698,SCIPPDTS,si,,
0xAC0B58,0xAC0B60,8,ascii,698,SCIPPDTS,si,,
0xAD5B06,0xAD5B0C,6,ascii,703,"3SDB""1",,,
0xAD5BAB,0xAD5BB2,7,ascii,703,"!C!d2""!",,,
0xB00A98,0xB00AA0,8,ascii,714,SCIPPDTS,si,,
0xB00AC8,0xB00AD0,8,ascii,714,SDNSSDTS,si,,
0xB00AF8,0xB00B00,8,ascii,714,SCIPPDTS,si,,
0xB00B28,0xB00B30,8,ascii,714,SCIPPDTS,si,,
0xB00B58,0xB00B60,8,ascii,714,SCIPPDTS,si,,
0xB1CA82,0xB1CA89,7,ascii,721,haiAWgZ,,,
0xB40A38,0xB40A40,8,ascii,730,SCIPPDTS,si,,
0xB40A68,0xB40A70,8,ascii,730,SCIPPDTS,si,,
0xB40A98,0xB40AA0,8,ascii,730,SDNSSDTS,si,,
0xB40AC8,0xB40AD0,8,ascii,730,SCIPPDTS,si,,
0xB40AF8,0xB40B00,8,ascii,730,SCIPPDTS,si,,
0xB4BA25,0xB4BA2B,6,ascii,733,4eQb !,,,
0xB4F602,0xB4F608,6,ascii,734,AgPj|N,,,
0xB57107,0xB5710D,6,ascii,735,"!""3C!'",,,
0xB5719E,0xB571A5,7,ascii,735,"CET4D5""",,,
0xB7576A,0xB75770,6,ascii,742,"03D32""",,,
0xB80A38,0xB80A40,8,ascii,744,SCIPPDTS,si,,
0xB80A68,0xB80A70,8,ascii,744,SCIPPDTS,si,,
0xB80A98,0xB80AA0,8,ascii,744,SCIPPDTS,si,,
0xB80AC8,0xB80AD0,8,ascii,744,SCIPPDTS,si,,
0xB80AF8,0xB80B00,8,ascii,744,SDNSSDTS,si,,
0xB8483D,0xB84845,8,ascii,745,6f8cl51y,,,
0xB8853D,0xB88543,6,ascii,746,|kb1fl,,,
0xB9F532,0xB9F53A,8,ascii,751,(1))?chA,,,
0xBC0A98,0xBC0AA0,8,ascii,758,SCIPPDTS,si,,
0xBC43CA,0xBC43D0,6,ascii,759,2Bn06B,si,,
0xBD2348,0xBD234E,6,ascii,763,YVg|AO,si,,
0xBE0A0E,0xBE0A14,6,ascii,766,"B""CB4""",,,
0xBE7890,0xBE7896,6,ascii,768,a3MLEn,,,
0xBEAF29,0xBEAF2F,6,ascii,769,6zZc9G,,,
0xC00B28,0xC00B30,8,ascii,774,SDNSSDTS,si,,
0xC00B58,0xC00B60,8,ascii,774,SCIPPDTS,si,,
0xC0E2AB,0xC0E2B1,6,ascii,778,:LP():,si,,
0xC1C30A,0xC1C311,7,ascii,781,QV3F2R),,,
0xC30524,0xC3052A,6,ascii,787,|YOgHA,si,,
0xC40A98,0xC40AA0,8,ascii,790,SCIPPDTS,si,,
0xC40AC8,0xC40AD0,8,ascii,790,SCIPPDTS,si,,
0xC40AF8,0xC40B00,8,ascii,790,SCIPPDTS,si,,
0xC40B28,0xC40B30,8,ascii,790,SDNSSDTS,si,,
0xC40B58,0xC40B60,8,ascii,790,SCIPPDTS,si,,
0xC632C4,0xC632CE,10,ascii,799,1n)(c)A?/h,si,,
0xC7B2EE,0xC7B2F5,7,ascii,805,/!2B1!,,,
0xC80A98,0xC80AA0,8,ascii,806,SCIPPDTS,si,,
0xC80AC8,0xC80AD0,8,ascii,806,SCIPPDTS,si,,
0xC80AF8,0xC80B00,8,ascii,806,SDNSSDTS,si,,
0xC80B28,0xC80B30,8,ascii,806,SCIPPDTS,si,,
0xC80B58,0xC80B60,8,ascii,806,SCIPPDTS,si,,
0xC83FE8,0xC83FEE,6,ascii,807,2Bn06B,si,,
0xC9F929,0xC9F92F,6,ascii,814,?VJ+Kf,,,
0xCA31AE,0xCA31B4,6,ascii,815,AhliAp,,,
0xCC0A38,0xCC0A40,8,ascii,822,SCIPPDTS,si,,
0xCC0A68,0xCC0A71,9,ascii,822,SCIPPDTS,si,,
0xCC0A98,0xCC0AA0,8,ascii,822,SCIPPDTS,si,,
0xCC0AC8,0xCC0AD4,12,ascii,822,SCIPPDTS(A,si,,
0xCC0AF8,0xCC0B04,12,ascii,822,SDNSSDTS4A,si,,
0xCCBE26,0xCCBE2C,6,ascii,825,AgPj?J,,,
0xCCFC1A,0xCCFC20,6,ascii,826,grnANp,,,
0xCE7906,0xCE790D,7,ascii,831,02BnV6,,,
0xCF74A8,0xCF74AE,6,ascii,835,|YOgHA,si,,
0xD00A68,0xD00A70,8,ascii,836,SCIPPDTS,si,,
0xD00A98,0xD00AA4,12,ascii,836,"SCIPPDTS,B",si,,
0xD00AF8,0xD00B04,12,ascii,836,SCIPPDTSTB,si,,
0xD00B28,0xD00B34,12,ascii,836,SCIPPDTShB,si,,
0xD0AE68,0xD0AE6E,6,ascii,839,!B0'ii,,,
0xD48572,0xD48578,6,ascii,853,hAvBIJ,,,
0xD5B1E4,0xD5B1EA,6,ascii,858,Yr95Rh,,,
0xD667F3,0xD667F9,6,ascii,860,ox91Mj,,,
0xD75938,0xD7593E,6,ascii,864,:A Y9I,,,
0xD79626,0xD7962C,6,ascii,865,"!Ll',M",,,
0xD80A38,0xD80A44,12,ascii,866,SCIPPDTSHD,si,,
0xD80A98,0xD80AA4,12,ascii,866,SCIPPDTSpD,si,,
0xD80AC8,0xD80AD0,8,ascii,866,SCIPPDTS,si,,
0xD80AF8,0xD80B00,8,ascii,866,SCIPPDTS,si,,
0xD9B621,0xD9B627,6,ascii,872,bXPhaB,,,
0xD9F2A7,0xD9F2B0,9,ascii,873,bXPPb2ZJv,,,
0xDC0A68,0xDC0A74,12,ascii,880,SDNSSDTSxE,si,,
0xDC0A98,0xDC0AA0,8,ascii,880,SCIPPDTS,si,,
0xDC0AC8,0xDC0AD0,8,ascii,880,SCIPPDTS,si,,
0xDC0AF8,0xDC0B00,8,ascii,880,SCIPPDTS,si,,
0xDC0B28,0xDC0B30,8,ascii,880,SCIPPDTS,si,,
0xDDBA30,0xDDBA38,8,ascii,886,bXZPv2IJ,,,
0xDDBAB2,0xDDBAB8,6,ascii,886,Ibc}zC,,,
0xDF542D,0xDF5433,6,ascii,892,0EYir%,,,
0xDFC229,0xDFC231,8,ascii,894,4hQIIhAd,,,
0xE00A68,0xE00A70,8,ascii,895,SDNSSDTS,si,,
0xE00A98,0xE00AA0,8,ascii,895,SCIPPDTS,si,,
0xE00AC8,0xE00AD0,8,ascii,895,SCIPPDTS,si,,
0xE00AF8,0xE00B00,8,ascii,895,SCIPPDTS,si,,
0xE00B28,0xE00B30,8,ascii,895,SCIPPDTS,si,,
0xE248F8,0xE248FE,6,ascii,904,"0,r3eN",,,
0xE40A68,0xE40A70,8,ascii,910,SCIPPDTS,si,,
0xE40A98,0xE40AA0,8,ascii,910,SDNSSDTS,si,,
0xE40AC8,0xE40AD0,8,ascii,910,SCIPPDTS,si,,
0xE40AF8,0xE40B00,8,ascii,910,SCIPPDTS,si,,
0xE40B28,0xE40B30,8,ascii,910,SCIPPDTS,si,,
0xE616BA,0xE616C0,6,ascii,918,"0,v3)u",,,
0xE68EA9,0xE68EAF,6,ascii,920,bXPhaB,,,
0xE80A98,0xE80AA4,12,ascii,925,SCIPPDTS I,si,,
0xE80AC8,0xE80AD4,12,ascii,925,SCIPPDTS4I,si,,
0xE80AF8,0xE80B04,12,ascii,925,SCIPPDTSHI,si,,
0xE80B58,0xE80B64,12,ascii,925,SCIPPDTSpI,si,,
0xE8835B,0xE88362,7,ascii,927,-2JLR99,,,
