offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x1C0A68,0x1C0A71,9,ascii,116,SCIPPDTS,si,,
0x1C0A98,0x1C0AA0,8,ascii,116,SCIPPDTS,si,,
0x1C0AC8,0x1C0AD1,9,ascii,116,SCIPPDTS(,si,,
0x1C0B28,0x1C0B31,9,ascii,116,SCIPPDTSP,si,,
0x1E2877,0x1E287D,6,ascii,124,"!3""42&",,,
0x244AF4,0x244AFA,6,ascii,148,A1SFU2,,,
0x2C0A38,0x2C0A40,8,ascii,178,SCIPPDTS,si,,
0x2C0A68,0x2C0A70,8,ascii,178,SCIPPDTS,si,,
0x2C0A98,0x2C0AA0,8,ascii,178,SCIPPDTS,si,,
0x2C0AC8,0x2C0AD0,8,ascii,178,SCIPPDTS,si,,
0x2C0AF8,0x2C0B01,9,ascii,178,SCIPPDTS,si,,
0x300A08,0x300A10,8,ascii,192,SCIPPDTS,si,,
0x300A38,0x300A40,8,ascii,192,SDNSSDTS,si,,
0x300A68,0x300A70,8,ascii,192,SCIPPDTS,si,,
0x300A98,0x300AA0,8,ascii,192,SCIPPDTS,si,,
0x300AC8,0x300AD0,8,ascii,192,SCIPPDTS,si,,
0x340A08,0x340A10,8,ascii,205,SCIPPDTS,si,,
0x340A38,0x340A40,8,ascii,205,SCIPPDTS,si,,
0x340A68,0x340A70,8,ascii,205,SCIPPDTS,si,,
0x340A98,0x340AA0,8,ascii,205,SCIPPDTS,si,,
0x340AC8,0x340AD0,8,ascii,205,SDNSSDTS,si,,
0x380A08,0x380A10,8,ascii,218,SCIPPDTS,si,,
0x380A38,0x380A40,8,ascii,218,SCIPPDTS,si,,
0x380A68,0x380A70,8,ascii,218,SCIPPDTS,si,,
0x380A98,0x380AA0,8,ascii,218,SCIPPDTS,si,,
0x380AC8,0x380AD1,9,ascii,218,SCIPPDTS ,si,,
0x3C0A38,0x3C0A40,8,ascii,232,SCIPPDTS,si,,
0x3C0A68,0x3C0A70,8,ascii,232,SCIPPDTS,si,,
0x3C0AC8,0x3C0AD1,9,ascii,232,SCIPPDTS8,si,,
0x3C0AF8,0x3C0B01,9,ascii,232,SCIPPDTSL,si,,
0x400918,0x400920,8,ascii,247,SCIPPDTS,si,,
0x400948,0x400950,8,ascii,247,SCIPPDTS,si,,
0x400978,0x400980,8,ascii,247,SCIPPDTS,si,,
0x4009A8,0x4009B0,8,ascii,247,SCIPPDTS,si,,
0x4009D8,0x4009E1,9,ascii,247,SCIPPDTS,si,,
