offset,offset_fin,largo_original,encoding,chunk,texto,ruido_probable,palabra_reconocible,traduccion
0x133A24,0x133A88,100,ascii,75,"What the hell happened to you,\nEd? I mean, I think it's Ed, but all\nI see's a little pussy!",,si,
0x14B5A4,0x14B5BC,24,ascii,80,"Calm down, will you?",,si,
0x151E74,0x151E7A,6,ascii,82,B)?2wa,,,
0x151F0C,0x151F6C,96,ascii,82,We don't have jurisdiction over\nwhat happened to Lorraine. \nLeave it to the guys on Home.,,si,
0x169C10,0x169C17,7,ascii,88,Ed....,,,
0x1705E4,0x170620,60,ascii,90,"You know what they call this place\nupstairs, Jonathan?",,si,
0x17A3EE,0x17A3F4,6,ascii,93,?dsNDo,,,
0x184C70,0x184CB4,68,ascii,94,The Junkyard.  We're the garbage\nthey like to bury down here.,,si,
0x195480,0x195491,17,ascii,99,We're nothing.,,,
0x19BCD4,0x19BD10,60,ascii,101,"The old Ed don't work here\nanymore, huh? The Ed I know.",,si,
0x1B034C,0x1B0356,10,ascii,106,Jonathan!,,,
0x1B6C0C,0x1B6C2F,35,ascii,108,The Ed you KNEW was the young\nEd.,,si,
0x1B9FC4,0x1B9FCB,7,ascii,109,zbnptFa,,,
0x1CE920,0x1CE940,32,ascii,113,Things are different now.,,si,
0x1D1CF2,0x1D1CF8,6,ascii,114,ii2Bq:,,,
0x1D51CC,0x1D51EC,32,ascii,115,I got a family and a mortgage.,,si,
0x1E631A,0x1E6320,6,ascii,119,RC-MF(,,,
0x1E63AC,0x1E63E4,56,ascii,119,The older you get the more the\nfear gets to you.,,si,
0x1ECFD8,0x1ED00C,52,ascii,121,"Afraid of screwing up, you give in\nmore easily.",,si,
0x200B28,0x200B30,8,ascii,125,SCIPPDTS,si,,
0x200B58,0x200B60,8,ascii,125,SCIPPDTS,si,,
0x200B88,0x200B90,8,ascii,125,SCTEGOLD,si,,
0x200BB8,0x200BC0,8,ascii,125,SCIPPDTS,si,,
0x200BE8,0x200BF0,8,ascii,125,SCIPPDTS,si,,
0x207E7E,0x207E84,6,ascii,127,3rXhjx,,,
0x207EB7,0x207EEC,53,ascii,127,?I ain't like Gates.  He knows what\nhe's doing.,,si,
0x219D14,0x219D1B,7,ascii,132,Ed....,,,
0x22169C,0x2216EC,80,ascii,133,"All I... all I have left is here at this\ndesk, in this dirty old basement.",,si,
0x236DCC,0x236DFC,48,ascii,139,I'm lucky Gates even lets me stick\naround.,,,
0x248528,0x248535,13,ascii,142,"Okay, Ed....",,,
0x24F73C,0x24F74C,16,ascii,144,"Hey, chief!",,,
0x252FC6,0x252FCC,6,ascii,145,"bbD9b""",,,
0x2569AC,0x2569CF,35,ascii,146,I don't mind giving shorty a hand.,,,
0x268F50,0x268F84,52,ascii,150,Can't let Meryl have all the fun. \nCount me in.,,si,
0x277470,0x2774B4,68,ascii,154,You guys crazy? And if upstairs\nfound out? We'd be finished!,,si,
0x28F74C,0x28F756,10,ascii,159,Finished?,,,
0x293014,0x29301C,8,ascii,160,"JCb0D9b""",,,
0x2930AB,0x2930CA,31,ascii,160,"sWhat do you call this, chief?",,si,
0x296932,0x296939,7,ascii,161,QBliy04,,,
0x29DC41,0x29DC47,6,ascii,163,".lz)""q",,,
0x2B002E,0x2B0035,7,ascii,167,"0J9b""D",,,
0x2B765C,0x2B7663,7,ascii,169,Ed....,,,
0x2C0B28,0x2C0B31,9,ascii,171,SCIPPDTS8,si,,
0x2C0B58,0x2C0B61,9,ascii,171,SCIPPDTSL,si,,
0x2C0BB8,0x2C0BC1,9,ascii,171,SCIPPDTSt,si,,
0x2CFC60,0x2CFC83,35,ascii,174,I've lost... a lot over the years.,,si,
0x2D3639,0x2D363F,6,ascii,175,Sw+L6o,,,
0x2E24E4,0x2E2500,28,ascii,179,Now even Lorraine's....,,,
0x2EDA60,0x2EDA9C,60,ascii,181,"But I guess I really have lost\neverything now, huh?",,si,
0x2F14E2,0x2F14E8,6,ascii,182,7+L6sz,,,
0x300A98,0x300AA1,9,ascii,186,SCIPPDTSP,si,,
0x300AC8,0x300AD1,9,ascii,186,SCIPPDTSd,si,,
0x300AF8,0x300B01,9,ascii,186,SCIPPDTSx,si,,
0x300B28,0x300B30,8,ascii,186,SCIPPDTS,si,,
0x30BF94,0x30BFB8,36,ascii,188,Didn't mean to impose.  See ya.,,si,
0x340AF8,0x340B01,9,ascii,200,SCIPPDTS|,si,,
0x340B28,0x340B30,8,ascii,200,SCTEGOLD,si,,
0x340B58,0x340B60,8,ascii,200,SCIPPDTS,si,,
0x340B88,0x340B90,8,ascii,200,SCIPPDTS,si,,
0x340BB8,0x340BC0,8,ascii,200,SCIPPDTS,si,,
0x3501D8,0x3501F6,30,ascii,203,God dammit! Three more years!,,si,
0x3632BC,0x363304,72,ascii,208,Three more years and I'd be done\nwith this place! Son of a bitch!,,si,
0x371D42,0x371D49,7,ascii,211,"c% ""46""",,,
0x374F78,0x374FD0,88,ascii,212,"Alright, Jonathan, but we can't\nconduct an official investigation or\nanything.",,si,
0x380B88,0x380B90,8,ascii,215,SCIPPDTS,si,,
0x380BB8,0x380BC0,8,ascii,215,SCTEGOLD,si,,
0x380BE8,0x380BF0,8,ascii,215,SCIPPDTS,si,,
0x380C18,0x380C20,8,ascii,215,SCTEMLEC,,,
0x380C48,0x380C50,8,ascii,215,SCIPPDTS,si,,
0x387FA0,0x387FB5,21,ascii,217,"Attaboy, Ed!",,,
0x38BD60,0x38BD98,56,ascii,218,"And for god's sake, none of your\nridiculous stunts.",,si,
0x39A57C,0x39A59B,31,ascii,221,"Come on, it's me! Don't worry!",,si,
0x39E7A1,0x39E7A7,6,ascii,222,1&2F-f,,,
0x3A5FC0,0x3A5FF0,48,ascii,224,Hearing that from you worries me\nthe most.,,si,
0x3B77B8,0x3B77CC,20,ascii,228,"And Meryl, Dave....",,si,
0x3C0C18,0x3C0C20,8,ascii,230,SCIPPDTS,si,,
0x3C0C48,0x3C0C50,8,ascii,230,SCTEGOLD,si,,
0x3C0C78,0x3C0C80,8,ascii,230,SCIPPDTS,si,,
0x3C0CD8,0x3C0CE1,9,ascii,230,SCIPPDTS8,si,,
0x3C7E28,0x3C7E47,31,ascii,232,"You stay out of this, alright?",,si,
0x3D23D4,0x3D23E6,18,ascii,234,This is personal.,,si,
0x3DBB80,0x3DBB98,24,ascii,237,"She's all yours, chief.",,si,
0x3E542B,0x3E5448,29,ascii,240,?Moral support accepted?,,,
0x3E8661,0x3E8668,7,ascii,241,4(P3wZ+,,,
0x3EF93C,0x3EF954,24,ascii,242,Christ almighty....,,,
0x3F5F1C,0x3F5F5C,64,ascii,244,"Oh, sorry, Jonathan.  Lemme\nintroduce you to these two.",,si,
0x400A38,0x400A40,8,ascii,247,SCIPPDTS,si,,
0x400A68,0x400A70,8,ascii,247,SDNSSDTS,si,,
0x400A98,0x400AA1,9,ascii,247,SCIPPDTS(,si,,
0x400AF8,0x400B01,9,ascii,247,SCIPPDTSP,si,,
0x407433,0x407439,6,ascii,249,gi0j0 ,,,
0x440A08,0x440A10,8,ascii,261,SCIPPDTS,si,,
0x440A38,0x440A41,9,ascii,261,"SCIPPDTS,",si,,
0x440A98,0x440AA1,9,ascii,261,SDNSSDTST,si,,
0x440AC8,0x440AD1,9,ascii,261,SCIPPDTST,si,,
0x480A08,0x480A10,8,ascii,274,SCIPPDTS,si,,
0x480A38,0x480A41,9,ascii,274,SCIPPDTS0,si,,
0x480A68,0x480A71,9,ascii,274,SCIPPDTSD,si,,
0x480A98,0x480AA1,9,ascii,274,SCIPPDTSX,si,,
0x480AC8,0x480AD1,9,ascii,274,SCIPPDTSl,si,,
0x4C0A08,0x4C0A11,9,ascii,288,SDNSSDTS(,si,,
0x4C0A38,0x4C0A41,9,ascii,288,SCIPPDTS4,si,,
0x4C0A68,0x4C0A71,9,ascii,288,SCIPPDTSH,si,,
0x4C0AC8,0x4C0AD1,9,ascii,288,SCIPPDTSp,si,,
0x500A08,0x500A11,9,ascii,301,SCIPPDTS8,si,,
0x500A38,0x500A41,9,ascii,301,SCIPPDTSL,si,,
0x500AC8,0x500AD1,9,ascii,301,SCIPPDTSt,si,,
0x540A38,0x540A41,9,ascii,314,SCIPPDTSP,si,,
0x540A68,0x540A71,9,ascii,314,SCIPPDTSd,si,,
0x540A98,0x540AA1,9,ascii,314,SCIPPDTSx,si,,
0x540AC8,0x540AD0,8,ascii,314,SCIPPDTS,si,,
0x561617,0x56161D,6,ascii,321,JJltOe,,,
0x569952,0x569958,6,ascii,323, 1I0i0,,,
0x5C0A08,0x5C0A11,9,ascii,341,SCIPPDTSX,si,,
0x5C0A38,0x5C0A41,9,ascii,341,SDNSSDTSl,si,,
0x5C0A68,0x5C0A71,9,ascii,341,SCIPPDTSl,si,,
0x5C0A98,0x5C0AA0,8,ascii,341,SCIPPDTS,si,,
0x5C0AC8,0x5C0AD0,8,ascii,341,SCIPPDTS,si,,
0x600A38,0x600A41,9,ascii,354,SCIPPDTSp,si,,
0x600A68,0x600A70,8,ascii,354,SCIPPDTS,si,,
0x600A98,0x600AA0,8,ascii,354,SCIPPDTS,si,,
0x600AC8,0x600AD0,8,ascii,354,SDNSSDTS,si,,
0x608D27,0x608D2D,6,ascii,356,"XPh,||",,,
0x62145E,0x621464,6,ascii,361,w.ufym,,,
0x640A68,0x640A70,8,ascii,367,SCIPPDTS,si,,
0x640A98,0x640AA0,8,ascii,367,SCIPPDTS,si,,
0x640AC8,0x640AD0,8,ascii,367,SCIPPDTS,si,,
0x640AF8,0x640B00,8,ascii,367,SCIPPDTS,si,,
0x640B28,0x640B30,8,ascii,367,SCIPPDTS,si,,
0x665566,0x66556D,7,ascii,376,"nHo,&FB",,,
0x6B8A0E,0x6B8A15,7,ascii,396,MB0A 0a,,,
0x6CF712,0x6CF718,6,ascii,401,NJCnHN,,,
0x6DA3D7,0x6DA3DE,7,ascii,404,Hp2yaa ,,,
0x6ECA68,0x6ECA6E,6,ascii,408,scXq54,,,
0x700A98,0x700AA4,12,ascii,413,SCIPPDTS !,si,,
0x700AC8,0x700AD4,12,ascii,413,SCIPPDTS4!,si,,
0x700AF8,0x700B04,12,ascii,413,SCIPPDTSH!,si,,
0x700B58,0x700B64,12,ascii,413,SCIPPDTSp!,si,,
0x708202,0x708209,7,ascii,414,32Um5F!,,,
0x731657,0x73165D,6,ascii,425,"p,PaS""",,,
0x755A74,0x755A7A,6,ascii,434,PbAv7(,,,
0x755A95,0x755A9B,6,ascii,434,b8CAaS,,,
0x76E1BA,0x76E1C0,6,ascii,440,JRBOGw,,,
0x7EDF4D,0x7EDF53,6,ascii,472,t14m9&,,,
0x800A38,0x800A40,8,ascii,476,SCIPPDTS,si,,
0x800A68,0x800A70,8,ascii,476,SCIPPDTS,si,,
0x800A98,0x800AA4,12,ascii,476,SCIPPDTS &,si,,
0x800AC8,0x800AD4,12,ascii,476,SCIPPDTS4&,si,,
0x800AF8,0x800B04,12,ascii,476,SCIPPDTSH&,si,,
0x804075,0x80407C,7,ascii,477,4cjN?WF,,,
0x840A38,0x840A40,8,ascii,491,SCIPPDTS,si,,
0x840A98,0x840AA4,12,ascii,491,SCIPPDTS8',si,,
0x840AC8,0x840AD4,12,ascii,491,SCIPPDTSL',si,,
0x880A38,0x880A44,12,ascii,505,SDNSSDTS8(,si,,
0x880A98,0x880AA4,12,ascii,505,SCIPPDTSP(,si,,
0x880AC8,0x880AD4,12,ascii,505,SCIPPDTSd(,si,,
0x880AF8,0x880B04,12,ascii,505,SCIPPDTSx(,si,,
0x8C0A38,0x8C0A44,12,ascii,519,SCIPPDTST),si,,
0x8C0A68,0x8C0A74,12,ascii,519,SCIPPDTSh),si,,
0x8C0A98,0x8C0AA4,12,ascii,519,SDNSSDTSp),si,,
0x8C0AC8,0x8C0AD4,12,ascii,519,SCIPPDTS|),si,,
0x900A98,0x900AA0,8,ascii,532,SCIPPDTS,si,,
0x900AC8,0x900AD0,8,ascii,532,SCIPPDTS,si,,
0x9692FE,0x969304,6,ascii,554,6!g32S,,,
0x980A38,0x980A44,12,ascii,559,"SCIPPDTSt,",si,,
0x980A68,0x980A74,12,ascii,559,"SDNSSDTS|,",si,,
0x980A98,0x980AA0,8,ascii,559,SCIPPDTS,si,,
0x980AC8,0x980AD0,8,ascii,559,SCIPPDTS,si,,
0x9C0A08,0x9C0A14,12,ascii,572,SCIPPDTSd-,si,,
0x9C0A38,0x9C0A44,12,ascii,572,SCIPPDTSx-,si,,
0x9C0A68,0x9C0A70,8,ascii,572,SCIPPDTS,si,,
0x9C0A98,0x9C0AA0,8,ascii,572,SCIPPDTS,si,,
0x9C0AC8,0x9C0AD0,8,ascii,572,SDNSSDTS,si,,
0xA00A08,0xA00A14,12,ascii,585,SCIPPDTSh.,si,,
0xA00A38,0xA00A44,12,ascii,585,SCIPPDTS|.,si,,
0xA00A68,0xA00A70,8,ascii,585,SCIPPDTS,si,,
0xA00A98,0xA00AA0,8,ascii,585,SCIPPDTS,si,,
0xA00AC8,0xA00AD0,8,ascii,585,SCIPPDTS,si,,
0xA40A08,0xA40A10,8,ascii,599,SCIPPDTS,si,,
0xA40A38,0xA40A40,8,ascii,599,SDNSSDTS,si,,
0xA40A68,0xA40A70,8,ascii,599,SCIPPDTS,si,,
0xA40A98,0xA40AA0,8,ascii,599,SCIPPDTS,si,,
0xA40AC8,0xA40AD0,8,ascii,599,SCIPPDTS,si,,
0xA80A68,0xA80A70,8,ascii,612,SCIPPDTS,si,,
0xA80A98,0xA80AA0,8,ascii,612,SDNSSDTS,si,,
0xA80AC8,0xA80AD0,8,ascii,612,SCIPPDTS,si,,
0xA80AF8,0xA80B00,8,ascii,612,SCIPPDTS,si,,
0xA80B28,0xA80B30,8,ascii,612,SCIPPDTS,si,,
0xAC0A98,0xAC0AA0,8,ascii,627,SCIPPDTS,si,,
0xAC0AC8,0xAC0AD0,8,ascii,627,SDNSSDTS,si,,
0xAC0AF8,0xAC0B01,9,ascii,627,SCIPPDTS,si,,
0xAC0B28,0xAC0B30,8,ascii,627,SCIPPDTS,si,,
0xAC0B58,0xAC0B64,12,ascii,627,SCIPPDTS(2,si,,
0xAC40F8,0xAC40FF,7,ascii,628,"caYP4,!",,,
0xAD60F5,0xAD60FB,6,ascii,632,BCECC!,,,
0xAE3627,0xAE362D,6,ascii,636,3+CWrt,,,
0xB00A68,0xB00A70,8,ascii,643,SCIPPDTS,si,,
0xB00A98,0xB00AA4,12,ascii,643,"SCIPPDTS,3",si,,
0xB00AC8,0xB00AD4,12,ascii,643,SDNSSDTS03,si,,
0xB00B28,0xB00B34,12,ascii,643,SCIPPDTST3,si,,
0xB40A68,0xB40A74,12,ascii,658,SCIPPDTSD4,si,,
0xB40A98,0xB40AA4,12,ascii,658,SCIPPDTSX4,si,,
0xB40AC8,0xB40AD4,12,ascii,658,SDNSSDTSh4,si,,
0xB40AF8,0xB40B04,12,ascii,658,SCIPPDTSl4,si,,
0xB40B28,0xB40B30,8,ascii,658,SCIPPDTS,si,,
0xB80A68,0xB80A74,12,ascii,673,SCIPPDTSp5,si,,
0xB80A98,0xB80AA0,8,ascii,673,SCIPPDTS,si,,
0xB80AC8,0xB80AD0,8,ascii,673,SCIPPDTS,si,,
0xB80AF8,0xB80B00,8,ascii,673,SDNSSDTS,si,,
0xBA2442,0xBA2448,6,ascii,681,AxYXHD,,,
0xBAD479,0xBAD47F,6,ascii,684,81iP8Z,,,
0xBC0A68,0xBC0A70,8,ascii,687,SCIPPDTS,si,,
0xBC0A98,0xBC0AA0,8,ascii,687,SCIPPDTS,si,,
0xBC0AC8,0xBC0AD0,8,ascii,687,SCIPPDTS,si,,
0xBC0AF8,0xBC0B00,8,ascii,687,SCIPPDTS,si,,
0xBC0B28,0xBC0B30,8,ascii,687,SDNSSDTS,si,,
0xC00AC8,0xC00AD0,8,ascii,702,SCIPPDTS,si,,
0xC00AF8,0xC00B00,8,ascii,702,SCIPPDTS,si,,
0xC00B28,0xC00B30,8,ascii,702,SCIPPDTS,si,,
0xC00B58,0xC00B60,8,ascii,702,SDNSSDTS,si,,
0xC00B88,0xC00B90,8,ascii,702,SCIPPDTS,si,,
0xC1E443,0xC1E449,6,ascii,710,"""..2!0",,,
0xC2B001,0xC2B007,6,ascii,714,nBvDA0,,,
0xC2E2FE,0xC2E304,6,ascii,715,ibxY%o,,,
0xC40AC8,0xC40AD4,12,ascii,719,SCIPPDTS09,si,,
0xC40AF8,0xC40B04,12,ascii,719,SCIPPDTSD9,si,,
0xC40B28,0xC40B34,12,ascii,719,SDNSSDTSH9,si,,
0xC40B58,0xC40B64,12,ascii,719,SCIPPDTSX9,si,,
0xC40B88,0xC40B94,12,ascii,719,SCIPPDTSl9,si,,
0xC80AC8,0xC80AD0,8,ascii,736,SDNSSDTS,si,,
0xC80AF8,0xC80B00,8,ascii,736,SCIPPDTS,si,,
0xC80B28,0xC80B30,8,ascii,736,SCIPPDTS,si,,
0xC80B58,0xC80B60,8,ascii,736,SCIPPDTS,si,,
0xC80B88,0xC80B90,8,ascii,736,SCIPPDTS,si,,
0xCC0AC8,0xCC0AD0,8,ascii,753,SCIPPDTS,si,,
0xCC0AF8,0xCC0B00,8,ascii,753,SCIPPDTS,si,,
0xCC0B28,0xCC0B30,8,ascii,753,SCIPPDTS,si,,
0xCC0B58,0xCC0B61,9,ascii,753,SCIPPDTS,si,,
0xCC0B88,0xCC0B90,8,ascii,753,SCIPPDTS,si,,
0xCD8B09,0xCD8B10,7,ascii,759,.(YRgmw,,,
0xD00A98,0xD00AA0,8,ascii,770,SCIPPDTS,si,,
0xD00AC8,0xD00AD0,8,ascii,770,SCIPPDTS,si,,
0xD12639,0xD1263F,6,ascii,774,gpm8uF,,,
0xD40B28,0xD40B30,8,ascii,786,SCIPPDTS,si,,
0xD40B58,0xD40B60,8,ascii,786,SCIPPDTS,si,,
0xD63376,0xD6337C,6,ascii,795,F'CIzY,,,
0xD750B9,0xD750BF,6,ascii,799,0Fh d(,,,
0xD7872D,0xD78733,6,ascii,800,0Fh d(,,,
0xD80A98,0xD80AA0,8,ascii,802,SCIPPDTS,si,,
0xD80AC8,0xD80AD0,8,ascii,802,SCIPPDTS,si,,
0xD80AF8,0xD80B00,8,ascii,802,SCIPPDTS,si,,
0xD80B28,0xD80B30,8,ascii,802,SCIPPDTS,si,,
0xD80B58,0xD80B60,8,ascii,802,SCIPPDTS,si,,
0xDAA9B7,0xDAA9BD,6,ascii,812,C5B!!q,,,
0xDC0A68,0xDC0A70,8,ascii,818,SCIPPDTS,si,,
0xDC0A98,0xDC0AA0,8,ascii,818,SCIPPDTS,si,,
0xDC0AC8,0xDC0AD0,8,ascii,818,SCIPPDTS,si,,
0xDC0AF8,0xDC0B00,8,ascii,818,SCIPPDTS,si,,
0xDC0B28,0xDC0B31,9,ascii,818,SCIPPDTS,si,,
0xDEE156,0xDEE15D,7,ascii,829,jHFJ?WQ,,,
0xE00A38,0xE00A40,8,ascii,833,SDNSSDTS,si,,
0xE00A68,0xE00A70,8,ascii,833,SCIPPDTS,si,,
0xE00A98,0xE00AA0,8,ascii,833,SCIPPDTS,si,,
0xE00AC8,0xE00AD0,8,ascii,833,SCIPPDTS,si,,
0xE00AF8,0xE00B00,8,ascii,833,SCIPPDTS,si,,
0xE04B7A,0xE04B80,6,ascii,834,oX0BpV,,,
0xE1D04B,0xE1D052,7,ascii,839,?Ov|1|x,,,
0xE40A38,0xE40A40,8,ascii,847,SCIPPDTS,si,,
0xE40A68,0xE40A70,8,ascii,847,SDNSSDTS,si,,
0xE40A98,0xE40AA0,8,ascii,847,SCIPPDTS,si,,
0xE40AC8,0xE40AD0,8,ascii,847,SCIPPDTS,si,,
0xE40AF8,0xE40B04,12,ascii,847,SCIPPDTS0C,si,,
0xE44C04,0xE44C0A,6,ascii,848,VBoxoX,,,
0xE80A38,0xE80A40,8,ascii,861,SCIPPDTS,si,,
0xE80A68,0xE80A74,12,ascii,861,SCIPPDTS D,si,,
0xE80A98,0xE80AA4,12,ascii,861,SCIPPDTS4D,si,,
0xE80AF8,0xE80B04,12,ascii,861,SCIPPDTSHD,si,,
0xE903AD,0xE903B3,6,ascii,865,RnF)BV,,,
0xEC0A08,0xEC0A10,8,ascii,875,SCIPPDTS,si,,
0xEC0A68,0xEC0A74,12,ascii,875,SCIPPDTS8E,si,,
0xEC0A98,0xEC0AA4,12,ascii,875,SCIPPDTSLE,si,,
0xF00A98,0xF00AA4,12,ascii,889,SCIPPDTSPF,si,,
0xF00AC8,0xF00AD4,12,ascii,889,SCIPPDTSdF,si,,
0xF00AF8,0xF00B04,12,ascii,889,SCIPPDTSxF,si,,
0xF00B28,0xF00B30,8,ascii,889,SCIPPDTS,si,,
0xF0F809,0xF0F810,7,ascii,892,08ChiVF,,,
0xF40A98,0xF40AA4,12,ascii,904,SCIPPDTS|G,si,,
0xF40AC8,0xF40AD0,8,ascii,904,SCIPPDTS,si,,
0xF40AF8,0xF40B00,8,ascii,904,SCIPPDTS,si,,
0xF40B28,0xF40B30,8,ascii,904,SCIPPDTS,si,,
0xF40B58,0xF40B60,8,ascii,904,SCIPPDTS,si,,
0xF80A68,0xF80A70,8,ascii,920,SCIPPDTS,si,,
0xF80A98,0xF80AA0,8,ascii,920,SCIPPDTS,si,,
0xF80AC8,0xF80AD0,8,ascii,920,SCIPPDTS,si,,
0xF80AF8,0xF80B00,8,ascii,920,SCIPPDTS,si,,
0xF80B28,0xF80B30,8,ascii,920,SCIPPDTS,si,,
0xFABB42,0xFABB48,6,ascii,930,"P,6b)e",,,
0xFC0A98,0xFC0AA0,8,ascii,935,SCIPPDTS,si,,
0xFC0AC8,0xFC0AD0,8,ascii,935,SCIPPDTS,si,,
0xFC0AF8,0xFC0B00,8,ascii,935,SCIPPDTS,si,,
0xFC0B58,0xFC0B64,12,ascii,935,SCIPPDTS8J,si,,
0xFD9983,0xFD9989,6,ascii,941,0gPxlu,,,
0x1000A68,0x1000A70,8,ascii,951,SCIPPDTS,si,,
0x1000A98,0x1000AA4,12,ascii,951,SCIPPDTS(K,si,,
0x1000AF8,0x1000B04,12,ascii,951,SCIPPDTSPK,si,,
0x1000B28,0x1000B34,12,ascii,951,SCIPPDTSdK,si,,
0x101D08B,0x101D091,6,ascii,958,:(744%,,,
0x1040A98,0x1040AA4,12,ascii,966,SCIPPDTSTL,si,,
0x1040AC8,0x1040AD4,12,ascii,966,SCIPPDTShL,si,,
0x1040AF8,0x1040B04,12,ascii,966,SCIPPDTS|L,si,,
0x1040B28,0x1040B30,8,ascii,966,SCIPPDTS,si,,
0x1040B58,0x1040B60,8,ascii,966,SCIPPDTS,si,,
0x10796D7,0x10796DF,8,ascii,980,}JKkX2nq,,,
0x107CE04,0x107CE0A,6,ascii,981,|O  7+,,,
0x1080A38,0x1080A44,12,ascii,982,SCIPPDTSlM,si,,
0x1080A68,0x1080A70,8,ascii,982,SCIPPDTS,si,,
0x1080A98,0x1080AA0,8,ascii,982,SCIPPDTS,si,,
0x1080AC8,0x1080AD0,8,ascii,982,SCIPPDTS,si,,
0x1080AF8,0x1080B00,8,ascii,982,SCIPPDTS,si,,
0x10ADC8E,0x10ADC94,6,ascii,992,(57jGb,,,
0x10C0A38,0x10C0A40,8,ascii,996,SCIPPDTS,si,,
0x10C0A68,0x10C0A70,8,ascii,996,SDNSSDTS,si,,
0x10C0A98,0x10C0AA0,8,ascii,996,SCIPPDTS,si,,
0x10C0AC8,0x10C0AD0,8,ascii,996,SCIPPDTS,si,,
0x10C0AF8,0x10C0B00,8,ascii,996,SCIPPDTS,si,,
0x10E72A7,0x10E72AD,6,ascii,1005,E(C04-,,,
0x1100A38,0x1100A40,8,ascii,1010,SCIPPDTS,si,,
0x1100A68,0x1100A70,8,ascii,1010,SCIPPDTS,si,,
0x1100A98,0x1100AA0,8,ascii,1010,SDNSSDTS,si,,
0x1100AC8,0x1100AD0,8,ascii,1010,SCIPPDTS,si,,
0x1100AF8,0x1100B00,8,ascii,1010,SCIPPDTS,si,,
0x1140A38,0x1140A40,8,ascii,1024,SCIPPDTS,si,,
0x1140A68,0x1140A70,8,ascii,1024,SCIPPDTS,si,,
0x1140A98,0x1140AA0,8,ascii,1024,SCIPPDTS,si,,
0x1140AC8,0x1140AD0,8,ascii,1024,SCIPPDTS,si,,
0x1140AF8,0x1140B00,8,ascii,1024,SDNSSDTS,si,,
0x1148453,0x114845A,7,ascii,1026,E(C04a7,,,
0x1180A68,0x1180A70,8,ascii,1038,SCIPPDTS,si,,
0x1180A98,0x1180AA0,8,ascii,1038,SCIPPDTS,si,,
