id,jp_addr,tipo,destino,bytes,original,traduccion,notas
33,0x3005,redirect,0x315C,75,"That, my friends, is a clipping of a\nthesis.  To be specific, THE thesis.{0D}",,1 isla(s) 91 inline
34,0x3028,redirect,0x31AA,49,It was in this famous academic\njournal on Home.{0D},,1 isla(s) 91 inline
35,0x3069,redirect,0x31DE,50,I decided to major in pathology\nafter I read it.{0D},,1 isla(s) 91 inline
36,0x30A6,redirect,0x3213,37,That paper changed my life\nforever.{0D},,
37,0x30C9,redirect,0x3238,32,Is this... what I think it is?{0D},,1 isla(s) 91 inline
38,0x30D8,redirect,0x325E,12,What's up?{0D},,
39,0x30E9,redirect,0x326A,17,"No, never mind.{0D}",,1 isla(s) 91 inline
40,0x3102,redirect,0x327E,19,That's sunscreen.{0D},,2 isla(s) 91 inline
41,0x312D,redirect,0x3297,12,Sunscreen?{0D},,
42,0x3152,redirect,0x32A3,98,"Yeah, for ultraviolet rays.{80238057}Well, something like that won't\nkeep out the cosmic rays, though.{0D}",,2 isla(s) 91 inline
43,0x319F,redirect,0x330B,64,It's for research purposes.  It's\nnot like I use it on myself.{0D},,1 isla(s) 91 inline
44,0x31D4,redirect,0x334E,39,I've seen this logo somewhere\nbefore.{0D},,
45,0x3205,redirect,0x3375,59,That wouldn't surprise me.  I got\nit sent here from Home.{0D},,2 isla(s) 91 inline
46,0x3248,redirect,0x33B6,30,I just can't remember where.{0D},,1 isla(s) 91 inline
47,0x325B,redirect,0x33D7,96,I can't remember for the life of me\nwhere I've seen this logo.{80238057}This is gonna drive me nuts.{0D},,2 isla(s) 91 inline
48,0x3274,redirect,0x343D,44,This is some amazing equipment\nyou've got.{0D},,
49,0x3283,redirect,0x3469,20,Amazing? Think so?{0D},,1 isla(s) 91 inline
50,0x3290,redirect,0x3480,69,"Well, amazing in the sense that\nthey're all ancient analog devices.{0D}",,1 isla(s) 91 inline
51,0x32BB,redirect,0x34C8,63,I've had these a long time.  I still\nuse them in my research.{0D},,1 isla(s) 91 inline
52,0x32EA,redirect,0x350A,133,"I bought most of them myself.{80238057}If you don't know your equipment\ninside out, you'll end up missing\nsomething important eventually.{0D}",,2 isla(s) 91 inline
53,0x333D,redirect,0x3595,86,"Those kids in AP think they're a\nbunch of junk, but digital\nequipment isn't perfect.{0D}",,2 isla(s) 91 inline
54,0x338A,redirect,0x35F1,52,You really do have a lot of analog\nmachinery here.{0D},,
55,0x33A9,redirect,0x3625,64,"Definitely, compared to the setup\nat Tokugawa Pharmaceuticals.{0D}",,2 isla(s) 91 inline
56,0x33D2,redirect,0x366B,49,"To be honest, I use my AID for\nmost of my work.{0D}",,
57,0x3411,redirect,0x369C,34,So they're more of a collection?{0D},,1 isla(s) 91 inline
58,0x3434,redirect,0x36C1,57,You could say that.  I have a lot of\nmemories of these.{0D},,1 isla(s) 91 inline
59,0x3477,redirect,0x36FD,40,"It's Victor's forensic robot, the\nAID.{0D}",,2 isla(s) 91 inline
60,0x34B4,redirect,0x372B,53,You'll use this to analyze those\nthings I gave you?{0D},,1 isla(s) 91 inline
61,0x34D9,redirect,0x3763,39,You got it.  He does all my\nanalyses.{0D},,1 isla(s) 91 inline
62,0x350C,redirect,0x378D,82,"Since we can't count on AP's help,\nI guess this whatchamacallit's our\nonly hope.{0D}",,4 isla(s) 91 inline
63,0x355B,redirect,0x37EB,75,"It's like his assistant, his wife, his\nson....  It must serve many roles.{0D}",,1 isla(s) 91 inline
64,0x359A,redirect,0x3839,73,What you see on the monitor is a\nvisual representation of the AID's\nAI.{0D},,3 isla(s) 91 inline
65,0x35ED,redirect,0x388B,47,"I call him ""Gorby"".  He responds\nto my voice.{0D}",,1 isla(s) 91 inline
66,0x362C,redirect,0x38BD,54,"I call him ""Gorby"".  You know\nthat already, don'cha?{0D}",,2 isla(s) 91 inline
67,0x3667,redirect,0x38F9,45,Gorby's mood is translated onto\nthe screen.{0D},,1 isla(s) 91 inline
68,0x36AC,redirect,0x3929,25,Who's he based on? You?{0D},,1 isla(s) 91 inline
69,0x36D7,redirect,0x3945,48,Nope.  The last president of the\nSoviet Union.{0D},,
70,0x3708,redirect,0x3975,15,"Oh, I get it.{0D}",,1 isla(s) 91 inline
71,0x3719,redirect,0x3987,61,"Goes with that photo on the wall. \nRemind you of home, huh?{0D}",,1 isla(s) 91 inline
72,0x374E,redirect,0x39C7,39,It's almost like he's alive in there.{0D},,
73,0x3765,redirect,0x39EE,30,So Gorby's your only family?{0D},,
74,0x378E,redirect,0x3A0C,67,Gorby's the only one around here\nwho can put up with Dr. Jurgens.{0D},,1 isla(s) 91 inline
75,0x37C3,redirect,0x3A52,6,Talk{0D},,
76,0x37C8,redirect,0x3A58,13,"Hey, Gorby!{0D}",,1 isla(s) 91 inline
77,0x37DD,redirect,0x3A68,140,"I wouldn't bother.  He's an AI to a\npoint.{80238057}He can tell you what's in the dirt\non your shoes, but he can't talk. \nJust blips and bleeps.{0D}",,2 isla(s) 91 inline
78,0x382E,redirect,0x3AFA,29,"How you doing there, Gorby?{0D}",,
79,0x3847,redirect,0x3B17,20,"How's life, Gorby?{0D}",,
80,0x3860,redirect,0x3B2B,27,"Hey, he's in a good mood.{0D}",,1 isla(s) 91 inline
81,0x387D,redirect,0x3B49,33,"I think he likes you, Jonathan.{0D}",,2 isla(s) 91 inline
82,0x38A2,redirect,0x3B70,48,"He's processing something right\nnow, actually.{0D}",,
83,0x38C7,redirect,0x3BA0,63,Sometimes I'm glad he can't talk. \nProbably wouldn't shut up.{0D},,2 isla(s) 91 inline
84,0x38F2,redirect,0x3BE5,55,"Those are his visual sensors.  His\neyes, so to speak.{0D}",,
85,0x391D,redirect,0x3C1C,34,They're different from his hand.{0D},,1 isla(s) 91 inline
86,0x3936,redirect,0x3C41,85,"I say ""eyes"", but they're just for\nmoving around.  He doesn't use\nthem in analyses.{0D}",,2 isla(s) 91 inline
87,0x397B,redirect,0x3C9C,62,Those are his eyes.  He might\nrecognize you if you're lucky.{0D},,1 isla(s) 91 inline
88,0x39BC,redirect,0x3CDD,103,That's his keyboard.  I use it for\nanalyses.  There are limits to his\nvoice recognition capabilities.{0D},,6 isla(s) 91 inline
89,0x3A27,redirect,0x3D56,50,The keyboard comes out when\nyou open this cover.{0D},,4 isla(s) 91 inline
90,0x3A5A,redirect,0x3D94,38,That's where his keyboard is\nstored.{0D},,
91,0x3A7B,redirect,0x3DBA,129,That's his arm.  The hand contains\nsensors made out of materials like\npressure-sensitive rubber and\n conductive silicon rubber.{0D},,2 isla(s) 91 inline
92,0x3AE2,redirect,0x3E41,84,It allows him to determine the\nshape and composition of the\nobject he's analyzing.{0D},,1 isla(s) 91 inline
93,0x3B35,redirect,0x3E98,44,That's his arm.  Don't expect a\nhandshake.{0D},,2 isla(s) 91 inline
94,0x3B5A,redirect,0x3ECA,22,This is an analyzer?{0D},,
95,0x3B6B,redirect,0x3EE0,54,"What do you think? Pretty nice\nfor an analyzer, huh?{0D}",,1 isla(s) 91 inline
96,0x3BD6,redirect,0x3F19,14,What's this?{0D},,
97,0x3BDF,redirect,0x3F27,26,This is my AID analyzer.{0D},,1 isla(s) 91 inline
98,0x3C30,redirect,0x3F44,29,This is my little AID here.{0D},,
99,0x3C6D,redirect,0x3F61,30,"Quite the machine, isn't he?{0D}",,1 isla(s) 91 inline
100,0x3C98,redirect,0x3F82,55,"Yeah, if I was in OLA all that\nwould've taken a week.{0D}",,
101,0x3CC9,redirect,0x3FB9,36,"Don't kid yourself, he's no robot.{0D}",,2 isla(s) 91 inline
102,0x3D04,redirect,0x3FE3,6,Talk{0D},,
103,0x3D0F,redirect,0x3FE9,9,Victor?{0D},,
104,0x3D1A,redirect,0x3FF2,9,Doctor?{0D},,
105,0x3D21,redirect,0x3FFB,13,What is it?{0D},,
106,0x3D2E,redirect,0x4008,16,I'm listening.{0D},,1 isla(s) 91 inline
107,0x3D47,redirect,0x401B,51,"You got questions, I'll try and give\nyou answers.{0D}",,1 isla(s) 91 inline
108,0x3D62,redirect,0x4051,17,Hit me with it.{0D},,
109,0x3D77,redirect,0x4062,11,Ask about{0D},,
110,0x3D7C,redirect,0x406D,5,Him{0D},,
111,0x3D89,redirect,0x4072,33,So when did you move to\nBeyond?{0D},,1 isla(s) 91 inline
112,0x3DDA,redirect,0x4096,68,"Are you a Terrestrial? You'd\nhave to be at your age, wouldn't\nyou?{0D}",,1 isla(s) 91 inline
113,0x3E05,redirect,0x40DD,62,I was born in Moscow.  Back\nwhen socialists ran the country.{0D},,1 isla(s) 91 inline
114,0x3E6A,redirect,0x411E,52,That picture was taken around the\ntime I was born.{0D},,1 isla(s) 91 inline
115,0x3E9B,redirect,0x4155,63,That picture back there was taken\naround the time I was born.{0D},,2 isla(s) 91 inline
116,0x3EC2,redirect,0x419A,124,"After the collapse of the Soviet\nUnion, I went to America to study\nforensic medicine and later\n became a medical examiner.{0D}",,5 isla(s) 91 inline
117,0x3F01,redirect,0x4225,65,"I've done autopsies on over 30,000\nbodies throughout my career.{0D}",,1 isla(s) 91 inline
118,0x3F36,redirect,0x4269,78,In my forties I became interested\nin studying bodies in space and\ncame here.{0D},,1 isla(s) 91 inline
119,0x3F77,redirect,0x42BA,98,You should see the bodies you\nget in zero gravity.{80238057}The decomposition stages are\nfreaky stuff.{0D},,2 isla(s) 91 inline
120,0x3FC4,redirect,0x4322,42,Why'd you become a forensic\npathologist?{0D},,2 isla(s) 91 inline
121,0x3FD7,redirect,0x4352,100,Doctors deal with the living.{80238057}There's always the possibility\nthey'll screw up and kill the guy.{0D},,2 isla(s) 91 inline
122,0x400E,redirect,0x43BC,58,"You can't kill someone if they're\nalready dead, can you?{0D}",,1 isla(s) 91 inline
123,0x403B,redirect,0x43F9,78,"Forensic medicine is less stressful\nthan regular medicine, wouldn't\nyou say?{0D}",,2 isla(s) 91 inline
124,0x4078,redirect,0x444D,138,I've done this my whole life.  I\ndon't really have any other\ninterests.{80238057}I probably seem like some\nnarrow-minded old fool to you\nguys.{0D},,1 isla(s) 91 inline
125,0x40C1,redirect,0x44DA,103,"No, you're not, Victor.  You're\nperfectly normal.  You're just\nbeing yourself.{80238057}I know how that is.{0D}",,1 isla(s) 91 inline
126,0x4104,redirect,0x4544,61,Thanks.  Maybe you and I have\nmore in common than we think.{0D},,1 isla(s) 91 inline
127,0x4133,redirect,0x4584,69,"By the way, uhh... we hear you're\nsomewhat of a degenerate, Victor.{0D}",,1 isla(s) 91 inline
128,0x415C,redirect,0x45CC,35,Now who said something like\nthat?{0D},,
129,0x417D,redirect,0x45EF,37,"You like to touch butts, don't\nyou?{0D}",,1 isla(s) 91 inline
130,0x41A2,redirect,0x4617,22,"Oh, that? Yeah.  So?{0D}",,
131,0x41C1,redirect,0x462D,35,It's the secret to staying young.{0D},,1 isla(s) 91 inline
132,0x41DE,redirect,0x4653,51,And I'm a doctor.  I know what I'm\ntalking about.{0D},,1 isla(s) 91 inline
133,0x41FF,redirect,0x4689,57,The secret to staying young? I\ngotta remember that one.{0D},,1 isla(s) 91 inline
134,0x421E,redirect,0x46C5,80,You don't mind looking at dead\nbodies everyday? You don't have\ntrouble eating?{0D},,1 isla(s) 91 inline
135,0x4259,redirect,0x4718,174,"We have a famous joke in our\nprofession.{80238057}""If we didn't perform the\nautopsy, we'd end up eating the\nbody.""{80238057}Do you know how many autopsy\nfindings are named after foods?{0D}",,4 isla(s) 91 inline
136,0x42AC,redirect,0x47D2,30,"You have any family, Victor?{0D}",,1 isla(s) 91 inline
137,0x42BF,redirect,0x47F3,18,Just Gorby here.{0D},,
138,0x42DC,redirect,0x4805,81,My work is everything to me.  I\nwant to continue doing it as long\nas I'm alive.{0D},,
139,0x4323,redirect,0x4856,48,"What are you gonna do when you\nretire, Victor?{0D}",,
140,0x4346,redirect,0x4886,37,I love what I do.  This is my life.{0D},,1 isla(s) 91 inline
141,0x436F,redirect,0x48AE,79,You think I'm going to retire?\nThis job and my research are\neverything to me.{0D},,
142,0x43A2,redirect,0x48FD,83,Even that's slowly disappearing. \nIt's terrible.  If only I was a little\nyounger.{0D},,2 isla(s) 91 inline
143,0x43F3,redirect,0x4956,111,I wish I could see some action\nagain sometime.{80238057}Who knows how much longer this\nold nuisance will be around.{0D},,2 isla(s) 91 inline
144,0x4438,redirect,0x49CB,9,His job{0D},,
145,0x4443,redirect,0x49D4,104,"My area of expertise is medical\nexaminations, but with my AID I\n\n can perform most other analyses\ntoo.{0D}",,1 isla(s) 91 inline
146,0x44B2,redirect,0x4A3F,93,"AP has its own Science Unit, so\nwe're on a shoestring budget\nhere.  It's just me and Gorby.{0D}",,3 isla(s) 91 inline
147,0x44F9,redirect,0x4AA5,83,"The further computer analyses\nprogress, the less use there is for\npeople like me.{0D}",,4 isla(s) 91 inline
148,0x4554,redirect,0x4B04,76,"Frankly, AP gets most of the real\nwork.  I hardly ever get to do\nanything.{0D}",,3 isla(s) 91 inline
149,0x45AF,redirect,0x4B59,110,I'm still just as good as any of\nthem!{80238057}All they ever do is throw things in\ntheir fancy shmancy analyzers.{0D},,4 isla(s) 91 inline
150,0x4604,redirect,0x4BD3,71,You sound just like Meryl and\nDave.  None of you guys are fans\nof AP.{0D},,1 isla(s) 91 inline
151,0x4645,redirect,0x4C1D,121,There's no substitute for\nexperience when it comes to this\nstuff.{80238057}I bet you I could outperform their\nsupercomputers.{0D},,1 isla(s) 91 inline
152,0x467C,redirect,0x4C99,122,I won't let some damned quantum\nflux parametrons outsmart me.{80238057}So what if they've got ultra\nhigh-speed logic elements?{0D},,2 isla(s) 91 inline
153,0x46BD,redirect,0x4D19,164,"They might be good at crunching\nnumbers, but they can't think\noutside their box.{80238057}How could they react to new types\nof cases? That's the thing {D0}{06}\nthey couldn't.{0D}",,2 isla(s) 91 inline
154,0x4710,redirect,0x4DC3,62,The most important thing in\nforensics is a good imagination.{0D},,
155,0x4735,redirect,0x4E01,64,"I'll analyze those things you gave\nme personally, don't worry.{0D}",,1 isla(s) 91 inline
156,0x477A,redirect,0x4E44,5,AID{0D},,
157,0x4785,redirect,0x4E49,45,Can you tell me more about that\nAID thingy?{0D},,
158,0x47AE,redirect,0x4E76,48,What's that AID thingy you were\ntalking about?{0D},,1 isla(s) 91 inline
159,0x47D3,redirect,0x4EA9,59,"""AID"" is short for\n""Auto-analysis Identification\nDevice"".{0D}",,
160,0x489E,redirect,0x4EE7,143,"It's an AI gadget for doing\nanalyses.{80238057}It's got a number of sensors, like a\nspectrograph, a gas\n\n chromatograph and a geotechnical\nsounder.{0D}",,1 isla(s) 91 inline
161,0x4923,redirect,0x4F79,23,You make it yourself?{0D},,1 isla(s) 91 inline
162,0x493A,redirect,0x4F93,59,Ha! Are you kidding? I wouldn't\neven know where to start.{0D},,
163,0x496F,redirect,0x4FCE,65,AID and its analysis programs\nwere created by somebody on\nHome.{0D},,1 isla(s) 91 inline
164,0x49C6,redirect,0x5012,111,"He's a big help around here.  He's\na wiz when it comes to analyses. \n\n Doesn't make for much company,\nthough.{0D}",,2 isla(s) 91 inline
165,0x4A1D,redirect,0x5087,25,This is AID next to me.{0D},,
166,0x4A54,redirect,0x50A0,22,Hojo's disappearance{0D},,1 isla(s) 91 inline
167,0x4A67,redirect,0x50B9,52,Are those things connected to this\nmissing person?{0D},,2 isla(s) 91 inline
168,0x4A90,redirect,0x50F3,23,They belonged to him.{0D},,
169,0x4AA9,redirect,0x510A,33,You have any leads or anything?{0D},,
170,0x4AC2,redirect,0x512B,39,I have a few things belonging to\nhim.{0D},,
171,0x4AD5,redirect,0x5152,29,Let me take a look at them.{0D},,
172,0x4AE2,redirect,0x516F,46,Show me those things you were\ntalking about.{0D},,1 isla(s) 91 inline
173,0x4B09,redirect,0x51A0,22,The analysis results{0D},,
174,0x4B12,redirect,0x51B6,24,How'd the analysis go?{0D},,1 isla(s) 91 inline
175,0x4B29,redirect,0x51D1,145,"Well, somebody's impatient.  I\ndon't have the results yet.  Come\nback later.{80238057}Why don't you go take a wander\naround the station or something?{0D}",,1 isla(s) 91 inline
176,0x4B68,redirect,0x5265,58,I don't have them yet.  It shouldn't\nbe too much longer.{0D},,1 isla(s) 91 inline
177,0x4B8F,redirect,0x52A2,54,He's not finished.  Try coming\nback in a little bit.{0D},,1 isla(s) 91 inline
178,0x4BB8,redirect,0x52DB,6,Narc{0D},,
179,0x4BC5,redirect,0x52E1,75,What can you tell us about Narc?\nI saw a little bit about it on the\nnews.{0D},,1 isla(s) 91 inline
180,0x4BEE,redirect,0x532F,155,It's a drug that first became\npopular with astronauts for\n\n relieving the pressures of the\njob.{80238057}It's since spread across Beyond\nand the rest of space.{0D},,5 isla(s) 91 inline
181,0x4C89,redirect,0x53D9,75,It's a semi-synthetic narcotic\ncreated through supercomputer\ndrug design.{0D},,1 isla(s) 91 inline
182,0x4CC2,redirect,0x5427,45,Black poppy opium still serves as\nits base.{0D},,
183,0x4CF5,redirect,0x5454,56,Even a couple of milligrams can be\nenough to kill you.{0D},,1 isla(s) 91 inline
184,0x4D1C,redirect,0x548F,129,It's difficult to detect in drug tests\nbecause it's taken in such small\namounts.{80238057}That's why it's so hard to\nprosecute users.{0D},,1 isla(s) 91 inline
185,0x4D83,redirect,0x5513,142,"They just need to look harder,\nthat's all.{80238057}We've had ways of detecting trace\namounts of drugs for a long time. \nRIA testing, for example.{0D}",,2 isla(s) 91 inline
186,0x4E0C,redirect,0x55A7,192,"Well, that's true, yeah.  Some\nscreeners have just stopped\ntrying.{80238057}Anyway, that's one of the reasons\nNarc's become so popular {D0}{06}\npeople know the chances of being\n caught are next to none.{0D}",,3 isla(s) 91 inline
187,0x4E8D,redirect,0x5670,63,Narc is made by first extracting\nopium from black poppy pods.{0D},,
188,0x4EE4,redirect,0x56AF,132,"After that you combine it with a\nsynthetic drug made from\npethidine and other compounds,\n and then to that you add a\nhallucinogen.{0D}",,2 isla(s) 91 inline
189,0x4F43,redirect,0x5739,115,"You end up with the effects of a\nnatural drug, a synthetic drug and\n\n a hallucinogen {D0}{06} one horrific\ncombination.{0D}",,4 isla(s) 91 inline
190,0x4F82,redirect,0x57B8,89,"Some people call it ""the drug of\nthe 21st century"" because of the\nway it was developed.{0D}",,2 isla(s) 91 inline
191,0x4FD7,redirect,0x5817,80,It's been nearly 250 years since\nSerturner first isolated morphine\nfrom opium.{0D},,1 isla(s) 91 inline
192,0x5024,redirect,0x586A,73,You can blame all the advances of\nmodern pharmacology for that\nmonster.{0D},,1 isla(s) 91 inline
193,0x5069,redirect,0x58B6,56,The number of Narc users\ncontinues to grow every year.{0D},,
194,0x50A2,redirect,0x58EE,60,It's just as big a problem on\nBeyond as anywhere in space.{0D},,1 isla(s) 91 inline
195,0x50DF,redirect,0x592D,15,Black poppies{0D},,1 isla(s) 91 inline
196,0x50EA,redirect,0x593F,193,"The black poppy is a delicate plant,\nsimilar in ways to some orchids.{80238057}Cultivating them would require a\nlot of money, effort and the right\ntechnology.{80238057}It's more than a one-man\noperation.{0D}",,4 isla(s) 91 inline
197,0x5181,redirect,0x5A0C,47,It isn't easy growing black poppies\nin space.{0D},,1 isla(s) 91 inline
198,0x51BA,redirect,0x5A3E,138,That's why the Mafia gave up on it\nseveral years ago.{80238057}You couldn't grow them in such a\nharsh environment without\nadequate facilities.{0D},,4 isla(s) 91 inline
199,0x5261,redirect,0x5AD4,33,So the Mafia isn't behind this?{0D},,1 isla(s) 91 inline
200,0x5288,redirect,0x5AF8,74,"We can't say for sure, but it's not\none of their main areas of interest.{0D}",,2 isla(s) 91 inline
201,0x52B9,redirect,0x5B48,107,You'd need the most up-to-date\nequipment to do it.{80238057}It wouldn't be like bootlegging\nduring Prohibition.{0D},,3 isla(s) 91 inline
202,0x5302,redirect,0x5BBC,62,The risks would be too great.  It\nwouldn't be good business.{0D},,1 isla(s) 91 inline
203,0x5349,redirect,0x5BFD,49,"But nevertheless, someone's\nresponsible for it.{0D}",,
204,0x5378,redirect,0x5C2E,8,Right.{0D},,1 isla(s) 91 inline
205,0x5383,redirect,0x5C39,26,Then who the hell is it?{0D},,
206,0x5392,redirect,0x5C53,26,Tokugawa Pharmaceuticals{0D},,1 isla(s) 91 inline
207,0x539F,redirect,0x5C70,152,"Tokugawa Pharmaceuticals is the\nTokugawa Group's biggest\nmoney-maker after Tokugawa\n Heavy Industries, Tokugawa\nElectronics and Tokugawa\nConstruction.{0D}",,4 isla(s) 91 inline
208,0x53EA,redirect,0x5D14,209,They were one of the first\ncompanies to expand into space\ndevelopment.{80238057}They developed the first Made in\nSpace versions of drugs like\ninterferon and urokinase.  They\n were practically an overnight\nsuccess.{0D},,5 isla(s) 91 inline
209,0x5477,redirect,0x5DF4,126,"The development of their\nimmunosuppressive wonderdrug\ncypusloidine, used in organ\n transplants, revolutionized\npharmacology.{0D}",,3 isla(s) 91 inline
210,0x54DC,redirect,0x5E7B,176,"Though, of course, the\ndevelopment of masked\ntransplantation, where you mask\n the organ's antigens with antibody\nfragments and avoid post-op\nrejection, ended the need for it.{0D}",,3 isla(s) 91 inline
211,0x5543,redirect,0x5F34,80,They lead the pharmaceutical\nindustry not only on Beyond but\nthroughout space.{0D},,1 isla(s) 91 inline
212,0x5598,redirect,0x5F87,126,"Their work with the cancer drug\npaclitaxel, their SAS medicine,\ncalcium foods....{80238057}Their list of successes goes on\nand on.{0D}",,1 isla(s) 91 inline
213,0x5617,redirect,0x6008,112,"They've had a lot of good results,\nbut you don't hear very nice\nstories about what goes on behind\n the scenes.{0D}",,1 isla(s) 91 inline
214,0x5646,redirect,0x607B,29,What did you think of them?{0D},,1 isla(s) 91 inline
215,0x566B,redirect,0x609B,71,"Well, we talked to somebody\nthere, but there was something\nabout him.{0D}",,1 isla(s) 91 inline
216,0x56B4,redirect,0x60E5,93,"I said before it isn't easy growing\nblack poppies in space, but I bet\nyou they could do it.{0D}",,1 isla(s) 91 inline
217,0x571B,redirect,0x6145,59,It would only be a question of\ndeveloping the technology.{0D},,1 isla(s) 91 inline
218,0x573E,redirect,0x6183,37,Why don't you try going over\nthere?{0D},,1 isla(s) 91 inline
219,0x5763,redirect,0x61AB,20,Hojo's whereabouts{0D},,1 isla(s) 91 inline
220,0x576E,redirect,0x61C2,14,The capsules{0D},,
221,0x577B,redirect,0x61D0,66,The capsules have been switched.\nThe ones we got back are fakes.{0D},,3 isla(s) 91 inline
222,0x57CA,redirect,0x621B,105,Blia! I should never have handed\nthem over to them!{80238057}Think you can make a fool out of\nVictor Jurgens!{0D},,2 isla(s) 91 inline
223,0x5811,redirect,0x628A,31,"Sorry, guys, it was my fault.{0D}",,
224,0x582E,redirect,0x62A9,140,"If those capsules work like you\nsay they do... boy, the shit's really\ngoing to splatter now!{80238057}Narc will spread to every corner\nof space.{0D}",,2 isla(s) 91 inline
225,0x58B1,redirect,0x633B,84,There's a number of designer\nfoods and functional foods that\ncome in capsule form.{0D},,2 isla(s) 91 inline
226,0x58F8,redirect,0x6398,45,They might not even be limited to\ncapsules.{0D},,1 isla(s) 91 inline
227,0x5931,redirect,0x63C8,48,We absolutely have to get those\ncapsules back.{0D},,2 isla(s) 91 inline
228,0x5960,redirect,0x63FE,62,He said he was going to have AP's\nScience Unit analyze them.{0D},,1 isla(s) 91 inline
229,0x599F,redirect,0x643F,67,I didn't think much of it at the\ntime.  Looks like he tricked me.{0D},,
230,0x59E0,redirect,0x6482,31,I gave them all four of them.{0D},,
231,0x59FF,redirect,0x64A1,46,"Along with the black poppy leaf,\nI'm afraid.{0D}",,1 isla(s) 91 inline
232,0x5A32,redirect,0x64D2,25,They took the leaf too?{0D},,
233,0x5A5D,redirect,0x64EB,20,Son of a bitch....{0D},,
234,0x5A70,redirect,0x64FF,46,A binary narcotic....  Who\nwould've thought.{0D},,1 isla(s) 91 inline
235,0x5AB3,redirect,0x6530,41,I figured we were years away\nfrom that.{0D},,1 isla(s) 91 inline
236,0x5ACC,redirect,0x655C,9,Redwood{0D},,
237,0x5AD9,redirect,0x6565,46,"You gave them to Redwood\npersonally, Victor?{0D}",,
