id,jp_addr,tipo,destino,bytes,original,traduccion,notas
119,0x5366,inplace,0x5366,17,"ad inside, then.",,sin codigo 91: revisar
120,0x537F,inplace,0x537F,32, let's go see what we can\nfind.,,sin codigo 91: revisar
121,0x53B8,inplace,0x53B8,44,the door's locked!\nWhy? It was open before.,,sin codigo 91: revisar
122,0x53D3,inplace,0x53D3,17,was open before.,,sin codigo 91: revisar
123,0x53DE,inplace,0x53DE,6,fore.,,sin codigo 91: revisar
124,0x541F,redirect,0x535D,1,,,
125,0x5448,inplace,0x5448,56, inside through the\nemergency room entrance over\nthere.,,sin codigo 91: revisar
126,0x5481,inplace,0x5481,23,e're inside the lobby.,,sin codigo 91: revisar
127,0x5494,inplace,0x5494,4,by.,,sin codigo 91: revisar
128,0x54A9,redirect,0x535E,25,"Let's head inside, then.",,
129,0x54BA,redirect,0x5377,40,"Alright, let's go see what we can\nfind.",,
130,0x54D9,redirect,0x539F,17,Let's go inside.,,
131,0x54F4,redirect,0x53B0,52,"Dammit, the door's locked!\nWhy? It was open before.",,
132,0x5521,redirect,0x53E4,58,"It's alright, the emergency room\nentrance is always open.",,
133,0x5548,redirect,0x541E,30,What would you do without me?,,1 isla(s) 91 inline
134,0x556B,redirect,0x543F,65,We can go inside through the\nemergency room entrance over\nthere.,,
135,0x5592,redirect,0x5480,24,We're inside the lobby.,,
136,0x55A9,redirect,0x5498,1,,,
137,0x55EA,inplace,0x55EA,18,u speak with\nher?,,sin codigo 91: revisar
138,0x562F,redirect,0x5499,43,We're in the lobby.  What do you\nwanna do?,,2 isla(s) 91 inline
139,0x564E,redirect,0x54CA,25,We're back in the lobby.,,1 isla(s) 91 inline
140,0x566B,redirect,0x54E6,1,,,
141,0x5694,inplace,0x5694,44,r's office.  Or do you have\nmore questions?,,sin codigo 91: revisar
142,0x56B3,inplace,0x56B3,13,e questions?,,sin codigo 91: revisar
143,0x56E0,redirect,0x54E7,20,We're in the lobby.,,1 isla(s) 91 inline
144,0x56EB,redirect,0x54FE,1,,,
145,0x5720,inplace,0x5720,16,rector's Office,,sin codigo 91: revisar
146,0x574D,inplace,0x574D,58,upposed to\nbe here.  Let's just do what we've\ncome to do.,,sin codigo 91: revisar
147,0x5772,inplace,0x5772,21,at we've\ncome to do.,,sin codigo 91: revisar
148,0x5795,inplace,0x5795,33,a see us if we\nhang around here!,,sin codigo 91: revisar
149,0x57B4,inplace,0x57B4,2,!,,sin codigo 91: revisar
150,0x57C5,inplace,0x57C5,64,lking about? We\ncan't just turn back after coming\nall this way!,,sin codigo 91: revisar; 1 isla(s) 91 inline
151,0x57D6,redirect,0x54FF,1,,,
152,0x5809,inplace,0x5809,42,"re you nervous? We can do\nthis, Jonathan.",,sin codigo 91: revisar
153,0x5830,inplace,0x5830,3,n.,,sin codigo 91: revisar
154,0x583D,inplace,0x583D,31,er around someone will\nsee us.,,sin codigo 91: revisar
155,0x588C,inplace,0x588C,5,rgue,,sin codigo 91: revisar
156,0x58A9,redirect,0x5500,40,"Oh, you guys again? How can I\nhelp you?",,1 isla(s) 91 inline
157,0x58C6,redirect,0x552B,70,I didn't know you were still here. \nYou really put in a lot of hours.,,2 isla(s) 91 inline
158,0x58ED,redirect,0x5577,70,You're back again today? Nice to\nsee our tax dollars put to good\nuse.,,2 isla(s) 91 inline
159,0x590C,redirect,0x55C3,57,What happened with the\ndirector? Did you speak with\nher?,,
160,0x5933,redirect,0x55FC,6,Yeah.,,
161,0x593E,redirect,0x5602,68,"What a knockout.  And she's an\nold friend of ours, as it turns out.",,1 isla(s) 91 inline
162,0x5973,redirect,0x5649,31,"Yes, how can I help you again?",,1 isla(s) 91 inline
163,0x5996,redirect,0x566E,82,You can proceed through to the\ndirector's office.  Or do you have\nmore questions?,,
164,0x59CF,redirect,0x56C0,67,"If you'd like to speak with the\ndirector, you can head on\nthrough.",,2 isla(s) 91 inline
165,0x59F6,redirect,0x5709,5,Move,,
166,0x59FB,redirect,0x570E,6,Leave,,
167,0x5A04,redirect,0x5714,10,Reception,,
168,0x5A09,redirect,0x571E,18,Director's Office,,
169,0x5A12,redirect,0x5730,7,System,,
170,0x5A1B,redirect,0x5737,1,,,
171,0x5A48,inplace,0x5A48,2,.,,sin codigo 91: revisar
172,0x5A71,inplace,0x5A71,50, signboard giving directions\naround the hospital.,,sin codigo 91: revisar
173,0x5A80,inplace,0x5A80,35,ng directions\naround the hospital.,,sin codigo 91: revisar
174,0x5AA3,inplace,0x5AA3,54,The director's office is the green\nline.  Here it is.,,sin codigo 91: revisar
175,0x5AD6,inplace,0x5AD6,3,s.,,sin codigo 91: revisar
176,0x5AF5,inplace,0x5AF5,43, All we\ngotta do is follow the green line.,,sin codigo 91: revisar; 1 isla(s) 91 inline
177,0x5B06,redirect,0x5738,79,"Jonathan, we're not supposed to\nbe here.  Let's just do what we've\ncome to do.",,
178,0x5B37,redirect,0x5787,47,Someone's gonna see us if we\nhang around here!,,
179,0x5B66,redirect,0x57B6,79,What are you talking about? We\ncan't just turn back after coming\nall this way!,,1 isla(s) 91 inline
180,0x5B95,redirect,0x5808,43,"Are you nervous? We can do\nthis, Jonathan.",,
181,0x5BC6,redirect,0x5833,41,If we wander around someone will\nsee us.,,
182,0x5BED,redirect,0x585C,46,We don't need to go to the\ndirector's office.,,
183,0x5C0E,redirect,0x588A,7,Morgue,,
184,0x5C15,redirect,0x5891,1,,,
185,0x5C6C,inplace,0x5C6C,29,rds for my number to\nappear.,,sin codigo 91: revisar
186,0x5C8D,inplace,0x5C8D,40, an electronic notice board.  It's\noff.,,sin codigo 91: revisar
187,0x5CB6,redirect,0x5892,81,"We have to check out the morgue\nto see if we can prove your\ninnocence, remember?",,2 isla(s) 91 inline
188,0x5D0F,redirect,0x58E9,35,Let's hurry and get to the\nmorgue.,,2 isla(s) 91 inline
189,0x5D42,redirect,0x5912,48,"Now's not the time to get\ndistracted, Jonathan.",,2 isla(s) 91 inline
190,0x5D77,redirect,0x5948,68,There's no point hanging around\nhere.  We should get to the\nmorgue.,,1 isla(s) 91 inline
191,0x5DB4,redirect,0x598F,47,Someone might see us if we stay\nhere too long.,,1 isla(s) 91 inline
192,0x5DDF,redirect,0x59C1,5,Look,,
193,0x5DE4,redirect,0x59C6,72,"That's a signboard.  It's off right\nnow, but I know my way around\nhere.",,7 isla(s) 91 inline
194,0x5E1D,redirect,0x5A23,39,It's a signboard.  Its lights are off.,,
195,0x5E3A,redirect,0x5A4A,33,The signboard's been turned off.,,
196,0x5E4F,redirect,0x5A6B,56,It's a signboard giving directions\naround the hospital.,,
197,0x5E66,redirect,0x5AA3,54,The director's office is the green\nline.  Here it is.,,mismo destino que #174
198,0x5E95,redirect,0x5AD9,71,We didn't need to check it.  All we\ngotta do is follow the green line.,,1 isla(s) 91 inline
199,0x5EC4,redirect,0x5B23,67,I wonder where the director's\noffice is.  This place is confusing.,,2 isla(s) 91 inline
200,0x5EF1,redirect,0x5B6C,45,It'd probably be faster asking at\nreception.,,1 isla(s) 91 inline
201,0x5F0E,redirect,0x5B9C,50,Where do you suppose all the\nsales reps hang out?,,1 isla(s) 91 inline
202,0x5F33,redirect,0x5BD1,56,It won't say anything on this.  Let's\nask at reception.,,1 isla(s) 91 inline
203,0x5F6E,redirect,0x5C0C,48,That's an electronic notice board\nwhen it's on.,,2 isla(s) 91 inline
204,0x5F93,redirect,0x5C42,71,I often wait here while watching\nthese boards for my number to\nappear.,,
205,0x5FBE,redirect,0x5C89,44,It's an electronic notice board.  It's\noff.,,
206,0x5FDF,redirect,0x5CB5,24,The notice board's off.,,1 isla(s) 91 inline
207,0x5FF8,redirect,0x5CD0,71,It's a notice board for people\nwaiting for appointments or\nmedication.,,1 isla(s) 91 inline
208,0x6019,redirect,0x5D1A,29,"What, run out of your pills?",,
209,0x6044,redirect,0x5D37,46,You can see outside with all the\ncity lights.,,1 isla(s) 91 inline
210,0x6063,redirect,0x5D68,30,"It really is quiet, isn't it?",,1 isla(s) 91 inline
211,0x6076,redirect,0x5D89,24,There's no one outside.,,
212,0x6093,redirect,0x5DA1,51,It's brighter outside with the\nlights off in here.,,1 isla(s) 91 inline
213,0x60B2,redirect,0x5DD7,67,Look how well you can see\noutside.  This must be adjustable\nglass.,,3 isla(s) 91 inline
214,0x60DF,redirect,0x5E23,84,There's a lot of light coming\nthrough the windows.  Makes the\nlobby feel more open.,,3 isla(s) 91 inline
215,0x6112,redirect,0x5E80,31,Looks like any ordinary plant.,,1 isla(s) 91 inline
216,0x612B,redirect,0x5EA2,108,It's a houseplant.  Plants have long\nbeen used for calming the mind.{80238057}You especially need that on\nBeyond.,,3 isla(s) 91 inline
217,0x618C,redirect,0x5F17,35,It's one of the hospital's plants.,,1 isla(s) 91 inline
218,0x61B5,redirect,0x5F3D,34,What do you want to sit down\nfor?,,
219,0x61CE,redirect,0x5F5F,43,Are you feeling tired? We can't\nstop here.,,1 isla(s) 91 inline
220,0x61FD,redirect,0x5F8D,43,It's weird not seeing anyone sitting\ndown.,,1 isla(s) 91 inline
221,0x6222,redirect,0x5FBB,47,It's like being in an all-night movie\ntheater.,,2 isla(s) 91 inline
222,0x6249,redirect,0x5FF0,78,The seats in any hospital waiting\nroom I've been in are always cold\nand hard.,,2 isla(s) 91 inline
223,0x6282,redirect,0x6047,118,Not here.  These are all fitted with\nchaos systems.{80238057}The feel of the seat changes to\nmatch the patient's condition.,,4 isla(s) 91 inline
224,0x62D9,redirect,0x60C9,43,They're seats with built-in chaos\nsystems.,,1 isla(s) 91 inline
225,0x62F4,redirect,0x60F7,44,"It's okay, I don't see anyone at\nreception.",,1 isla(s) 91 inline
226,0x6313,redirect,0x6126,29,There's no one at reception.,,1 isla(s) 91 inline
227,0x632A,redirect,0x6146,33,The lights at reception are off.,,
228,0x633F,redirect,0x6167,41,It's the hospital's information\ncounter.,,1 isla(s) 91 inline
229,0x636C,redirect,0x6193,78,It's the hospital's information\ncounter.  Why don't we try asking\nabout Hojo.,,2 isla(s) 91 inline
230,0x63AB,redirect,0x61E7,11,Good idea.,,
231,0x63C8,redirect,0x61F2,9,Approach,,
232,0x63CF,redirect,0x61FB,39,I get the feeling the place is\nclosed.,,2 isla(s) 91 inline
233,0x63F8,redirect,0x6228,71,Only the main lobby.  The hospital\nruns 24 hours a day like any\nother.,,1 isla(s) 91 inline
234,0x642D,redirect,0x6272,134,Everywhere else is still running\nlike normal.{80238057}We'd have some serious explaining\nto do if we walked into the wrong\narea by mistake.,,3 isla(s) 91 inline
235,0x647E,redirect,0x6301,32,May we speak with you a\nmoment?,,1 isla(s) 91 inline
236,0x649F,redirect,0x6324,26,Mind if we have a second?,,2 isla(s) 91 inline
237,0x64B2,redirect,0x6344,49,That guy looks like he's been\nhospitalized here.,,1 isla(s) 91 inline
238,0x64C9,redirect,0x6378,61,He seems pretty healthy to me. \nMaybe he's here for surgery?,,1 isla(s) 91 inline
239,0x64EA,redirect,0x63B8,35,It's a patient in a hospital gown.,,2 isla(s) 91 inline
240,0x6505,redirect,0x63E1,30,These people won't know Hojo.,,1 isla(s) 91 inline
241,0x652A,redirect,0x6402,54,He looks like he's got a mental\nillness or something.,,1 isla(s) 91 inline
242,0x653F,redirect,0x643B,48,"Man, why you gotta talk about\npeople like that?",,
243,0x655C,redirect,0x646B,48,He looks like he's talking to the\nreceptionist.,,1 isla(s) 91 inline
244,0x657D,redirect,0x649E,48,We should try inquiring at\nreception ourselves.,,3 isla(s) 91 inline
245,0x65A2,redirect,0x64D7,44,"Hey, she looks pretty nice from\nthis angle.",,2 isla(s) 91 inline
246,0x65C1,redirect,0x6509,36,They must be waiting for\nsomething.,,1 isla(s) 91 inline
247,0x65DC,redirect,0x6530,30,They look like a patient too.,,1 isla(s) 91 inline
248,0x6603,redirect,0x6551,55,Seems like another patient.  They\ndon't look too good.,,2 isla(s) 91 inline
249,0x6628,redirect,0x658E,61,These are hospital patients.  They\nwon't be able to help us.,,2 isla(s) 91 inline
250,0x6655,redirect,0x65D1,27,They're all patients here.,,1 isla(s) 91 inline
251,0x6664,redirect,0x65EF,38,Those two look like they're\ntogether.,,1 isla(s) 91 inline
252,0x667F,redirect,0x6618,46,I think we've wasted enough time\non that nut.,,1 isla(s) 91 inline
253,0x66A4,redirect,0x6649,37,Check out that Chinese-looking\ndude.,,2 isla(s) 91 inline
254,0x66B9,redirect,0x6674,141,He's got a hand towel tied around\nhis head.  A lot of them do that to\nkeep warm.{80238057}Why would anyone in their right\nmind be doing that here?,,4 isla(s) 91 inline
255,0x66DA,redirect,0x670D,142,"C'mon, quit staring at him.{80238057}Guys like him start something\nsoon as you make eye contact.{80238057}Look away the same way you'd\navoid a shady dog.",,4 isla(s) 91 inline
256,0x6727,redirect,0x67A7,5,Talk,,
257,0x6732,redirect,0x67AC,45,You wanna talk to him? I don't\nlike this....,,2 isla(s) 91 inline
258,0x675B,redirect,0x67DF,25,"Hey, you with the towel.",,
259,0x6770,redirect,0x67F8,182,"{D0}{06}achoo!{D0}{06} The hell do you\nwant?{80238057}Lemme guess {D0}{06} friendly\nneighborhood law enforcement,\nam I right?{80238057}I could pick you out from the\nother side of the cylinder with\nthose outfits.",,2 isla(s) 91 inline
260,0x67AF,redirect,0x68B4,54,"Well, my associate is.{80238057}...Man, is it that obvious?",,2 isla(s) 91 inline
261,0x67CA,redirect,0x68F0,62,Name's Napoleon.  I'm an\ninformant on Home.  Nice to meet\nya.,,1 isla(s) 91 inline
262,0x682D,redirect,0x6931,62,You won't get much business\nfrom me.  I don't use informants.,,2 isla(s) 91 inline
263,0x6858,redirect,0x6975,154,"{D0}{06}aaa... aaa... aaa... achoo!{D0}{06}\nEh, technically I'm on vacation\nanyway.{80238057}I came here to see if they can do\nsomething about this SNOW-9\nallergy of mine.",,4 isla(s) 91 inline
264,0x68C9,redirect,0x6A1B,32,"But look at me,\n{D0}{06}aaaaachoo!{D0}{06}.",,1 isla(s) 91 inline
265,0x68E8,redirect,0x6A3E,29,Damned thing's gotten worse.,,1 isla(s) 91 inline
266,0x6901,redirect,0x6A5E,62,"This place is a joke!\n{D0}{06}achoo!{D0}{06} ""Space's\nCalifornia"" my ass.",,2 isla(s) 91 inline
267,0x693E,redirect,0x6AA2,65,"Riiight, well, good luck with\nyour... whatever's wrong with\nyou.",,2 isla(s) 91 inline
268,0x6959,redirect,0x6AE9,108,"Wait a minute....  That you,\nGillian? Gillian Seed?{80238057}What in god's name did you do to\nyour hair, Gillian?",,1 isla(s) 91 inline
269,0x6998,redirect,0x6B58,5,Who?,,
270,0x69A5,redirect,0x6B5D,73,Gillian! It's me! Napoleon!{80238057}Don't tell me you lost your\nmemory again?,,
271,0x69CA,redirect,0x6BA6,112,"Look, I don't know what your deal\nis, but you got the wrong guy,\npal.{80238057}My name's not... Gilligan or\nwhatever.",,2 isla(s) 91 inline
272,0x6A01,redirect,0x6C1C,50,Strange....  Your face.  You guys\ncould be twins.,,
273,0x6A2E,redirect,0x6C4E,27,"Leave him alone, Jonathan.",,
274,0x6A51,redirect,0x6C69,46,She looks busy.  We shouldn't\nwaste her time.,,
275,0x6A78,redirect,0x6C97,19,"Look, Ed! A nurse!",,
276,0x6A93,redirect,0x6CAA,24,Why am I not surprised.,,
277,0x6AB0,redirect,0x6CC2,23,You better believe it.,,
278,0x6AC7,redirect,0x6CD9,29,She looks like a nurse here.,,1 isla(s) 91 inline
279,0x6AEC,redirect,0x6CF9,1,,,
280,0x6B07,inplace,0x6B07,81,",\nGillian? Gillian Seed?{80238057}What in god's name did you do to\nyour hair, Gillian?",,sin codigo 91: revisar
281,0x6B54,inplace,0x6B54,4,an?,,sin codigo 91: revisar
282,0x6B63,inplace,0x6B63,67,n! It's me! Napoleon!{80238057}Don't tell me you lost your\nmemory again?,,sin codigo 91: revisar
283,0x6BA4,inplace,0x6BA4,2,?,,sin codigo 91: revisar
284,0x6BDD,redirect,0x6CFA,5,Back,,
285,0x6BE8,redirect,0x6CFF,1,,,
286,0x6C61,inplace,0x6C61,8,nathan.,,sin codigo 91: revisar
287,0x6C84,inplace,0x6C84,19,'t\nwaste her time.,,sin codigo 91: revisar
288,0x6C91,inplace,0x6C91,6,time.,,sin codigo 91: revisar
289,0x6CD4,inplace,0x6CD4,5, it.,,sin codigo 91: revisar
290,0x6CE3,redirect,0x6D00,1,,,
