id,jp_addr,tipo,destino,bytes,original,traduccion,notas
34,0x4F9B,redirect,0x4322,53,"It's AMM's nameplate. \n""Astronauts Memorial Museum"".",,
35,0x5036,redirect,0x4357,24,They're open right now.,,
36,0x5047,redirect,0x436F,32,"They've got the ""OPEN"" sign up.",,1 isla(s) 91 inline
37,0x5062,redirect,0x4392,88,We're in luck.{80238057}It says admission's free during the\nanniversary commemoration\nperiod.,,1 isla(s) 91 inline
38,0x509B,redirect,0x43ED,93,It's AMM's nameplate.  It's just\nbarely visible with the ambient\nlighting they've got on it.,,2 isla(s) 91 inline
39,0x50CC,redirect,0x4450,24,"The ""CLOSED"" sign's up.",,
40,0x50E5,redirect,0x4468,27,The sign says it's closed.,,1 isla(s) 91 inline
41,0x50FE,redirect,0x4486,16,That's our car.,,
42,0x5139,redirect,0x4496,71,We really do stick out in this thing.\nReminds me of my uniformed\ndays.,,3 isla(s) 91 inline
43,0x517C,redirect,0x44E6,58,I parked a little away from the\nbuilding as a precaution.,,
44,0x51AB,redirect,0x4520,61,That's our car.  I turned off the\nlights to help us lay low.,,3 isla(s) 91 inline
45,0x51EC,redirect,0x4566,82,It gonna be alright out here at this\ntime? What if someone tries to\nmess with it?,,1 isla(s) 91 inline
46,0x5221,redirect,0x45BB,59,This ain't Home.  No one here\nwould do that to the police.,,2 isla(s) 91 inline
47,0x526C,redirect,0x45FC,38,"Everyone behaves themselves, do\nthey?",,
48,0x52A1,redirect,0x4622,62,We're driving a BCP squad car. \nWe can park wherever we want.,,1 isla(s) 91 inline
49,0x52D0,redirect,0x4663,6,Drive,,
50,0x52D9,redirect,0x4669,41,This is part of Beyond's artificial\nsea.,,1 isla(s) 91 inline
51,0x5304,redirect,0x4695,21,Anything live in it?,,1 isla(s) 91 inline
52,0x5325,redirect,0x46AD,71,You bet.  It contains the same\namount of salt as the seawater on\nHome.,,1 isla(s) 91 inline
53,0x5360,redirect,0x46F7,101,They regulate the water's\nevaporation rate and salinity by\n\n producing waves to circulate the\nwater.,,4 isla(s) 91 inline
54,0x53B3,redirect,0x4768,18,What's inside it?,,
55,0x53BE,redirect,0x477A,183,"Plenty.  On top of the fish, it's got\nseaweed and all sorts of other\nmarine plants.{80238057}They let you fish and swim in it if\nyou want.{80238057}We even get floaters in it every\nnow and then.",,4 isla(s) 91 inline
56,0x541F,redirect,0x483D,34,He couldn't possibly be in there.,,
57,0x5440,redirect,0x485F,77,There's no way the informant\nwould be under the water.  At\nleast I hope not.,,2 isla(s) 91 inline
58,0x5467,redirect,0x48B2,129,"Look at the city lights on the\nwater.  So pretty.  So romantic.{80238057}I wonder....  You think love can\nbloom on a space colony, Ed?",,2 isla(s) 91 inline
59,0x5486,redirect,0x4939,40,I've given up trying to understand\nyou.,,1 isla(s) 91 inline
60,0x54BD,redirect,0x4964,48,"Boy, it really is hard seeing in this\nlight....",,1 isla(s) 91 inline
61,0x54D8,redirect,0x4997,50,Those are palm trees selectively\nbred for Beyond.,,
62,0x551F,redirect,0x49C9,165,All plants here are resistant to\nultraviolet radiation and have high\nphotosynthesis rates.{80238057}That's how we have plenty of air\nto breath with so few of them\naround.,,8 isla(s) 91 inline
63,0x557C,redirect,0x4A89,1,,,
64,0x559F,redirect,0x4A8A,1,,,
65,0x55B2,redirect,0x4A8B,1,,,
66,0x55F9,redirect,0x4A8C,1,,,
67,0x562E,redirect,0x4A8D,1,,,
68,0x5695,redirect,0x4A8E,1,,,
69,0x56B8,redirect,0x4A92,99,It's cool seeing all these.{80238057}Makes the place look like some\nspace base from an old sci-fi\nmovie.,,1 isla(s) 91 inline
70,0x56F7,redirect,0x4AF8,48,Space geeks must freak out when\nthey see these.,,1 isla(s) 91 inline
71,0x5724,redirect,0x4B2B,62,That's the Saturn V rocket.  It\nlaunched the Apollo missions.,,2 isla(s) 91 inline
72,0x5753,redirect,0x4B6F,47,It was the largest rocket of the\n20th century.,,
73,0x5770,redirect,0x4B9E,52,They've got an Apollo lander on\ndisplay inside too.,,2 isla(s) 91 inline
74,0x5793,redirect,0x4BDB,104,"That's the Russian Proton\nrocket.{80238057}It launched the Salyut space\nstations, among a ton of other\nstuff.",,1 isla(s) 91 inline
75,0x57E4,redirect,0x4C46,32,That's Space Shuttle Discovery.,,
76,0x580D,redirect,0x4C66,84,Also known as Orbiter\nVehicle-103.{80238057}It flew more missions than any\nother Shuttle.,,3 isla(s) 91 inline
77,0x5852,redirect,0x4CC3,66,It also carried the first Japanese\nmission specialist into space.,,2 isla(s) 91 inline
78,0x589B,redirect,0x4D0B,33,That's the Russian Soyuz 11A511.,,1 isla(s) 91 inline
79,0x58D6,redirect,0x4D2F,65,It played a huge part in space\nexploration.  We owe a lot to it.,,1 isla(s) 91 inline
80,0x591D,redirect,0x4D73,86,"Yeah, it launched all of Russia's\nSoyuz flights.  More flights than\nany other rocket.",,2 isla(s) 91 inline
81,0x5956,redirect,0x4DCF,56,"What's that one there?{80238057}That's right, I remember now.",,1 isla(s) 91 inline
82,0x5985,redirect,0x4E0D,32,That's the Chinese FB-1 rocket.,,
83,0x59B2,redirect,0x4E2D,35,That's Europe's Ariane 1 launcher.,,1 isla(s) 91 inline
84,0x59D7,redirect,0x4E53,63,The Arianes were used a lot for\nlaunching business satellites.,,1 isla(s) 91 inline
85,0x5A3C,redirect,0x4E98,66,"That's the H-II rocket built by\nJapan's NASDA, now known as\nJAXA.",,2 isla(s) 91 inline
86,0x5A6D,redirect,0x4EE0,50,It was developed solely with\nJapanese technology.,,1 isla(s) 91 inline
87,0x5AA2,redirect,0x4F15,72,"Yeah, this was before Japan\nbought up all of Russia's space\ntechnology.",,3 isla(s) 91 inline
88,0x5B13,redirect,0x4F66,27,Its first launch was 1994.,,
89,0x5B40,redirect,0x4F81,62,A precursor to Tokugawa Heavy\nIndustries' current domination.,,2 isla(s) 91 inline
90,0x5B75,redirect,0x4FC5,29,That's the Titan 34D rocket.,,
91,0x5BA2,redirect,0x4FE2,69,That's the Atlas D rocket.  It was\nused for part of Project Mercury.,,
92,0x5BE5,redirect,0x5027,68,It's the rocket that launched craft\nlike Friendship 7 and Aurora 7.,,3 isla(s) 91 inline
93,0x5C1C,redirect,0x5074,37,That was Friendship 7 we saw\ninside.,,
94,0x5C43,redirect,0x5099,5,Move,,1 isla(s) 91 inline
95,0x5C48,redirect,0x50A1,6,Leave,,
96,0x5C51,redirect,0x50A7,56,"Well, we've got no choice but to\ntrust what he told us.",,1 isla(s) 91 inline
97,0x5C78,redirect,0x50E2,56,Why don't we stop by Hojo's\nhouse and look for that CD?,,2 isla(s) 91 inline
98,0x5CA9,redirect,0x5120,42,Maybe we should check around\noutside too?,,1 isla(s) 91 inline
99,0x5CC0,redirect,0x514D,21,"Yeah, wouldn't hurt.",,
100,0x5CCF,redirect,0x5162,47,Should we check out the Rocket\nGarden as well?,,1 isla(s) 91 inline
101,0x5CF8,redirect,0x5194,78,I really don't think he'd wanna\nmeet outside.  What about Pioneer\nback there?,,1 isla(s) 91 inline
102,0x5D2F,redirect,0x51E5,30,Why don't we go double-check.,,1 isla(s) 91 inline
103,0x5D4A,redirect,0x5206,12,Moon Corner,,
104,0x5D57,redirect,0x5212,13,Space Corner,,
105,0x5D64,redirect,0x521F,14,Beyond Corner,,1 isla(s) 91 inline
106,0x5D79,redirect,0x5230,7,System,,
107,0x5D82,redirect,0x5237,59,There's definitely something going\non at the Space Corner.,,1 isla(s) 91 inline
108,0x5DA7,redirect,0x5275,64,Why don't we take a look around\nthe Space Corner a little more?,,1 isla(s) 91 inline
109,0x5DD0,redirect,0x52B8,47,We should check that headless\nspacesuit again.,,2 isla(s) 91 inline
110,0x5DF7,redirect,0x52ED,48,I've got a bad feeling.  Something's\nnot right.,,1 isla(s) 91 inline
111,0x5E14,redirect,0x5320,32,Where is he? Think it's a trap?,,1 isla(s) 91 inline
112,0x5E33,redirect,0x5343,65,"He's gotta be around here\nsomewhere.  C'mon, let's look for\nhim.",,1 isla(s) 91 inline
113,0x5E5C,redirect,0x5387,30,Let's look for the informant.,,
114,0x5E83,redirect,0x53A5,34,We haven't met the informant yet!,,2 isla(s) 91 inline
115,0x5EA2,redirect,0x53CD,39,"No, we have to look for the\ninformant.",,
116,0x5EC5,redirect,0x53F4,36,Let's get over to the Space\nCorner.,,
117,0x5EEA,redirect,0x5418,30,Let's get outta here already!,,1 isla(s) 91 inline
118,0x5EF9,redirect,0x5439,38,"No, the massquitoes will get out\ntoo!",,1 isla(s) 91 inline
119,0x5F1A,redirect,0x5462,31,We can't let them get outside!,,1 isla(s) 91 inline
120,0x5F43,redirect,0x5484,66,Let's get the fire extinguisher and\nuse it to dissolve the coral!,,2 isla(s) 91 inline
121,0x5F68,redirect,0x54CC,44,Let's look for a way to dissolve the\ncoral!,,1 isla(s) 91 inline
122,0x5F89,redirect,0x54FB,112,All hell's gonna break loose if they\nget outside.{80238057}We've gotta think of a way to get\nrid of them inside here!,,1 isla(s) 91 inline
123,0x5FCE,redirect,0x556E,5,Look,,
124,0x5FD3,redirect,0x5573,191,"That's Project Mercury's\nFriendship 7, which carried the\n\n first American into orbit around\nHome.{80238057}Astronaut Glenn's mission lasted 4\nhours, 55 minutes, taking him\naround Home three times.",,5 isla(s) 91 inline
125,0x6056,redirect,0x5641,57,It was launched by an Atlas rocket\nlike the one outside.,,
126,0x6099,redirect,0x567A,53,This is in pretty good shape for\nsomething that old.,,1 isla(s) 91 inline
127,0x60B8,redirect,0x56B2,97,This is only a replica.{80238057}The real one was charred to a\ncrisp when it reentered the\natmosphere.,,2 isla(s) 91 inline
128,0x60E9,redirect,0x5719,32,It's a replica of Friendship 7.,,1 isla(s) 91 inline
129,0x6110,redirect,0x573C,51,How did people ever cope with\nthese tiny capsules?,,2 isla(s) 91 inline
130,0x613D,redirect,0x5775,1,,,
131,0x617C,redirect,0x5776,1,,,
132,0x61C9,redirect,0x5777,1,,,
133,0x6208,redirect,0x5778,1,,,
134,0x6231,redirect,0x5779,1,,,
135,0x6248,redirect,0x577A,1,,,
136,0x62BB,redirect,0x577B,29,It's a miniature of the Mir.,,1 isla(s) 91 inline
137,0x62E8,redirect,0x579B,1,,,
138,0x6323,redirect,0x579C,1,,,
139,0x632C,redirect,0x579D,1,,,
140,0x6353,redirect,0x579E,1,,,
141,0x6372,redirect,0x579F,1,,,
142,0x6397,redirect,0x57A0,1,,,
143,0x63C6,redirect,0x57A1,1,,,
144,0x6401,redirect,0x57A2,1,,,
145,0x640E,redirect,0x57A3,1,,,
146,0x642B,redirect,0x57A4,1,,,
147,0x6440,redirect,0x57A5,1,,,
148,0x6459,redirect,0x57A6,1,,,
149,0x6464,redirect,0x57A7,1,,,
150,0x64A5,redirect,0x57A8,1,,,
151,0x64CA,redirect,0x57A9,1,,,
152,0x64F3,redirect,0x57AA,1,,,
153,0x652C,redirect,0x57AB,1,,,
154,0x6555,redirect,0x57AC,1,,,
155,0x659E,redirect,0x57AD,1,,,
156,0x65D9,redirect,0x57AE,1,,,
157,0x65F0,redirect,0x57AF,1,,,
158,0x6609,redirect,0x57B0,1,,,
159,0x662A,redirect,0x57B1,48,It looks like we'll have to dissolve\nthe coral.,,
160,0x6651,redirect,0x57E1,47,We've got no choice but to\ndissolve the coral.,,2 isla(s) 91 inline
161,0x6676,redirect,0x5816,57,Let's go get the fire extinguisher\nfrom the Moon Corner!,,
162,0x669B,redirect,0x584F,42,Let's look for something with acid\nin it!,,1 isla(s) 91 inline
163,0x66B4,redirect,0x587C,1,,,
164,0x66F3,redirect,0x587D,1,,,
165,0x6786,redirect,0x587E,1,,,
166,0x67B5,redirect,0x587F,1,,,
167,0x6802,redirect,0x5880,1,,,
168,0x6811,redirect,0x5881,1,,,
169,0x6838,redirect,0x5882,1,,,
170,0x687D,redirect,0x5883,137,It's a fossilized coral reef.  It's the\nmain attraction in the hall here.{80238057}This is the only place on Beyond\nyou can view a coral reef.,,2 isla(s) 91 inline
171,0x68F0,redirect,0x5912,77,This spent thousands of years\nalive on Home.  You can't help but\nrespect it.,,2 isla(s) 91 inline
172,0x693F,inplace,0x693F,6,SANGO,,sin codigo 91: revisar
173,0x6945,redirect,0x5965,41,I can't see that great in this\nlight....,,1 isla(s) 91 inline
174,0x6960,redirect,0x5991,109,This is an information board.{80238057}The building is divided into three\nmain areas besides the one we're\nin now.,,2 isla(s) 91 inline
175,0x69BF,redirect,0x5A04,57,"The Beyond Corner, the Moon\nCorner and the Space Corner?",,1 isla(s) 91 inline
176,0x6A16,redirect,0x5A40,67,It's AMM's information board.  It\ngives you a map of the building.,,1 isla(s) 91 inline
177,0x6A47,redirect,0x5A86,59,There's nowhere else left.  We've\nchecked all the corners.,,1 isla(s) 91 inline
178,0x6A84,redirect,0x5AC4,52,The only area with any Pioneer is\nthe Space Corner.,,
179,0x6AB3,redirect,0x5AF8,32,Should we go take another look?,,1 isla(s) 91 inline
180,0x6ACE,redirect,0x5B1B,39,We've already been to all the\ncorners.,,1 isla(s) 91 inline
181,0x6AFD,redirect,0x5B45,27,Maybe we missed something?,,
182,0x6B1C,redirect,0x5B60,41,We could go ask for help at\nInformation.,,1 isla(s) 91 inline
183,0x6B45,redirect,0x5B8C,33,"Let's see, we haven't been to...",,1 isla(s) 91 inline
184,0x6B66,redirect,0x5BB0,18,The Space Corner.,,
185,0x6B79,redirect,0x5BC2,19,The Beyond Corner.,,
186,0x6BA6,redirect,0x5BD5,17,The Moon Corner.,,1 isla(s) 91 inline
187,0x6BB9,redirect,0x5BE9,42,Let's just pick one and start from\nthere.,,
188,0x6BE0,redirect,0x5C13,48,It really is hard to see without any\nlights....,,3 isla(s) 91 inline
189,0x6BFD,redirect,0x5C4C,57,It's a map showing all the areas\nand how to get to them.,,2 isla(s) 91 inline
190,0x6C32,redirect,0x5C8B,81,What about the second floor?\nThere might be something with\nCO{80}#2 in it up there.,,3 isla(s) 91 inline
191,0x6C67,redirect,0x5CE5,65,There's nothing on the second\nfloor.  Let's look somewhere\nelse!,,1 isla(s) 91 inline
192,0x6C86,redirect,0x5D29,40,Is there stuff on the second floor\ntoo?,,2 isla(s) 91 inline
193,0x6C9D,redirect,0x5D5A,224,"No, they don't have any separate\nexhibits up there.{80238057}It does let you look down on the\ndisplays, though.{80238057}It's also used for security\npurposes and managing the\npieces.{80238057}Hmm.  The whole floor looks\nclosed off right now.",,8 isla(s) 91 inline
194,0x6D1E,redirect,0x5E52,108,"The second floor has a lounge\narea as well, but it's usually\nshut.{80238057}They only open it for special\nevents.",,4 isla(s) 91 inline
195,0x6D7F,redirect,0x5ECA,46,"Yeah, it does look like it's being\nrenovated.",,2 isla(s) 91 inline
196,0x6DB0,redirect,0x5EFE,41,I don't think our guy would be up\nthere.,,1 isla(s) 91 inline
197,0x6DCF,redirect,0x5F2A,37,It's a guide girl working reception.,,1 isla(s) 91 inline
198,0x6DEE,redirect,0x5F52,65,We could try asking her about the\nplace the informant mentioned.,,2 isla(s) 91 inline
199,0x6E23,redirect,0x5F99,5,Talk,,
200,0x6E2E,redirect,0x5F9E,11,Excuse me?,,
201,0x6E3D,redirect,0x5FA9,22,Do you have a minute?,,
202,0x6E50,redirect,0x5FBF,20,How can I help you?,,2 isla(s) 91 inline
203,0x6E57,redirect,0x5FD9,20,How can I help you?,,
204,0x6E68,redirect,0x5FED,34,"Oh, you gentlemen are back\nagain?",,
205,0x6E85,redirect,0x600F,10,Ask about,,
206,0x6E8A,redirect,0x6019,4,AMM,,
207,0x6E99,redirect,0x601D,194,"The museum is divided into three\nmain corners: Beyond, Moon and\nSpace.{80238057}Here at AMM you'll find a\nthorough retracing of space\nexploration and development from\n its genesis to the present day.",,3 isla(s) 91 inline
208,0x6F1E,redirect,0x60E8,63,"The theme of our exhibition is\n""Beyond: Gateway to the Stars"".",,2 isla(s) 91 inline
209,0x6F69,redirect,0x612D,107,We're run by the Tokugawa\nGroup and receive the full support\nof the International Space\n Promotion Agency.,,2 isla(s) 91 inline
210,0x6FD2,redirect,0x619E,24,Tokugawa runs this too?,,
211,0x6FF3,redirect,0x61B6,59,There's very little you can do on\nBeyond without Tokugawa.,,1 isla(s) 91 inline
212,0x7040,redirect,0x61F4,59,We hope to see you back for our\nspecial anniversary event!,,2 isla(s) 91 inline
213,0x7081,redirect,0x6235,8,Pioneer,,
214,0x708C,redirect,0x623D,43,"Where can we find a ""Pioneer""\naround here?",,1 isla(s) 91 inline
215,0x70B5,redirect,0x626B,83,The only Pioneer we have is\nPioneer 10.  We don't have\nPioneers 1 through 9 or 11.,,1 isla(s) 91 inline
216,0x7116,redirect,0x62C1,25,And where is Pioneer 10?,,
217,0x7125,redirect,0x62DA,45,Pioneer 10 can be found at the\nSpace Corner.,,1 isla(s) 91 inline
218,0x7148,redirect,0x630A,107,"We don't have Pioneer-Venus 1\nor 2 either.{80238057}The only Pioneer we have is\nPioneer 10, at the Space Corner.",,4 isla(s) 91 inline
219,0x71A7,redirect,0x6381,15,Finishing time,,
220,0x71B0,redirect,0x6390,25,What time do you finish?,,1 isla(s) 91 inline
221,0x71CF,redirect,0x63AC,27,The museum closes at 7 PM.,,1 isla(s) 91 inline
222,0x721A,redirect,0x63CA,43,"No, not that.  I meant when do\nYOU finish?",,
223,0x7247,redirect,0x63F5,7,Oh....,,
224,0x7264,redirect,0x63FC,31,When do they let you guys off?,,2 isla(s) 91 inline
225,0x7275,redirect,0x6421,55,"Why, are you planning to break in\nand steal something?",,3 isla(s) 91 inline
226,0x72A8,redirect,0x6461,32,"Ha ha, you had that one coming.",,1 isla(s) 91 inline
227,0x72C1,redirect,0x6484,31,"I'm hurt, Ed.  Genuinely hurt.",,
228,0x72CE,redirect,0x64A3,78,How about dinner sometime? I'd\nlove to learn more about space\nfrom an expert.,,3 isla(s) 91 inline
229,0x72DD,redirect,0x64FA,24,"I'm sorry, but I can't.",,
230,0x7310,redirect,0x6512,46,We're not allowed to socialize with\nvisitors.,,1 isla(s) 91 inline
231,0x7343,redirect,0x6543,28,It's one of the rules here.,,1 isla(s) 91 inline
232,0x735C,redirect,0x6562,23,"Same story today, huh?",,
233,0x736F,redirect,0x6579,25,The man in the spacesuit,,
234,0x737A,redirect,0x6592,53,A spacesuit? You mean when we\nhave someone dress up?,,1 isla(s) 91 inline
235,0x7397,redirect,0x65CA,37,There's nothing scheduled for\ntoday.,,2 isla(s) 91 inline
236,0x73B8,redirect,0x65F5,40,"You were talking about an event,\nright?",,1 isla(s) 91 inline
237,0x73CD,redirect,0x6620,53,We do hold a Lunar Experience\nevent on certain days.,,2 isla(s) 91 inline
238,0x7408,redirect,0x665B,9,Costumes,,
239,0x741D,redirect,0x6664,41,How did you know? We lost one\nyesterday.,,1 isla(s) 91 inline
240,0x7454,redirect,0x6690,11,I knew it.,,
241,0x7463,redirect,0x669E,67,We can't say for sure the\ninformant's connected to this place\nnow.,,1 isla(s) 91 inline
242,0x74A6,redirect,0x66E4,30,Any idea what happened to it?,,1 isla(s) 91 inline
243,0x74C9,redirect,0x6705,102,It may have been stolen by a\ncollector.{80238057}They're not cheap.  It's not like\nthey're easily replaced.,,
244,0x7506,redirect,0x676B,17,The second floor,,
245,0x750B,redirect,0x677C,53,The second floor is currently\nclosed for renovation.,,1 isla(s) 91 inline
246,0x7538,redirect,0x67B4,46,They're redoing it for our\nanniversary event.,,1 isla(s) 91 inline
247,0x7563,redirect,0x67E5,78,"I'm sorry, but no one is allowed\nup to the second floor until\nfurther notice.",,3 isla(s) 91 inline
248,0x7592,redirect,0x683C,5,Show,,
249,0x759D,redirect,0x6841,11,Hojo photo,,
250,0x75AC,redirect,0x684C,38,"I'm sorry, I don't know these\npeople.",,
251,0x75C9,redirect,0x6872,37,I haven't met either of them\nbefore.,,1 isla(s) 91 inline
252,0x75E2,redirect,0x689A,18,Policenauts photo,,
253,0x75F5,redirect,0x68AC,60,We have an exhibit on the\nPolicenauts at the Beyond Corner.,,
254,0x764A,redirect,0x68E8,97,"We don't have that particular\nphotograph, but there are\n\n life-size figures of all five\nmembers.",,1 isla(s) 91 inline; cadena 92: 2 fragmentos unidos
255,0x7683,redirect,0x6958,29,Life-size figures? Hot damn.,,1 isla(s) 91 inline
256,0x76A0,redirect,0x6978,55,"Wanna take a look? You'll get a\ngood laugh, I promise.",,
257,0x76BD,redirect,0x69AF,8,ID card,,
258,0x76C8,redirect,0x69B7,43,"I'm sorry, why are you showing\nthis to me?",,1 isla(s) 91 inline
259,0x76E7,redirect,0x69E5,28,Are you Tokugawa employees?,,
260,0x76FC,redirect,0x6A01,5,Back,,
261,0x7705,redirect,0x6A06,34,I guess that would have to be it.,,1 isla(s) 91 inline
262,0x7728,redirect,0x6A2B,57,We've already been to the Space\nCorner.  Did we miss it?,,1 isla(s) 91 inline
263,0x775F,redirect,0x6A67,22,Let's go take a look.,,
264,0x7780,redirect,0x6A7D,64,"Say, what's happening on the\nsecond floor? It looks closed off.",,2 isla(s) 91 inline
265,0x77B9,redirect,0x6AC3,73,"Why don't we ask her too.{80238057}We can't go up to the second\nfloor, can we?",,2 isla(s) 91 inline
266,0x77F2,redirect,0x6B12,62,Have you by any chance had any\nLunar suits go missing lately?,,2 isla(s) 91 inline
267,0x7833,redirect,0x6B56,62,Let's ask her as well.{80238057}Any Lunar suits disappeared\nlately?,,2 isla(s) 91 inline
268,0x7864,redirect,0x6B9A,23,We heard you lost one.,,1 isla(s) 91 inline
269,0x7883,redirect,0x6BB4,37,If this place is run by Tokugawa....,,1 isla(s) 91 inline
270,0x78BA,redirect,0x6BDC,66,Anyone from there could get their\nhands on one of those costumes.,,2 isla(s) 91 inline
271,0x7909,redirect,0x6C24,9,Exactly.,,
272,0x791A,redirect,0x6C2D,1,,,
273,0x7945,redirect,0x6C2E,1,,,
274,0x7966,redirect,0x6C2F,1,,,
275,0x7987,redirect,0x6C30,76,That's an AMM guide.  A lot of\nthem are just school kids working\npart-time.,,2 isla(s) 91 inline
276,0x79C8,redirect,0x6C82,39,So this is what Anna was doing\nbefore?,,2 isla(s) 91 inline
277,0x79F3,redirect,0x6CAF,81,I'm always worried about her.  I\nguess being a guide at a\nmuseum's not that bad.,,
278,0x7A3C,redirect,0x6D00,20,She's an AMM guide.,,
279,0x7A55,redirect,0x6D14,11,Excuse me?,,1 isla(s) 91 inline
280,0x7A68,redirect,0x6D22,29,May we talk to you a second?,,
281,0x7A75,redirect,0x6D3F,31,"How can I help you, gentlemen?",,
282,0x7A84,redirect,0x6D5E,63,You're here again today? You\nmust be very interested in space.,,1 isla(s) 91 inline
283,0x7AA1,redirect,0x6DA0,109,AMM gives you an up-close view\nof the history of mankind's\ncolonization of outer space and all\n its rewards.,,3 isla(s) 91 inline
284,0x7AEA,redirect,0x6E16,42,"We have over 8,000 items on\ndisplay here.",,3 isla(s) 91 inline
285,0x7B57,redirect,0x6E49,94,Some of the larger exhibits had to\nbe temporarily disassembled in\norder to be brought inside.,,6 isla(s) 91 inline
286,0x7BA6,redirect,0x6EB9,90,We will be holding an event next\nmonth as part of Beyond's 30th\nanniversary celebrations.,,
287,0x7BFD,redirect,0x6F13,29,"Where can we find ""Pioneer""?",,1 isla(s) 91 inline
288,0x7C16,redirect,0x6F33,46,Pioneer 10 is on display at the\nSpace Corner.,,
289,0x7C51,redirect,0x6F61,30,"So, what time do you get off?",,1 isla(s) 91 inline
290,0x7C70,redirect,0x6F82,53,"I'm sorry, but we're not permitted\nto date visitors.",,
291,0x7CBD,redirect,0x6FB7,52,I like that rule.  Good to see they\nenforce it too.,,1 isla(s) 91 inline
292,0x7CEE,redirect,0x6FEE,72,I probably didn't need to worry\nabout Anna when she was here\nafter all.,,1 isla(s) 91 inline
293,0x7D11,redirect,0x7039,18,"So that's a ""no""?",,1 isla(s) 91 inline
294,0x7D18,redirect,0x704E,62,Please don't take it personally.  It's\none of the rules here.,,2 isla(s) 91 inline
295,0x7D53,redirect,0x7092,28,My answer's still the same.,,
296,0x7D74,redirect,0x70AE,41,Have you seen a man in a\nspacesuit here?,,1 isla(s) 91 inline
297,0x7D97,redirect,0x70DA,88,You mean for an event? We're\nnot holding any today.  We only\nhave those on select days.,,2 isla(s) 91 inline
298,0x7DF8,redirect,0x7138,69,"I'm sorry, but you'll have to come\nback when we're holding an\nevent.",,1 isla(s) 91 inline
299,0x7E27,redirect,0x7180,34,I don't know anything about that.,,
300,0x7E50,redirect,0x71A2,51,That would be a matter for the\ncostume department.,,3 isla(s) 91 inline
301,0x7E7B,redirect,0x71DE,56,The second floor? It's currently\nclosed for renovation.,,
302,0x7EBE,redirect,0x7216,60,It's being repainted and\nredecorated for an upcoming\nevent.,,2 isla(s) 91 inline
303,0x7EEB,redirect,0x7258,51,I think we'll make it in time for the\nanniversary.,,2 isla(s) 91 inline
304,0x7F1C,redirect,0x7291,70,The second floor is open only to\nthe construction crew at the\nmoment.,,4 isla(s) 91 inline
305,0x7F51,redirect,0x72E3,47,I don't believe I've seen either of\nthem here.,,1 isla(s) 91 inline
