id,jp_addr,tipo,destino,bytes,original,traduccion,notas
73,0x1FF3,redirect,0x1F5C,27,Is Home's Mafia involved?{0D},,1 isla(s) 91 inline
74,0x203C,redirect,0x1F7A,29,"It's not that simple, okay?{0D}",,2 isla(s) 91 inline
75,0x2059,redirect,0x1F9D,75,We saw a politician at Tokugawa's\nparty.  Are guys like him involved\ntoo?{0D},,6 isla(s) 91 inline
76,0x2098,redirect,0x1FFA,47,"Were Hojo and Lorraine killed by\nthis ""them""?{0D}",,
77,0x20B7,redirect,0x2029,54,Yeah.  Screw with these guys and\nyou're done.  Done!{0D},,2 isla(s) 91 inline
78,0x20EE,redirect,0x2065,64,"They'll follow you anywhere, just\nlike they did with Lorraine.{0D}",,1 isla(s) 91 inline
79,0x211B,redirect,0x20A8,34,You can't even begin to imagine.{0D},,1 isla(s) 91 inline
80,0x213E,redirect,0x20CD,45,"You'll be hearing from them soon,\nI'm sure.{0D}",,1 isla(s) 91 inline
81,0x217B,redirect,0x20FD,65,Who are you trying to get away\nfrom by going to Home?\nTokugawa?{0D},,2 isla(s) 91 inline
82,0x21B6,redirect,0x2144,33,So Home's Mafia isn't involved?{0D},,
83,0x21E5,redirect,0x2165,32,I can't answer that right now.{0D},,1 isla(s) 91 inline
84,0x21F8,redirect,0x2188,14,"""That woman""{0D}",,
85,0x2203,redirect,0x2196,21,"Who's ""that woman""?{0D}",,
86,0x2210,redirect,0x21AB,78,Hojo's wife.  I think her name was\nLorraine.  Nobody's safe with\nthese guys.{0D},,3 isla(s) 91 inline
87,0x227D,redirect,0x2202,10,Lorraine{0D},,1 isla(s) 91 inline
88,0x228E,redirect,0x220F,35,Was Lorraine involved with\ndrugs?{0D},,1 isla(s) 91 inline
89,0x22A1,redirect,0x2235,26,Why was Lorraine killed?{0D},,
90,0x22B6,redirect,0x224F,53,Hojo probably told her something\nhe shouldn't have.{0D},,1 isla(s) 91 inline
91,0x22FD,redirect,0x2287,82,You have no idea what these\npeople are like.  They would kill\nabsolutely anyone.{0D},,3 isla(s) 91 inline
92,0x233E,redirect,0x22E2,83,"Considering what happened to\nLorraine, running to Home might\nnot do you any good.{0D}",,1 isla(s) 91 inline
93,0x2381,redirect,0x2338,46,I have a better chance there than\nI do here.{0D},,1 isla(s) 91 inline
94,0x23A6,redirect,0x2369,6,"""It""{0D}",,
95,0x23AF,redirect,0x236F,32,"What's the ""it"" you mentioned?{0D}",,1 isla(s) 91 inline
96,0x23C4,redirect,0x2392,130,"Narc, the semi-synthetic drug.{80238057}They've been using DDSes\ndeveloped at Tokugawa\nPharmaceuticals to float Narc onto\n the market.{0D}",,3 isla(s) 91 inline
97,0x2475,redirect,0x241D,90,That's the real purpose of the K\nSeries {D0}{06} to get Narc out there\nwithout anyone knowing.{0D},,1 isla(s) 91 inline
98,0x24F6,redirect,0x247A,67,The newest one is K-9.  It's\nnothing more than a vessel for\nNarc.{0D},,
99,0x2545,redirect,0x24BD,5,K-9{0D},,
100,0x2554,redirect,0x24C2,93,I thought the selling point behind\nK-9 is the even dissolution of a\ndrug in weightlessness?{0D},,1 isla(s) 91 inline
101,0x2587,redirect,0x2522,94,"That's the official story, but a\ncapsule with an osmotic pressure\nsystem is nothing special.{0D}",,2 isla(s) 91 inline
102,0x25CE,redirect,0x2586,98,K-9's real purpose is carrying and\nconcealing Narc.{80238057}Hojo and I started selling it on our\nown.{0D},,2 isla(s) 91 inline
103,0x2645,redirect,0x25EE,105,It was my idea.  Everything was\ngoing to plan.{80238057}Nobody should ever have\nsuspected what we were doing.{0D},,1 isla(s) 91 inline
104,0x26C0,redirect,0x265A,82,We don't believe you.  We didn't\nfind anything in the capsules we\ngot from Hojo.{0D},,
105,0x26FF,redirect,0x26AC,61,And who's to say it couldn't\nsomehow be traced back to you?{0D},,1 isla(s) 91 inline
106,0x2748,redirect,0x26EC,94,"You guys aren't seeing the bigger\npicture.  Look, I don't want to end\nup like Hojo, alright?{0D}",,2 isla(s) 91 inline
107,0x278D,redirect,0x2750,128,"I'll point you in the right direction.\nI'll let you in on the secret behind\nNarc.{80238057}To be more precise, where that\nsecret is.{0D}",,1 isla(s) 91 inline
108,0x27EC,redirect,0x27D3,22,The capsules' secret{0D},,
109,0x27FB,redirect,0x27E9,60,Hojo made a copy of the CD-ROM\ncontaining a video on Narc.{0D},,2 isla(s) 91 inline
110,0x2870,redirect,0x282B,134,He created the original to show to\nthe Mafia and other\norganizations.{80238057}It explains the trick behind the\ncapsules in plain English.{0D},,1 isla(s) 91 inline
111,0x28DB,redirect,0x28B4,11,A CD-ROM?{0D},,
112,0x28F8,redirect,0x28BF,44,So this CD explains everything\nabout them?{0D},,1 isla(s) 91 inline
113,0x2955,redirect,0x28EE,36,Right.  Including how to use\nthem.{0D},,1 isla(s) 91 inline
114,0x2976,redirect,0x2915,44,Why a CD in this age of optical\ncomputing?{0D},,
115,0x29B9,redirect,0x2941,53,That's the point {D0}{06} to limit where\nyou can read it.{0D},,2 isla(s) 91 inline
116,0x29E6,redirect,0x297C,48,It wouldn't stand as evidence in\ncourt either.{0D},,
117,0x2A2D,redirect,0x29AC,58,That's why Hojo used a CD.  It's\nan archaic data format.{0D},,2 isla(s) 91 inline
118,0x2A8E,redirect,0x29EC,161,"Load the CD and it'll explain\neverything.  That's all I can say for\nnow.{80238057}If you help me get to Home, I'll tell\nyou everything once my safety's\nbeen secured.{0D}",,2 isla(s) 91 inline
119,0x2B2F,redirect,0x2A93,12,The CD-ROM{0D},,
120,0x2B44,redirect,0x2A9F,23,Where is this CD-ROM?{0D},,
121,0x2B71,redirect,0x2AB6,85,Hojo would've stashed it\nsomewhere.{80238057}I bet they don't even know that\ncopy exists.{0D},,
122,0x2BEA,redirect,0x2B0B,39,"If I had to guess, I'd say his\nhouse.{0D}",,1 isla(s) 91 inline
123,0x2C13,redirect,0x2B35,72,There was that CD that didn't\nhave any music on it.  Could that\nbe it?{0D},,2 isla(s) 91 inline
124,0x2C50,redirect,0x2B83,69,Hojo has stacks of CDs in his\nliving room.  Maybe it's among\nthose?{0D},,
125,0x2C81,redirect,0x2BC8,69,"The CD can only be read on a\nT-Gear99, Tokugawa's network\nterminal.{0D}",,1 isla(s) 91 inline
126,0x2D1E,redirect,0x2C10,100,"In addition, it works off a special\nboot method.{80238057}You can't load it on an any other\nread device.{0D}",,2 isla(s) 91 inline
127,0x2D81,redirect,0x2C7A,52,The CD's got state-of-the-art\ndata encryption too.{0D},,1 isla(s) 91 inline
128,0x2DA4,redirect,0x2CB1,28,Even BCP couldn't read it?{0D},,
129,0x2DD1,redirect,0x2CCD,118,"You guys get most your\ntechnology from Tokugawa, don't\nyou?{80238057}Whatever you have, they're\nalready on something else.{0D}",,1 isla(s) 91 inline
130,0x2E12,redirect,0x2D46,72,"Yeah, that is true.  Almost all our\nequipment is patented by\nTokugawa.{0D}",,1 isla(s) 91 inline
131,0x2E53,redirect,0x2D91,54,They own the know-how as well. \nNone of it's public.{0D},,1 isla(s) 91 inline
132,0x2E92,redirect,0x2DCA,54,You'll need to go to a Tokugawa\nfacility to load it.{0D},,1 isla(s) 91 inline
133,0x2EB3,redirect,0x2E03,58,We can't just waltz in there and\nexpect them to help us.{0D},,1 isla(s) 91 inline
134,0x2EE0,redirect,0x2E40,27,Who says we're gonna ask?{0D},,1 isla(s) 91 inline
135,0x2F09,redirect,0x2E5E,17,The boot method{0D},,
136,0x2F18,redirect,0x2E6F,169,There are a few steps you have to\ngo through to get into the\nsystem.{80238057}You'll need a Tokugawa ID card\nand employee ID codes for all this.\nFirst it'll do a card check.{0D},,5 isla(s) 91 inline
137,0x2FAF,redirect,0x2F27,22,We have Hojo's card.{0D},,
138,0x2FCA,redirect,0x2F3D,34,Whatever you do don't lose that.{0D},,
139,0x3003,redirect,0x2F5F,15,So then what?{0D},,
140,0x3010,redirect,0x2F6E,162,Then it'll run a check to see if the\nperson using the card really is a\nTokugawa employee.{80238057}Every employee has an ID code\ngiven to them based on family\ncrests.{0D},,4 isla(s) 91 inline
141,0x30B5,redirect,0x301C,33,You mean those Japanese things?{0D},,
142,0x30D0,redirect,0x303D,52,Right.  Select the ones it asks for\nand you're in.{0D},,
143,0x311F,redirect,0x3071,28,"After that, insert the CD.{0D}",,
144,0x3154,redirect,0x308D,38,This is how they protect their\ndata.{0D},,
145,0x319D,redirect,0x30B3,79,"So you can't access any of their\nfiles if you're not an employee,\nsupposedly?{0D}",,2 isla(s) 91 inline
146,0x31E8,redirect,0x3108,78,Exactly.  If you don't clear the\nchecks you'll be staring at a blank\nscreen.{0D},,2 isla(s) 91 inline
147,0x327D,redirect,0x315C,77,"Remember the order.{80238057}First the card, then the family\ncrests, then the CD.{0D}",,1 isla(s) 91 inline
148,0x3314,redirect,0x31AC,11,Apologize{0D},,
149,0x3319,redirect,0x31B7,31,Sorry about before.  Friends?{0D},,
150,0x3330,redirect,0x31D6,43,"He didn't mean it.  You knew that,\nright?{0D}",,1 isla(s) 91 inline
151,0x334F,redirect,0x3204,20,"C'mon, lighten up!{0D}",,
152,0x3362,redirect,0x3218,47,"He's always like this.  Just let it\ngo, yeah?{0D}",,
153,0x3391,redirect,0x3247,21,So what's the word?{0D},,
154,0x33A4,redirect,0x325C,24,"Well, I don't know....{0D}",,
155,0x33B5,redirect,0x3274,74,Alright.  I do want your help as\nwell.  I just wanted to see you\nsquirm.{0D},,1 isla(s) 91 inline
156,0x3404,redirect,0x32C1,6,Show{0D},,
157,0x340F,redirect,0x32C7,12,Hojo photo{0D},,
158,0x341E,redirect,0x32D3,24,"So you know Hojo, huh?{0D}",,
159,0x3441,redirect,0x32EB,26,"Yeah, that's Kenzo Hojo.{0D}",,
160,0x3462,redirect,0x3305,27,That's Hojo and his wife.{0D},,2 isla(s) 91 inline
161,0x348B,redirect,0x3326,24,He's already a corpse.{0D},,1 isla(s) 91 inline
162,0x34A6,redirect,0x3341,60,Shame about his wife.  She\nshouldn't have gotten involved.{0D},,2 isla(s) 91 inline
163,0x34DD,redirect,0x3383,19,Policenauts photo{0D},,1 isla(s) 91 inline
164,0x34F0,redirect,0x3399,30,You think I care about that?{0D},,2 isla(s) 91 inline
165,0x350F,redirect,0x33BD,88,"You want to do some reminiscing,\ngo to the Beyond Corner.  I don't\nhave time for this.{0D}",,2 isla(s) 91 inline
166,0x3556,redirect,0x341B,9,ID card{0D},,1 isla(s) 91 inline
167,0x3561,redirect,0x3427,23,"We'll need this, huh?{0D}",,
168,0x357E,redirect,0x343E,37,You'll need that to use the\nT-Gear.{0D},,2 isla(s) 91 inline
169,0x35C1,redirect,0x3469,27,Keep an eye on that card.{0D},,
170,0x35EA,redirect,0x3484,31,"That a Tokugawa ID, isn't it?{0D}",,1 isla(s) 91 inline
171,0x360B,redirect,0x34A9,41,You take care of that.  You'll need\nit.{0D},,
172,0x3634,redirect,0x34D2,6,Back{0D},,
173,0x363D,redirect,0x34D8,6,Look{0D},,1 isla(s) 91 inline
174,0x3642,redirect,0x34E1,71,"It's a replica used for events, so it\nmust be relatively lightweight.{0D}",,2 isla(s) 91 inline
175,0x3675,redirect,0x352E,54,Meaning it'd be a simple process\ngetting it off him.{0D},,2 isla(s) 91 inline
176,0x369C,redirect,0x356A,55,We can't get much of an idea of\nhis body type either.{0D},,1 isla(s) 91 inline
177,0x36C1,redirect,0x35A4,28,Who's this handsome devil?{0D},,
178,0x36E2,redirect,0x35C0,25,Give it a rest already.{0D},,1 isla(s) 91 inline
179,0x36F9,redirect,0x35DC,35,You fallen in love with yourself?{0D},,1 isla(s) 91 inline
180,0x3718,redirect,0x3602,48,I always knew you were a\nnarcissistic bastard.{0D},,2 isla(s) 91 inline
181,0x3747,redirect,0x3638,44,I don't believe you.  At a time like\nthis.{0D},,2 isla(s) 91 inline
182,0x3764,redirect,0x366A,32,I wish you'd grow up for once.{0D},,1 isla(s) 91 inline
183,0x3799,redirect,0x368D,35,This wouldn't make a good mirror.{0D},,1 isla(s) 91 inline
184,0x37B8,redirect,0x36B3,48,There's a tiny guy in here who\nlooks like you!{0D},,2 isla(s) 91 inline
185,0x37D7,redirect,0x36E9,42,"{D0}{06}sigh{D0}{06} That's my reflection,\nJonathan.{0D}",,1 isla(s) 91 inline
186,0x3804,redirect,0x3716,48,Wow.  Did your legs just shrink a\ncouple feet?{0D},,2 isla(s) 91 inline
187,0x3833,redirect,0x374C,38,Would you stop it with that\nalready?{0D},,1 isla(s) 91 inline
188,0x3852,redirect,0x3775,26,I can see my reflection.{0D},,
189,0x3871,redirect,0x378F,45,The faceplate makes everything\nlook fatter.{0D},,2 isla(s) 91 inline
190,0x3896,redirect,0x37C2,40,"I can see your aura in this thing,\nEd!{0D}",,1 isla(s) 91 inline
191,0x38B5,redirect,0x37ED,38,"Look, there's a halo around my\nhead.{0D}",,1 isla(s) 91 inline
192,0x38D6,redirect,0x3816,64,This feels kinda weird.  It's like\nwe're talking to ourselves.{0D},,2 isla(s) 91 inline
193,0x3903,redirect,0x385C,47,It's no good.  His face is\ncompletely hidden.{0D},,1 isla(s) 91 inline
194,0x3926,redirect,0x388E,8,Remove{0D},,
195,0x392B,redirect,0x3899,52,Let's get this off and see who\nwe're dealing with.{0D},,1 isla(s) 91 inline
196,0x3956,redirect,0x38D0,32,No! What are you trying to do!{0D},,1 isla(s) 91 inline
197,0x397B,redirect,0x38F3,51,I don't have the patience for this\nindirect crap.{0D},,3 isla(s) 91 inline
198,0x399E,redirect,0x392F,57,We don't have a choice.  He's the\none who contacted us.{0D},,1 isla(s) 91 inline
199,0x39C5,redirect,0x396B,30,Will you listen to me! Stop!{0D},,1 isla(s) 91 inline
200,0x39E4,redirect,0x398C,57,It's a portable life-support device\nused during Apollo.{0D},,2 isla(s) 91 inline
201,0x3A07,redirect,0x39CB,61,It contained equipment like an\noxygen purifier and a radio.{0D},,2 isla(s) 91 inline
202,0x3A40,redirect,0x3A0E,59,The controls on the chest are for\noperating the backpack.{0D},,1 isla(s) 91 inline
203,0x3A7B,redirect,0x3A4C,45,This is very faithful to the original\nsuit.{0D},,
204,0x3AAA,redirect,0x3A79,28,There's the American flag.{0D},,1 isla(s) 91 inline
205,0x3ABD,redirect,0x3A98,37,We saw this in the Moon Corner\ntoo.{0D},,2 isla(s) 91 inline
206,0x3AE4,redirect,0x3AC3,67,That's the way things were back\nthen.  National flags everywhere.{0D},,1 isla(s) 91 inline
207,0x3B17,redirect,0x3B09,37,"Alright, see how you like this one.{0D}",,1 isla(s) 91 inline
208,0x3B34,redirect,0x3B31,30,Is that the best you can do?{0D},,1 isla(s) 91 inline
209,0x3B5B,redirect,0x3B52,81,"Your sense of humor leaves a\ngreat deal desired, Jonathan. \nAmong other things.{0D}",,3 isla(s) 91 inline
210,0x3B90,redirect,0x3BAC,14,What's that?{0D},,
211,0x3BA3,redirect,0x3BBA,31,Something special about that?{0D},,1 isla(s) 91 inline
212,0x3BBE,redirect,0x3BDC,31,"You pissed him off, Jonathan.{0D}",,1 isla(s) 91 inline
213,0x3BDF,redirect,0x3BFE,41,God dammit! He's not talking to us\nnow.{0D},,1 isla(s) 91 inline
214,0x3C0A,redirect,0x3C2A,56,What now? Apologize? Smack\nthe living shit out of him?{0D},,2 isla(s) 91 inline
215,0x3C2F,redirect,0x3C68,80,What are we gonna do? I don't\nthink he's in the mood for\nconversation anymore.{0D},,2 isla(s) 91 inline
216,0x3C5E,redirect,0x3CBE,63,You gonna apologize? You don't\nwanna screw over an informant.{0D},,3 isla(s) 91 inline
217,0x3C85,redirect,0x3D06,34,What are you two babbling\nabout?{0D},,2 isla(s) 91 inline
218,0x3C9C,redirect,0x3D2E,15,Knock it off.{0D},,1 isla(s) 91 inline
219,0x3CBF,redirect,0x3D40,31,I think we hurt his feelings.{0D},,1 isla(s) 91 inline
220,0x3CDA,redirect,0x3D62,37,What a pain in the ass this guy is.{0D},,1 isla(s) 91 inline
221,0x3CED,redirect,0x3D8A,35,This is why women don't like you.{0D},,1 isla(s) 91 inline
222,0x3D10,redirect,0x3DB0,29,What are you talking about?{0D},,1 isla(s) 91 inline
223,0x3D1B,redirect,0x3DD0,26,Back in the lobby there.{0D},,2 isla(s) 91 inline
224,0x3D30,redirect,0x3DF0,16,The party too.{0D},,
225,0x3D4F,redirect,0x3E00,60,You should be more considerate\nof other peoples' feelings.{0D},,1 isla(s) 91 inline
226,0x3D76,redirect,0x3E3F,40,Are you trying to make me even\nmadder?{0D},,1 isla(s) 91 inline
227,0x3D97,redirect,0x3E6A,24,How old are you guys?!{0D},,
228,0x3DB4,redirect,0x3E82,27,We're past apologies now.{0D},,
229,0x3DD3,redirect,0x3E9D,27,"Look, I said I was sorry.{0D}",,1 isla(s) 91 inline
230,0x3DE8,redirect,0x3EBB,45,I'm going to require an apology\nafter this.{0D},,1 isla(s) 91 inline
231,0x3E11,redirect,0x3EEB,74,"Here I am going out on a limb to\nhelp you, and look at how you\ntreat me.{0D}",,1 isla(s) 91 inline
232,0x3E48,redirect,0x3F38,168,"Alright, I give up.  I can see\ncommon sense doesn't apply to\nyou.{80238057}If you want to know who I am... I\nstill won't tell you.  But, I will still\noffer you information.{0D}",,4 isla(s) 91 inline
233,0x3EB5,redirect,0x3FEC,53,"I can walk away right now, if that's\nwhat you want?{0D}",,1 isla(s) 91 inline
234,0x3ED2,redirect,0x4024,68,"If that's the way you're going to\nact, I can just drop everything.{0D}",,2 isla(s) 91 inline
235,0x3F0F,redirect,0x406E,40,You guys changed your mind\nabout this?{0D},,1 isla(s) 91 inline
236,0x3F3C,redirect,0x4099,59,Notice he doesn't have an accent\nwhen he gets mad either.{0D},,1 isla(s) 91 inline
237,0x3F5D,redirect,0x40D7,21,What kind you mean?{0D},,
238,0x3F80,redirect,0x40EC,46,"A Home accent.  You're a Beyond,\naren't you?{0D}",,1 isla(s) 91 inline
239,0x3FD3,redirect,0x411D,55,"Okay, we're finished here.  I'm fed\nup with you guys.{0D}",,1 isla(s) 91 inline
240,0x4008,redirect,0x4157,48,Why does my identity matter so\nmuch? Honestly.{0D},,1 isla(s) 91 inline; cadena 92: 2 fragmentos unidos
241,0x4037,redirect,0x419B,69,Is my identity really that\nimportant? I've got information\nfor you.{0D},,
242,0x4068,redirect,0x41E0,63,There are things in this world\nyou're better off not knowing.{0D},,3 isla(s) 91 inline
243,0x4095,redirect,0x4228,56,Just stop it! For your own sake. \nNever mind who I am.{0D},,1 isla(s) 91 inline
244,0x40C6,redirect,0x4263,60,You should be more concerned\nabout whom you're up against.{0D},,1 isla(s) 91 inline
245,0x40F9,redirect,0x42A2,33,You want me to leave right now?{0D},,
246,0x4120,redirect,0x42C3,41,"Okay, that's it.  I'm calling this off.{0D}",,1 isla(s) 91 inline
247,0x4165,inplace,0x4165,11,hanabi.pak,,sin codigo 91: revisar
248,0x4170,redirect,0x42EF,2,{0D},,
249,0x4191,redirect,0x42F1,2,{0D},,
250,0x41E2,redirect,0x42F3,2,{0D},,
251,0x4209,redirect,0x42F5,2,{0D},,
252,0x4214,redirect,0x42F7,2,{0D},,
253,0x4231,redirect,0x42F9,2,{0D},,
254,0x4264,redirect,0x42FB,2,{0D},,
255,0x42D7,redirect,0x42FD,2,{0D},,
256,0x430C,redirect,0x42FF,2,{0D},,
257,0x4325,redirect,0x4301,2,{0D},,
258,0x433A,redirect,0x4303,2,{0D},,
259,0x4365,redirect,0x4305,2,{0D},,
260,0x4396,redirect,0x4307,2,{0D},,
261,0x43AD,redirect,0x4309,2,{0D},,
262,0x43CE,redirect,0x430B,2,{0D},,1 isla(s) 91 inline
263,0x43F1,redirect,0x4310,2,{0D},,
264,0x4424,redirect,0x4312,2,{0D},,
265,0x4449,redirect,0x4314,2,{0D},,
266,0x4478,redirect,0x4316,2,{0D},,
267,0x44A5,redirect,0x4318,2,{0D},,
268,0x44C0,redirect,0x431A,2,{0D},,
269,0x44FB,redirect,0x431C,2,{0D},,
270,0x4534,redirect,0x431E,2,{0D},,
271,0x454F,inplace,0x454F,12,AMMnois.pak,,sin codigo 91: revisar
272,0x455B,redirect,0x4320,2,{0D},,
273,0x457C,redirect,0x4322,2,{0D},,
274,0x45C9,redirect,0x4324,2,{0D},,1 isla(s) 91 inline
275,0x45DA,redirect,0x4329,2,{0D},,
276,0x4645,redirect,0x432B,2,{0D},,
277,0x4662,redirect,0x432D,2,{0D},,
278,0x4687,redirect,0x432F,2,{0D},,
279,0x469E,redirect,0x4331,2,{0D},,
