id,jp_addr,tipo,destino,bytes,original,traduccion,notas
47,0x2986,redirect,0x291F,34,You look concerned with the time.,,
48,0x29B1,redirect,0x2941,34,I just can't seem to settle down.,,2 isla(s) 91 inline
49,0x29C6,redirect,0x2969,115,"Your sense of time on Beyond is\ndifferent from when you're on\nHome.{80238057}It's really nothing to worry about,\nthough.",,4 isla(s) 91 inline
50,0x2A27,redirect,0x29E8,36,Didn't you just ask the\nstewardess?,,
51,0x2A68,redirect,0x2A0C,47,"You know, I can understand why\nyou're nervous.",,1 isla(s) 91 inline
52,0x2A8D,redirect,0x2A3E,49,Why not try talking to the\nstewardess for a bit?,,1 isla(s) 91 inline
53,0x2AC0,redirect,0x2A72,57,"If you're bored, why don't you call\nthe stewardess over?",,1 isla(s) 91 inline
54,0x2AF1,redirect,0x2AAE,69,You can call the stewardess by\npressing the call button on the\nwall.,,2 isla(s) 91 inline
55,0x2B38,redirect,0x2AF9,38,The call button is on the wall\nthere.,,
56,0x2B69,redirect,0x2B1F,37,You must have a real thing for\nthem.,,1 isla(s) 91 inline
57,0x2BAA,redirect,0x2B47,22,"Remarkable, isn't it?",,
58,0x2BC9,redirect,0x2B5D,67,"An emotionless vacuum, silencing\nall but the tiniest of organisms.",,1 isla(s) 91 inline
59,0x2BF8,redirect,0x2BA3,34,We'll be able to see Beyond soon.,,1 isla(s) 91 inline
60,0x2C31,redirect,0x2BC8,24,We're almost at Beyond.,,1 isla(s) 91 inline
61,0x2C68,redirect,0x2BE3,127,"Beyond is still quite a distance\naway.{80238057}Unlike an airplane, out here\nlooking out the window doesn't\nhelp pass the time much.",,2 isla(s) 91 inline
62,0x2CE1,redirect,0x2C6B,54,Moving your head a lot will only\nmake your SAS worse.,,
63,0x2D20,redirect,0x2CA1,46,"The stewardess said the same\nthing, remember?",,
64,0x2D55,redirect,0x2CCF,26,That's an air circulator.,,1 isla(s) 91 inline
65,0x2D6C,redirect,0x2CEC,186,"When you go to sleep in zero\ngravity, the carbon dioxide you\nexhale collects around your head,\n which can make it difficult to\nbreathe.  That device creates an\nair flow to prevent that.",,3 isla(s) 91 inline
66,0x2DF5,redirect,0x2DAF,76,It's a device for circulating air.  It's\ndifferent from an air conditioner.,,1 isla(s) 91 inline
67,0x2E24,redirect,0x2DFE,112,"All the know-how we've acquired\nthrough space development comes\nin handy for a lot of things, don't\n you think?",,2 isla(s) 91 inline
68,0x2E6D,redirect,0x2E74,38,Especially in regard to zero\ngravity.,,1 isla(s) 91 inline
69,0x2E8E,redirect,0x2E9D,44,You seem like an old-fashioned\nkind of guy.,,
70,0x2EDB,redirect,0x2EC9,54,You could say I don't... keep up\nwith all the trends.,,2 isla(s) 91 inline
71,0x2EF8,redirect,0x2F08,18,Press call button,,
72,0x2F05,redirect,0x2F1A,31,I'll call the stewardess over.,,1 isla(s) 91 inline
73,0x2F1E,redirect,0x2F3C,32,I'll call the stewardess again.,,1 isla(s) 91 inline
74,0x2F41,redirect,0x2F5F,33,"I think you like her, don't you?",,1 isla(s) 91 inline
75,0x2F62,redirect,0x2F83,36,I don't think the feeling's mutual.,,1 isla(s) 91 inline
76,0x2F89,redirect,0x2FAA,42,Beyonds aren't as amorous as\nother women.,,1 isla(s) 91 inline
77,0x2FCE,redirect,0x2FD7,11,Turn on TV,,1 isla(s) 91 inline
78,0x2FD9,redirect,0x2FE5,63,"The stewardess said I should try\nwatching some TV, didn't she.",,2 isla(s) 91 inline
79,0x2FFC,redirect,0x302D,30,Let's see what's on the tube.,,
80,0x300F,redirect,0x304B,28,Let's give it another look.,,
81,0x302A,redirect,0x3067,71,There's a button to call the\nstewardess and a button for the\nTV there.,,5 isla(s) 91 inline
82,0x3079,redirect,0x30BD,5,Talk,,
83,0x3084,redirect,0x30C2,21,You mind if we talk?,,3 isla(s) 91 inline
84,0x3099,redirect,0x30E0,8,Umm....,,
85,0x30A6,redirect,0x30E8,12,What is it?,,
86,0x30B7,redirect,0x30F4,5,Yes?,,
87,0x30CE,redirect,0x30F9,10,Ask about,,1 isla(s) 91 inline
88,0x30D3,redirect,0x3106,15,His background,,
89,0x30DC,redirect,0x3115,96,About your skin color....  It's\nreally like that because of the\nartificial blood? All the time?,,3 isla(s) 91 inline
90,0x3101,redirect,0x317E,32,Your skin... looks a little....,,
91,0x3118,redirect,0x319E,28,"It's always like this, yes.",,
92,0x3141,redirect,0x31BA,21,Are you from Beyond?,,1 isla(s) 91 inline
93,0x3170,redirect,0x31D2,34,"Yes, I was born and raised there.",,
94,0x31C5,redirect,0x31F4,44,I had a family matter to attend to\non Home.,,1 isla(s) 91 inline
95,0x320A,redirect,0x3223,37,And yourself? Are you a\nTerrestrial?,,1 isla(s) 91 inline
96,0x323B,redirect,0x324B,41,Not exactly.  I used to be an\nAmphibian.,,
97,0x327A,redirect,0x3274,56,"You know, going back and forth\nbetween Home and Beyond.",,1 isla(s) 91 inline
98,0x32BF,redirect,0x32AF,46,An Amphibian? You were one of\nthe Amphibians?,,1 isla(s) 91 inline
99,0x3346,redirect,0x32E0,64,"It was a long time ago.  Back when\nwe were called ""astronauts"".",,
100,0x3395,redirect,0x3320,72,"It might not make much sense to\nTerrestrials, but Beyond is home\nto me.",,1 isla(s) 91 inline
101,0x341E,redirect,0x336B,66,"To be honest, though, I guess\nFrozeners don't really have a\nhome.",,1 isla(s) 91 inline
102,0x3465,redirect,0x33B0,8,His job,,
103,0x346E,redirect,0x33B8,57,First-generation artificial blood.... \nAre you military?,,
104,0x34A3,redirect,0x33F1,55,"Something like that, yes.  I am a\nFrozener, after all.",,1 isla(s) 91 inline
105,0x34E4,redirect,0x342B,39,So what about that injury to your\narm?,,
106,0x34FF,redirect,0x3452,20,Yes? What about it?,,1 isla(s) 91 inline
107,0x350C,redirect,0x3469,19,Uhh... never mind.,,1 isla(s) 91 inline
108,0x351D,redirect,0x347F,31,You must be a pretty busy guy.,,
109,0x3538,redirect,0x349E,29,My job isn't that involving.,,1 isla(s) 91 inline
110,0x3561,redirect,0x34BE,72,"Not really, no.  After all, space has\nbeen at peace the entire century.",,2 isla(s) 91 inline
111,0x359C,redirect,0x350F,29,What kind of work do you do?,,1 isla(s) 91 inline
112,0x35AB,redirect,0x352F,82,"I suppose you could call me an\nordinary civil servant, like most\nother Frozeners.",,2 isla(s) 91 inline
113,0x3604,redirect,0x3587,75,Civil servants on Beyond perform\nthe same sorts of duties as ones\non Home.,,2 isla(s) 91 inline
114,0x3653,redirect,0x35D8,7,Beyond,,
115,0x3668,redirect,0x35DF,49,If you're going to Beyond for a sex\nvacation....,,1 isla(s) 91 inline
116,0x3689,redirect,0x3613,32,What?! What makes you say\nthat?,,
117,0x36A4,redirect,0x3633,35,I think I know a place you'd like.,,1 isla(s) 91 inline
118,0x36CD,redirect,0x3659,28,It's called Kabuki Quarter.,,1 isla(s) 91 inline
119,0x36FA,redirect,0x3678,128,Beyond is a very nice place.{80238057}It has 1G artificial gravity and its\nown plant life....  Terrestrials\nenjoy it a lot there too.,,4 isla(s) 91 inline
120,0x377B,redirect,0x3704,116,It'll be hitting its 30th birthday\nsoon.{80238057}There are festivities going on all\nover Beyond to mark the\nanniversary.,,
121,0x37E6,redirect,0x3778,81,There's really nothing else for me\nto say.  The stewardess mentioned\neverything.,,1 isla(s) 91 inline
122,0x3831,redirect,0x37CC,59,Why not try talking to the\nstewardess again instead of me?,,1 isla(s) 91 inline
123,0x3874,redirect,0x380A,69,"If you want detailed information,\nyou should talk to the stewardess.",,1 isla(s) 91 inline
124,0x38B7,redirect,0x3852,12,"""Frozeners""",,
125,0x38CC,redirect,0x385E,32,"What do you mean by\n""Frozener""?",,1 isla(s) 91 inline
126,0x38E7,redirect,0x3881,239,"A Frozener is someone created\nfrom an artificially fertilized egg\nheld in cryogenic storage by the\n government, or the ""Breeders"",\nas some people call them.{80238057}The egg is later transferred to a\nsurrogate mother for gestation\nand delivery.",,5 isla(s) 91 inline
127,0x3956,redirect,0x397F,41,"Oh yeah, I've heard a little about\nthem.",,1 isla(s) 91 inline
128,0x396F,redirect,0x39AB,66,There's still a severe shortage of\nmanpower in space development.,,2 isla(s) 91 inline
129,0x399C,redirect,0x39F3,38,You... you sound like I'm boring\nyou.,,
130,0x39B7,redirect,0x3A19,53,You were asking about the writing\non my forehead....,,1 isla(s) 91 inline
131,0x39CA,redirect,0x3A51,110,"All Frozeners have an identification\ncode like this tagged into our\n\n foreheads, surprising as it might\nseem.",,1 isla(s) 91 inline
132,0x3A41,redirect,0x3AC2,47,There's a great number of\nFrozeners on Beyond.,,
133,0x3A96,redirect,0x3AF1,98,"When I was talking about\ndiscrimination, that was in\nreference to the Terrestrials who\n go there.",,2 isla(s) 91 inline
134,0x3B01,redirect,0x3B59,113,"There's no discrimination against\nus on Beyond like there is on\nHome.{80238057}If anything, we're considered\nsuperior.",,3 isla(s) 91 inline
135,0x3B48,redirect,0x3BD3,46,"Yeah, I can see why with that\nblood of yours.",,1 isla(s) 91 inline
136,0x3B77,redirect,0x3C04,17,Artificial blood,,
137,0x3B88,redirect,0x3C15,51,What does having artificial blood\ndo for somebody?,,1 isla(s) 91 inline
138,0x3BA7,redirect,0x3C4B,150,"Artificial blood has a higher\noxygen transportation efficiency\nthan normal blood, so it makes\n heavy blood loss less of a\nlife-threatening condition.",,3 isla(s) 91 inline
139,0x3BF4,redirect,0x3CEA,87,The body's functions aren't\nnegatively affected in areas of low\noxygen density either.,,2 isla(s) 91 inline
140,0x3C33,redirect,0x3D47,50,"Yeah, that's perfect for people\nworking in space.",,2 isla(s) 91 inline
141,0x3C68,redirect,0x3D7F,50,So why hasn't it been adopted for\nwidespread use?,,1 isla(s) 91 inline
142,0x3C8F,redirect,0x3DB4,95,A normal person's kidneys and\nlungs wouldn't be able to process\nthis type of artificial blood.,,3 isla(s) 91 inline
143,0x3CCA,redirect,0x3E1C,120,"You need to make slight\nimprovements to the kidneys and\nlungs via gene therapy, and also\n undergo regular hemodialysis.",,4 isla(s) 91 inline
144,0x3D05,redirect,0x3EA0,69,That requires incredible amounts\nof money and the proper facilities.,,3 isla(s) 91 inline
145,0x3D2C,redirect,0x3EEE,72,"Guess we can't really expect the\npublic to be on it anytime soon,\nthen.",,2 isla(s) 91 inline
146,0x3D5F,redirect,0x3F3C,13,Arrival time,,1 isla(s) 91 inline
147,0x3D68,redirect,0x3F4C,29,When are we going to arrive?,,
148,0x3D97,redirect,0x3F69,31,Beyond isn't much further now.,,1 isla(s) 91 inline
149,0x3DC6,redirect,0x3F8B,41,We're about two-thirds of the\nway there.,,1 isla(s) 91 inline
150,0x3DE1,redirect,0x3FB7,37,We've just passed the halfway\npoint.,,3 isla(s) 91 inline
151,0x3E02,redirect,0x3FE5,40,We're about one-third of the way\nthere.,,1 isla(s) 91 inline
152,0x3E1D,redirect,0x4010,32,We just left Home a moment ago!,,1 isla(s) 91 inline
153,0x3E54,redirect,0x4033,37,We just left Home not that long\nago.,,1 isla(s) 91 inline
154,0x3E8B,redirect,0x405B,5,Show,,
155,0x3E96,redirect,0x4060,11,Hojo photo,,2 isla(s) 91 inline
156,0x3EA5,redirect,0x4071,44,"I'm sorry, who are they? I don't\nknow them.",,1 isla(s) 91 inline
157,0x3EC2,redirect,0x40A0,32,"Yeah, I wouldn't expect you to.",,1 isla(s) 91 inline
158,0x3ED3,redirect,0x40C3,35,They look Asian.  Are they\nfamous?,,1 isla(s) 91 inline
159,0x3EFC,redirect,0x40E9,37,"Are they... Japanese, by any\nchance?",,2 isla(s) 91 inline
160,0x3F31,redirect,0x4114,16,Why do you ask?,,
161,0x3F44,redirect,0x4124,38,There are a lot of Japanese in\nspace.,,2 isla(s) 91 inline
162,0x3F7F,redirect,0x4150,50,And nearly all of them are\nconnected to Tokugawa.,,1 isla(s) 91 inline
163,0x3FAC,redirect,0x4188,15,Lorraine photo,,
164,0x3FB9,redirect,0x4197,19,Is that your wife?,,
165,0x3FD2,redirect,0x41AA,12,"Uhh, no....",,
166,0x3FE1,redirect,0x41B6,31,"Oh, so is she your girlfriend?",,1 isla(s) 91 inline
167,0x3FFE,redirect,0x41D8,34,That photograph looks really old.,,
168,0x402D,redirect,0x41FA,27,"Hey, is that date correct?",,
169,0x404E,redirect,0x4215,9,Yeah....,,2 isla(s) 91 inline
170,0x4061,redirect,0x4224,9,Capsules,,
171,0x406A,redirect,0x422D,48,Are those the capsules the\nstewardess gave you?,,1 isla(s) 91 inline
172,0x4093,redirect,0x4260,40,"If those are for SAS, I don't need\nany.",,1 isla(s) 91 inline
173,0x40B0,redirect,0x428B,30,"I'm a Beyond, so I'm alright.",,1 isla(s) 91 inline
174,0x40E3,redirect,0x42AC,5,Leaf,,
175,0x40EE,redirect,0x42B1,27,What kind of leaf is that?,,
176,0x40FD,redirect,0x42CC,34,Is that from a Terrestrial plant?,,
177,0x412A,redirect,0x42EE,18,Policenauts photo,,
178,0x413D,redirect,0x4300,45,A Policenauts photo? Why am I\nnot surprised!,,1 isla(s) 91 inline
179,0x4168,redirect,0x4330,34,It's about as rare as that crest.,,1 isla(s) 91 inline
180,0x4185,redirect,0x4355,84,You don't see that photo much\nanymore.  The Policenauts are\nfrom before I was born.,,2 isla(s) 91 inline
181,0x41CE,redirect,0x43AF,44,Now virtually anyone can go to\nouter space.,,2 isla(s) 91 inline
182,0x4217,redirect,0x43E1,5,Back,,
183,0x4220,redirect,0x43E6,49,Are you really that surprised to\nsee a Frozener?,,2 isla(s) 91 inline
184,0x4257,redirect,0x441D,17,"Oh, yeah, kinda.",,
185,0x4268,redirect,0x442E,78,Sorry if I've offended you.  This is\nthe first time I've met one of you\nguys.,,2 isla(s) 91 inline
186,0x4295,redirect,0x4482,104,Just be careful when you're on\nBeyond.{80238057}The people there don't like to see\ndiscrimination against us.,,3 isla(s) 91 inline
187,0x4320,redirect,0x44F3,60,"But you said there was no\ndiscrimination there, didn't you?",,2 isla(s) 91 inline
188,0x4337,redirect,0x4535,34,"Yes, between Beyonds there isn't.",,
189,0x436C,redirect,0x4557,29,I'm not that kind of person.,,1 isla(s) 91 inline
190,0x4385,redirect,0x4577,30,Were you really an Amphibian?,,1 isla(s) 91 inline
191,0x43BA,redirect,0x4598,28,"A long, long time ago, yes.",,
192,0x43CD,redirect,0x45B4,53,"It doesn't feel very nice to be\nstared at, you know.",,1 isla(s) 91 inline
193,0x43EE,redirect,0x45EC,50,I really wish you wouldn't stare at\nme like that.,,1 isla(s) 91 inline
194,0x4413,redirect,0x4621,29,(He's an unusual kinda guy.),,
195,0x4442,redirect,0x463E,37,What is it? Something bothering\nyou?,,
196,0x446B,redirect,0x4666,28,I see you injured your arm.,,
197,0x4488,redirect,0x4682,26,Did it happen on the job?,,1 isla(s) 91 inline
198,0x44B3,redirect,0x469F,27,I just burned it a little.,,1 isla(s) 91 inline
199,0x44E8,redirect,0x46BD,17,Must be painful.,,
200,0x4503,redirect,0x46CE,58,The best environment for treating\na burn is zero gravity.,,2 isla(s) 91 inline
201,0x4528,redirect,0x470E,68,Is that writing on your forehead\nthat Frozener thing you\nmentioned?,,2 isla(s) 91 inline
202,0x4559,redirect,0x4758,70,"Sorry if I'm being rude, but...\nwhat's that writing on your\nforehead?",,1 isla(s) 91 inline
203,0x457C,redirect,0x47A1,41,This is my tag.  All Frozeners have\none.,,1 isla(s) 91 inline
204,0x45CB,redirect,0x47CD,42,I've never seen writing like that\nbefore.,,1 isla(s) 91 inline
205,0x4612,redirect,0x47FA,159,These tags have been designed to\nprevent a person from being able\nto distinguish between them.{80238057}That therefore prevents them\nfrom being analyzed and forged.,,5 isla(s) 91 inline
206,0x4663,redirect,0x48A8,87,"(As advanced as it might be, that\nblood sure does take all the color\nout of his face.)",,2 isla(s) 91 inline
207,0x468C,redirect,0x4905,37,(He's got a really pale complexion.),,1 isla(s) 91 inline
208,0x46A7,redirect,0x492D,35,(He's like a zombie or something.),,1 isla(s) 91 inline
209,0x46DE,redirect,0x4953,43,(It doesn't even look like he's\nblinking.),,1 isla(s) 91 inline
210,0x46F9,redirect,0x4981,31,Please don't unfasten my belt.,,1 isla(s) 91 inline
211,0x471E,redirect,0x49A3,38,You don't mind the belt after\nawhile.,,
212,0x4749,redirect,0x49C9,71,This is the photo of me and\nLorraine from when we went to\nLucas World.,,2 isla(s) 91 inline
213,0x478E,redirect,0x4A16,52,The one I had sitting on my desk\nback in my office.,,
214,0x47AD,redirect,0x4A4A,28,Never hurts to think ahead.,,1 isla(s) 91 inline
215,0x47D4,redirect,0x4A69,67,Something about her reminds me\nof the woman from that other\nphoto.,,2 isla(s) 91 inline
216,0x4811,redirect,0x4AB2,44,"I guess the ages are too far apart,\nthough.",,2 isla(s) 91 inline
217,0x482E,redirect,0x4AE4,26,What are these belts for?,,
218,0x483D,redirect,0x4AFE,88,"In zero gravity your blood collects\nin your head and chest, which can\nlead to insomnia.",,3 isla(s) 91 inline
219,0x4876,redirect,0x4B5F,41,"The stewardess mentioned that,\nremember?",,2 isla(s) 91 inline
220,0x489F,redirect,0x4B8E,97,This belt holds you firmly in your\nseat to help promote more even\ndistribution of bodily fluids.,,5 isla(s) 91 inline
221,0x48C8,redirect,0x4BFE,50,This is the same type of belt as\neveryone else's.,,3 isla(s) 91 inline
222,0x48ED,redirect,0x4C39,48,"As you can see, it's different from\na seatbelt.",,2 isla(s) 91 inline
223,0x4922,redirect,0x4C6F,44,"(He's just like any normal person,\nthough.)",,3 isla(s) 91 inline
224,0x4945,redirect,0x4CA4,31,(He looks awkward to talk to.),,1 isla(s) 91 inline
225,0x4976,redirect,0x4CC6,32,Why... is your skin that color?,,
226,0x4993,redirect,0x4CE6,72,Because of my artificial blood.  My\nred blood cells are actually white.,,2 isla(s) 91 inline
227,0x49D6,redirect,0x4D34,18,(White blood....),,
228,0x49E7,redirect,0x4D46,112,"I use first-generation artificial\nblood, which is less complex than\nthe third-generation kind you see\n on Home.",,3 isla(s) 91 inline
229,0x4A50,redirect,0x4DBF,32,We still have awhile to go yet.,,
230,0x4A71,redirect,0x4DDF,31,You should try and relax more.,,1 isla(s) 91 inline
231,0x4A8E,redirect,0x4E01,68,"There's no need to worry.  We'll\nget there in one piece, I promise.",,2 isla(s) 91 inline
232,0x4AB9,redirect,0x4E4B,19,Please just relax.,,1 isla(s) 91 inline
233,0x4AD4,redirect,0x4E61,1,,,
234,0x4B03,redirect,0x4E62,1,,,
235,0x4B20,redirect,0x4E63,1,,,
236,0x4B3B,redirect,0x4E64,1,,,
237,0x4B74,redirect,0x4E65,1,,,
238,0x4B83,redirect,0x4E66,1,,,
239,0x4BA6,redirect,0x4E67,1,,,
240,0x4BC1,redirect,0x4E68,1,,,
241,0x4BDA,redirect,0x4E69,11,Let her go,,
242,0x4BED,redirect,0x4E74,7,System,,
243,0x4BF6,redirect,0x4E7B,5,Talk,,
244,0x4C01,redirect,0x4E80,13,Umm... miss?,,
245,0x4C20,redirect,0x4E8D,11,Excuse me?,,
246,0x4C33,redirect,0x4E98,57,"What do you need? Sorry, can I\nask you to make it quick?",,
247,0x4C58,redirect,0x4ED1,5,Yes?,,
248,0x4C6B,redirect,0x4ED6,10,Ask about,,1 isla(s) 91 inline
249,0x4C74,redirect,0x4EE3,7,Beyond,,
250,0x4C89,redirect,0x4EEA,5,Size,,
251,0x4C90,redirect,0x4EEF,50,"Well, first of all the colony is a\ncylinder type.",,
252,0x4CB3,redirect,0x4F21,61,It's 6.5 kilometers in diameter and\n32 kilometers in length.,,
253,0x4CF4,redirect,0x4F5E,116,"It makes one complete rotation\nevery 2 minutes, creating artificial\ngravity virtually equal to that of\n Earth's 1G.",,3 isla(s) 91 inline
254,0x4D2F,redirect,0x4FDB,150,"The colony's surfaces and mirrors\nare divided into three sections\naround its central axis, with each\n section having an area of 90\nsquare kilometers.",,2 isla(s) 91 inline
255,0x4D84,redirect,0x5077,45,It's the first and last O'Neill-type\ncolony.,,
256,0x4DAD,redirect,0x50A4,9,Distance,,
257,0x4DB2,redirect,0x50AD,53,Beyond isn't as far from Earth as\nsome people think.,,1 isla(s) 91 inline
258,0x4DE5,redirect,0x50E5,119,"It's approximately 380,000\nkilometers from Earth, which is\nabout the same as the distance\n between Earth and the Moon.",,3 isla(s) 91 inline
259,0x4E2C,redirect,0x5165,8,Climate,,
260,0x4E31,redirect,0x516D,51,That's what people tend to be\nmost curious about! ,,1 isla(s) 91 inline
261,0x4E54,redirect,0x51A3,157,"By changing the angles of its three\nsolar mirrors, Beyond is able to\ncreate the effect of a day-night\n cycle and maintain a mild\ntemperature all year round.",,1 isla(s) 91 inline
262,0x4EDF,redirect,0x5243,136,Its climate is virtually identical to\nthat of the west coast of the\nUnited States.{80238057}That's the other reason it's called\nBeyond Coast.,,1 isla(s) 91 inline
263,0x4F62,redirect,0x52CE,12,Environment,,1 isla(s) 91 inline
264,0x4F67,redirect,0x52DD,54,Its environment isn't as alien as\nsome people expect.,,
265,0x4F8A,redirect,0x5316,130,"It's an almost perfect recreation of\nEarth's.{80238057}It has artificial clouds, various\nforms of precipitation, and even\nwind as well.",,1 isla(s) 91 inline
266,0x5011,redirect,0x539B,92,The partial pressures of the\noxygen and carbon dioxide in its\natmosphere are also the same.,,1 isla(s) 91 inline
267,0x5050,redirect,0x53FA,200,"Beyond Coast, mankind's first\nspace colony, was completed in\n2010.{80238057}Since immigration was opened to\nthe general public in 2013, the\ncolony's population has grown to\n approximately 1 million people.",,3 isla(s) 91 inline
268,0x50E1,redirect,0x54CB,90,Nearly one-third of the current\npopulation is comprised of\nsecond-generation inhabitants.,,1 isla(s) 91 inline
269,0x5134,redirect,0x5528,4,SAS,,
270,0x5145,redirect,0x552C,6,Cause,,
271,0x514A,redirect,0x5532,73,Much was revealed about the\nnature of SAS after the turn of the\ncentury.,,2 isla(s) 91 inline
272,0x5191,redirect,0x5581,196,"The previously held Barany theory\nwas rejected, with the cause of\n\n SAS now said to be a vestibular\ndisorder.{80238057}The vestibular system undergoes\na paralysis, throwing off one's\ncenter of balance.",,2 isla(s) 91 inline
273,0x523C,redirect,0x564B,173,"It's called the vestibular disorder\ntheory.{80238057}It states that several organs that\nperceive gravity are involved in\nthis disruption, not just the\n otoliths of the inner ear.",,2 isla(s) 91 inline
274,0x52C7,redirect,0x56FE,10,Treatment,,
275,0x52D0,redirect,0x5708,93,"I'm surprised you're asking me\nthis after you just took something\nfor it, but never mind....",,1 isla(s) 91 inline
276,0x5313,redirect,0x5768,252,"Generally speaking, the most\neffective form of treatment\navailable would be to give an\n intramuscular injection of\npromethazine, but because SAS\nvaries from person to person,\n there are currently no medications\ncapable of alleviating all its\nsymptoms.",,2 isla(s) 91 inline
277,0x5376,redirect,0x586A,111,"While it's somewhat rudimentary,\nkeeping your head as still as\n\n possible will reduce a lot of the\ndiscomfort.",,3 isla(s) 91 inline
278,0x53B7,redirect,0x58E2,127,"For Terrestrials, it might be\nhelpful to do some zero gravity\nsensory training on an adaptation\n training unit before you fly.",,1 isla(s) 91 inline
279,0x5436,redirect,0x5964,9,Symptoms,,
280,0x543B,redirect,0x596D,181,"Symptoms include dizziness, cold\nsweats, vomiting, headache and\nfatigue, and are often accompanied\n by a false feeling of falling over\nthat doesn't occur in normal\nmotion sickness.",,4 isla(s) 91 inline
